codgeo,libgeo,code_epci,n_gares,n_equipements,n_carreaux,pop_insee,pct_habitat_gare_3,pct_equipements_gare_3
69160,Poule-les-Écharmeaux,200040566,0,12,128,1004,0.0,0.0
69161,Propières,200067817,0,8,69,399,0.0,0.0
69162,Quincié-en-Beaujolais,200067817,0,14,137,1286,0.0,0.0
69163,Quincieux,200046977,1,23,119,3404,98.24,95.65
69164,Ranchal,200040566,0,5,59,294,0.0,0.0
69165,Régnié-Durette,200067817,0,5,91,975,0.0,0.0
69166,Riverie,246900740,0,3,2,10,,
69167,Rivolet,200040590,0,2,50,509,0.0,0.0
69168,Rochetaillée-sur-Saône,200046977,0,7,18,876,100.0,100.0
69169,Ronno,200040566,0,4,97,570,0.88,0.0
69170,Rontalon,246900740,0,10,89,1046,,
69171,Sain-Bel,246900625,1,22,49,2264,100.0,100.0
69172,Salles-Arbuissonnas-en-Beaujolais,200040590,0,4,46,654,0.0,0.0
69173,Sarcey,246900625,0,7,87,950,0.0,0.0
69174,Les Sauvages,200040566,0,8,52,592,0.0,0.0
69175,Savigny,246900625,0,16,152,1960,82.29,100.0
69176,Soucieu-en-Jarrest,246900740,0,22,119,4352,,
69177,Sourcieux-les-Mines,246900625,0,6,95,2035,91.35,83.33
69178,Souzy,200066587,0,9,45,512,,
69179,Beauvallon,246900740,0,28,131,3764,,
69180,Saint-André-la-Côte,246900740,0,1,20,240,,
69181,Saint-Appolinaire,200040566,0,2,19,184,0.0,0.0
69182,Saint-Bonnet-des-Bruyères,200067817,0,5,69,318,0.0,0.0
69183,Saint-Bonnet-le-Troncy,200040566,0,1,60,262,0.0,0.0
69184,Sainte-Catherine,200066587,0,13,79,912,,
69186,Saint-Clément-de-Vers,200067817,0,3,38,178,0.0,0.0
69187,Saint-Clément-les-Places,200066587,0,5,101,639,,
69188,Saint-Clément-sur-Valsonne,200040566,0,7,81,788,5.02,0.0
69189,Sainte-Colombe,200077014,0,8,18,736,100.0,100.0
69190,Sainte-Consorce,246900724,0,16,78,2012,,
69191,Saint-Cyr-au-Mont-d'Or,200046977,0,25,112,4446,76.85,88.0
69192,Saint-Cyr-le-Chatoux,200040590,0,1,23,125,0.0,0.0
69193,Saint-Cyr-sur-le-Rhône,200077014,0,6,67,1274,62.47,66.67
69194,Saint-Didier-au-Mont-d'Or,200046977,0,31,131,6081,53.47,90.32
69196,Saint-Didier-sur-Beaujeu,200067817,0,5,49,468,0.0,0.0
69197,Saint-Étienne-des-Oullières,200040590,0,14,103,1958,0.0,0.0
69198,Saint-Étienne-la-Varenne,200067817,0,4,55,524,0.0,0.0
69199,Saint-Fons,200046977,1,98,42,13654,100.0,100.0
69200,Saint-Forgeux,200040566,0,9,140,1558,83.12,100.0
69201,Sainte-Foy-l'Argentière,200066587,0,17,16,722,,
69202,Sainte-Foy-lès-Lyon,200046977,0,94,130,17852,99.69,100.0
69203,Saint-Genis-l'Argentière,200066587,0,7,58,785,,
69204,Saint-Genis-Laval,200046977,0,108,223,20314,73.89,75.93
69205,Saint-Genis-les-Ollières,200046977,0,21,58,4941,100.0,100.0
69206,Saint-Georges-de-Reneins,200067817,1,32,200,4337,97.24,96.88
69207,Saint-Germain-au-Mont-d'Or,200046977,1,13,55,2944,100.0,100.0
69208,Saint-Germain-Nuelles,246900625,0,8,102,1828,80.55,100.0
69209,Saint-Igny-de-Vers,200067817,0,9,101,462,0.0,0.0
69212,Saint-Jean-des-Vignes,200040574,0,2,25,424,100.0,100.0
69214,Saint-Jean-la-Bussière,200040566,0,12,96,1090,43.74,75.0
69215,Saint-Julien,200040590,0,9,62,800,0.0,0.0
69216,Saint-Julien-sur-Bibost,246900625,0,6,76,604,0.0,0.0
69217,Saint-Just-d'Avray,200040566,0,4,93,758,0.0,0.0
69218,Saint-Lager,200067817,0,7,84,969,1.96,0.0
69219,Saint-Laurent-d'Agny,246900740,0,21,72,2151,,
69220,Saint-Laurent-de-Chamousset,200066587,0,28,116,1746,,
69225,Saint-Marcel-l'Éclairé,200040566,0,3,49,504,95.64,100.0
69227,Saint-Martin-en-Haut,200066587,0,38,290,3566,,
69228,Chabanière,246900740,0,33,265,4044,,
69229,Saint-Nizier-d'Azergues,200040566,0,7,94,712,22.91,14.29
69230,Sainte-Paule,200040574,0,1,26,319,0.0,0.0
69231,Saint-Pierre-la-Palud,246900625,0,13,73,2270,65.79,100.0
69233,Saint-Romain-au-Mont-d'Or,200046977,0,10,28,1054,100.0,100.0
69234,Saint-Romain-de-Popey,200040566,1,8,139,1707,100.0,100.0
69235,Saint-Romain-en-Gal,200077014,0,14,81,1457,89.46,92.86
69236,Saint-Romain-en-Gier,200077014,0,9,24,492,0.0,0.0
69238,Saint-Symphorien-sur-Coise,200066587,0,38,58,3214,,
69239,Saint-Vérand,200040574,0,6,126,1120,8.61,0.0
69240,Saint-Vincent-de-Reins,200040566,0,7,66,522,0.0,0.0
69241,Taluyers,246900740,0,20,70,2534,,
69242,Taponas,200067817,0,5,42,827,25.27,40.0
69243,Tarare,200040566,1,74,116,9694,99.47,100.0
69244,Tassin-la-Demi-Lune,200046977,3,101,121,15928,100.0,100.0
69245,Ternand,200040574,0,8,64,731,0.0,0.0
69246,Theizé,200040574,0,11,98,1156,0.0,0.0
69248,Thizy-les-Bourgs,200040566,0,54,376,5307,0.0,0.0
69249,Thurins,246900724,0,17,164,3116,,
69250,La Tour-de-Salvagny,200046977,2,22,99,4448,100.0,95.45
69252,Trèves,200077014,0,6,46,697,0.0,0.0
69253,Tupin-et-Semons,200077014,0,2,69,603,0.0,0.0
69254,Valsonne,200040566,0,10,70,924,0.0,0.0
69255,Vaugneray,246900724,0,33,239,5627,,
69256,Vaulx-en-Velin,200046977,0,268,175,43044,28.71,21.64
69257,Vaux-en-Beaujolais,200040590,0,5,70,947,0.0,0.0
69258,Vauxrenard,200067817,0,1,46,268,0.0,0.0
69259,Vénissieux,200046977,1,291,193,51234,100.0,100.0
69260,Vernaison,200046977,1,27,49,3982,100.0,100.0
69261,Vernay,200067817,0,1,10,50,0.0,0.0
69263,Villechenève,200066587,0,8,78,863,,
69264,Villefranche-sur-Saône,200040590,1,234,136,27029,100.0,100.0
69265,Ville-sur-Jarnioux,200040590,0,2,68,812,0.0,0.0
69266,Villeurbanne,200046977,0,599,270,127900,9.25,10.52
69267,Villié-Morgon,200067817,0,16,142,1887,0.0,0.0
69268,Vourles,246900757,0,23,64,3177,99.5,100.0
69269,Yzeron,246900724,0,9,55,777,,
69270,Chaponnay,246900765,0,51,134,3938,0.0,0.0
69271,Chassieu,200046977,0,73,108,10480,0.0,0.0
69272,Communay,246900765,0,25,89,4420,75.03,64.0
69273,Corbas,200046977,0,71,98,9398,15.87,46.48
69275,Décines-Charpieu,200046977,0,159,224,27488,0.0,0.0
69276,Feyzin,200046977,1,49,98,9198,100.0,100.0
69277,Genas,246900575,0,92,177,13408,0.0,0.0
69278,Genay,200046977,0,43,79,5142,87.75,97.67
69279,Jonage,200046977,0,29,86,5750,0.0,0.0
69280,Jons,246900575,0,20,51,1520,0.0,0.0
69281,Marennes,246900765,0,9,97,1861,0.0,0.0
69282,Meyzieu,200046977,0,155,250,34294,0.0,0.0
69283,Mions,200046977,0,73,145,13636,65.44,63.01
69284,Montanay,200046977,0,12,45,2939,98.26,66.67
69285,Pusignan,246900575,0,46,79,3946,4.12,0.0
69286,Rillieux-la-Pape,200046977,1,128,184,28972,95.85,96.88
69287,Saint-Bonnet-de-Mure,246900575,0,53,108,6309,0.57,0.0
69288,Saint-Laurent-de-Mure,246900575,0,41,96,5468,0.0,0.0
69289,Saint-Pierre-de-Chandieu,246900575,0,27,174,4618,0.0,0.0
69290,Saint-Priest,200046977,1,271,294,48794,93.54,77.12
69291,Saint-Symphorien-d'Ozon,246900765,0,41,84,5033,18.39,39.02
69292,Sathonay-Camp,200046977,1,29,19,5138,100.0,100.0
69293,Sathonay-Village,200046977,0,10,29,1734,95.79,100.0
69294,Sérézin-du-Rhône,246900765,1,17,35,2686,100.0,100.0
69295,Simandres,246900765,0,12,77,1661,0.0,0.0
69296,Solaize,200046977,0,18,65,2834,99.26,100.0
69297,Ternay,246900765,0,28,96,5066,52.22,64.29
69298,Toussieu,246900575,0,14,54,2929,0.0,0.0
69299,Colombier-Saugnieu,246900575,1,25,84,2611,52.11,64.0
70001,Abelcourt,200041861,0,4,16,290,,
70002,Aboncourt-Gesincourt,200036150,0,3,17,217,,
70003,Achey,247000623,0,1,6,68,,
70004,Adelans-et-le-Val-de-Bithaine,200041861,0,5,23,305,,
70005,Aillevans,247000714,0,1,14,134,,
70006,Aillevillers-et-Lyaumont,200041721,0,9,110,1250,84.83,88.89
70007,Ailloncourt,200041861,0,1,22,274,,
70008,Ainvelle,200041721,0,2,15,148,0.0,0.0
70009,Aisey-et-Richecourt,200036150,0,1,12,100,,
70010,Alaincourt,200041721,0,1,12,93,0.0,0.0
70011,Amage,247000854,0,1,22,234,,
70012,Amance,200041879,0,9,40,649,,
70013,Ambiévillers,200041721,0,3,7,60,0.0,0.0
70014,Amblans-et-Velotte,247000664,0,6,31,402,0.0,0.0
70015,Amoncourt,200041879,0,2,18,239,,
70016,Amont-et-Effreney,247000854,0,1,39,126,,
70017,Anchenoncourt-et-Chazel,200041721,0,3,24,234,0.0,0.0
70018,Ancier,200036549,0,5,32,412,,
70019,Andelarre,247000011,0,1,11,145,0.0,0.0
70020,Andelarrot,247000011,0,4,16,234,0.0,0.0
70021,Andornay,247000664,0,1,9,90,0.0,0.0
70022,Angirey,247000698,0,1,14,140,,
70023,Anjeux,200041721,0,2,14,146,0.0,0.0
70024,Apremont,200036549,0,4,25,451,,
70025,Arbecey,200036150,0,1,15,232,,
70026,Arc-lès-Gray,200036549,0,19,72,2342,,
70027,Argillières,247000623,0,1,10,72,,
70028,Aroz,247000367,0,1,12,156,,
70029,Arpenans,247000664,0,2,17,237,0.0,0.0
70030,Arsans,200036549,0,1,4,47,,
70031,Athesans-Étroitefontaine,247000714,0,8,35,624,,
70032,Attricourt,200036549,0,1,2,12,,
70035,Augicourt,200036150,0,3,13,165,,
70036,Aulx-lès-Cromary,247000706,0,1,7,81,,
70037,Autet,247000623,0,6,26,277,,
70038,Authoison,200041853,0,5,22,320,,
70039,Autoreille,247000698,0,4,22,394,,
70040,Autrey-lès-Cerre,200041861,0,1,12,256,,
70041,Autrey-lès-Gray,200036549,0,8,25,382,,
70042,Autrey-le-Vay,247000714,0,1,7,74,,
70043,Auvet-et-la-Chapelotte,200036549,0,2,26,246,,
70044,Auxon,200041879,0,5,31,406,,
70045,Avrigney-Virey,200041887,0,1,30,456,,
70046,Les Aynans,247000664,0,3,28,363,0.0,0.0
70047,Baignes,247000367,0,2,4,58,,
70048,Bard-lès-Pesmes,200041887,0,1,13,116,,
70049,Barges,200036150,0,1,9,74,,
70050,La Barre,200041853,0,1,2,16,,
70051,La Basse-Vaivre,200041721,0,1,7,27,0.0,0.0
70052,Bassigney,200041721,0,1,13,130,0.0,0.0
70053,Les Bâties,247000698,0,1,14,69,,
70054,Battrans,200036549,0,2,16,200,,
70055,Baudoncourt,247000755,0,5,30,503,0.0,0.0
70056,Baulay,200041879,0,2,16,320,,
70057,Bay,200041887,0,1,9,158,,
70058,Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,247000623,0,7,53,881,,
70059,Beaumotte-Aubertans,200041853,0,7,28,410,,
70060,Beaumotte-lès-Pin,200041887,0,3,24,294,,
70061,Belfahy,247000854,0,1,17,80,,
70062,Belmont,247000854,0,1,24,136,,
70063,Belonchamp,247000854,0,2,26,196,,
70064,Belverne,247000722,0,2,16,144,0.0,0.0
70065,Besnans,200041853,0,1,6,38,,
70066,Betaucourt,200036150,0,2,13,168,,
70067,Betoncourt-lès-Brotte,200041861,0,1,8,106,,
70069,Betoncourt-Saint-Pancras,200041721,0,1,5,44,0.0,0.0
70070,Betoncourt-sur-Mance,200036150,0,1,4,24,,
70071,Beulotte-Saint-Laurent,247000854,0,1,19,54,,
70072,Beveuge,247000714,0,2,9,60,,
70074,Blondefontaine,200036150,0,2,16,238,,
70075,Bonboillon,200041887,0,1,11,176,,
70076,Bonnevent-Velloreille,247000706,0,2,24,418,,
70077,Borey,200041861,0,5,21,230,,
70078,Bougey,200036150,0,2,6,92,,
70079,Bougnon,200041879,0,3,22,516,,
70080,Bouhans-et-Feurg,200036549,0,1,26,226,,
70081,Bouhans-lès-Lure,200041861,0,3,21,304,,
70082,Bouhans-lès-Montbozon,200041853,0,2,11,104,,
70083,Bouligney,200041721,0,6,32,427,0.0,0.0
70084,Boulot,247000706,0,3,29,569,,
70085,Boult,247000706,0,5,31,658,,
70086,Bourbévelle,200036150,0,1,6,65,,
70087,Bourguignon-lès-Conflans,200041879,0,2,6,91,,
70088,Bourguignon-lès-la-Charité,247000698,0,1,8,110,,
70089,Bourguignon-lès-Morey,200036150,0,1,9,47,,
70090,Boursières,247000367,0,1,1,5,,
70091,Bousseraucourt,200036150,0,1,7,47,,
70092,Bresilley,200041887,0,1,6,130,,
70093,Breuches,247000755,0,8,31,608,5.92,0.0
70094,Breuchotte,247000755,0,1,15,210,0.0,0.0
70095,Breurey-lès-Faverney,200041879,0,6,27,641,,
70096,Brevilliers,247000722,0,4,24,585,100.0,100.0
70097,Briaucourt,200041721,0,3,19,256,0.0,0.0
70098,Brotte-lès-Luxeuil,247000755,0,1,10,188,0.0,0.0
70099,Brotte-lès-Ray,247000623,0,1,7,55,,
70100,Broye-les-Loups-et-Verfontaine,200036549,0,1,9,92,,
70101,Broye-Aubigney-Montseugny,200036549,0,4,41,501,,
70102,Brussey,200041887,0,4,18,294,,
70103,La Bruyère,247000854,0,3,26,121,,
70104,Bucey-lès-Gy,247000698,0,8,33,566,,
70105,Bucey-lès-Traves,247000367,0,1,9,138,,
70106,Buffignécourt,200041879,0,1,9,125,,
70107,Bussières,247000706,0,1,15,426,,
70109,Buthiers,247000706,0,2,16,310,,
70111,Calmoutier,200041861,0,2,17,276,,
70112,Cemboing,200036150,0,2,14,170,,
70113,Cenans,200041853,0,2,9,130,,
70114,Cendrecourt,200036150,0,2,14,201,,
70115,Cerre-lès-Noroy,200041861,0,2,15,229,,
70116,Chagey,247000722,0,4,31,556,0.0,0.0
70117,Châlonvillars,247000722,0,4,53,1202,0.0,0.0
70118,Chambornay-lès-Bellevaux,247000706,0,3,12,186,,
70119,Chambornay-lès-Pin,200041887,0,3,18,366,,
70120,Champagney,247000821,1,18,188,3585,94.07,100.0
70121,Champey,247000722,0,6,31,836,0.0,0.0
70122,Champlitte,247000623,0,17,127,1586,,
70124,Champtonnay,200036549,0,1,10,86,,
70125,Champvans,200036549,0,1,9,168,,
70126,Chancey,200041887,0,1,12,217,,
70127,Chantes,247000367,0,1,10,108,,
70128,La Chapelle-lès-Luxeuil,247000755,0,6,22,380,0.0,0.0
70129,La Chapelle-Saint-Quillain,247000698,0,2,15,122,,
70130,Charcenne,247000698,0,6,19,310,,
70132,Chargey-lès-Gray,200036549,0,5,34,658,,
70133,Chargey-lès-Port,200041879,0,3,14,239,,
70134,Chariez,247000011,0,3,15,216,0.0,0.0
70135,Charmes-Saint-Valbert,200036150,0,1,7,34,,
70136,Charmoille,247000011,0,3,15,341,0.0,0.0
70137,Chassey-lès-Montbozon,200041853,0,3,23,238,,
70138,Chassey-lès-Scey,247000367,0,1,7,107,,
70140,Châteney,200041861,0,1,7,54,,
70141,Châtenois,200041861,0,2,11,113,,
70142,Chaumercenne,200041887,0,4,11,182,,
70143,Chauvirey-le-Châtel,200036150,0,1,10,92,,
70144,Chauvirey-le-Vieil,200036150,0,1,6,24,,
70145,Chaux-la-Lotière,247000706,0,6,27,428,,
70146,Chaux-lès-Port,200041879,0,2,15,152,,
70147,Chavanne,247000722,0,2,11,223,0.0,0.0
70148,Chemilly,247000367,0,1,6,84,,
70149,Chenebier,247000722,0,8,47,695,0.0,0.0
70150,Chenevrey-et-Morogne,200041887,0,1,15,254,,
70151,Chevigney,200036549,0,1,5,40,,
70152,Choye,247000698,0,6,25,494,,
70153,Cintrey,200036150,0,2,11,116,,
70154,Cirey,247000706,0,2,29,324,,
70155,Citers,200041861,0,5,51,774,,
70156,Citey,247000698,0,2,11,86,,
70157,Clairegoutte,247000821,0,5,24,324,0.0,0.0
70158,Clans,247000367,0,2,7,104,,
70159,Cognières,200041853,0,2,11,86,,
70160,Coisevaux,247000722,0,3,15,326,0.0,0.0
70162,Colombe-lès-Vesoul,200041861,0,4,31,526,,
70163,Colombier,247000011,0,4,31,433,0.0,0.0
70164,Colombotte,200041861,0,1,8,74,,
70165,Combeaufontaine,200036150,0,12,25,546,,
70166,Comberjon,247000011,0,1,11,144,0.0,0.0
70167,Conflandey,200041879,0,3,13,330,,
70168,Conflans-sur-Lanterne,200041721,0,15,34,554,0.0,0.0
70169,Confracourt,247000367,0,3,15,193,,
70170,Contréglise,200041879,0,1,13,114,,
70171,Corbenay,200041721,1,15,50,1140,90.17,46.67
70172,La Corbière,247000755,0,1,10,81,0.0,0.0
70174,Cordonnet,247000706,0,3,19,146,,
70175,Cornot,200036150,0,1,18,146,,
70176,Corravillers,247000854,0,3,33,140,,
70177,Corre,200036150,0,9,33,600,,
70178,La Côte,247000664,0,6,36,476,0.0,0.0
70179,Coulevon,247000011,0,1,8,95,0.0,0.0
70180,Courchaton,247000714,0,6,21,435,,
70181,Courcuire,200041887,0,1,12,136,,
70182,Courmont,247000722,0,1,14,81,0.0,0.0
70183,Courtesoult-et-Gatey,247000623,0,1,7,61,,
70184,Couthenans,247000722,0,7,18,598,2.34,14.29
70185,Cresancey,200036549,0,1,14,189,,
70186,La Creuse,200041861,0,1,9,68,,
70187,Crevans-et-la-Chapelle-lès-Granges,247000714,0,3,17,229,,
70188,Creveney,200041861,0,1,7,39,,
70189,Cromary,247000706,0,1,14,252,,
70190,Cubry-lès-Faverney,200041879,0,1,14,170,,
70192,Cugney,200041887,0,3,15,200,,
70193,Cult,200041887,0,2,11,228,,
70194,Cuve,200041721,0,2,10,135,0.0,0.0
70195,Dambenoît-lès-Colombe,200041861,0,2,25,270,,
70196,Dampierre-lès-Conflans,200041721,0,2,20,232,0.0,0.0
70197,Dampierre-sur-Linotte,200041853,0,10,62,750,,
70198,Dampierre-sur-Salon,247000623,0,22,51,1051,,
70199,Dampvalley-lès-Colombe,200041861,0,3,13,118,,
70200,Dampvalley-Saint-Pancras,200041721,0,1,6,46,0.0,0.0
70201,Delain,247000623,0,1,17,150,,
70202,Demangevelle,200041721,0,3,24,250,0.0,0.0
70203,La Demie,200041853,0,1,11,166,,
70204,Denèvre,247000623,0,1,11,155,,
70205,Échavanne,247000821,0,1,12,182,0.0,0.0
70206,Échenans-sous-Mont-Vaudois,247000722,0,3,17,571,1.93,0.0
70207,Échenoz-la-Méline,247000011,0,10,63,2610,92.09,90.0
70208,Échenoz-le-Sec,200041853,0,3,17,280,,
70210,Écromagny,247000854,0,1,29,141,,
70211,Écuelle,200036549,0,1,12,85,,
70213,Éhuns,200041861,0,5,13,224,,
70214,Équevilley,200041879,0,1,11,112,,
70215,Errevet,247000821,0,3,22,258,0.0,0.0
70216,Esboz-Brest,247000755,0,2,40,373,0.0,0.0
70217,Esmoulières,247000854,0,2,27,72,,
70218,Esmoulins,200036549,0,1,5,90,,
70219,Esprels,247000714,0,6,36,718,,
70220,Essertenne-et-Cecey,200036549,0,4,26,406,,
70221,Étobon,247000722,0,2,23,311,0.0,0.0
70222,Étrelles-et-la-Montbleuse,247000698,0,1,9,76,,
70224,Étuz,247000706,0,8,23,667,,
70225,Fahy-lès-Autrey,200036549,0,2,10,106,,
70226,Fallon,247000714,0,5,19,302,,
70227,Faucogney-et-la-Mer,247000854,0,11,35,396,,
70228,Faverney,200041879,0,14,39,934,,
70229,Faymont,247000664,0,3,17,248,0.0,0.0
70230,Fédry,247000623,0,3,8,97,,
70231,Ferrières-lès-Ray,247000623,0,1,4,32,,
70232,Ferrières-lès-Scey,247000367,0,1,10,124,,
70233,Les Fessey,247000854,0,2,22,119,,
70234,Filain,200041853,0,3,16,194,,
70235,Flagy,200041879,0,2,14,137,,
70236,Fleurey-lès-Faverney,200041879,0,3,21,454,,
70237,Fleurey-lès-Lavoncourt,247000623,0,1,13,107,,
70238,Fleurey-lès-Saint-Loup,200041721,0,2,12,108,0.0,0.0
70239,Fondremand,247000706,0,1,17,205,,
70240,Fontaine-lès-Luxeuil,200041721,0,11,63,1314,0.0,0.0
70242,Fontenois-la-Ville,200041721,0,1,19,136,0.0,0.0
70243,Fontenois-lès-Montbozon,200041853,0,4,25,294,,
70244,Fouchécourt,200036150,0,1,7,104,,
