codgeo,libgeo,revenu_median,taux_pauvrete,rapport_interdecile,decile1,decile9,part_imposes,nb_menages,nb_personnes,nb_uc,part_rev_activite,part_salaires,part_chomage,part_non_salaries,part_retraites,part_patrimoine,part_presta_sociales,part_presta_familiales,part_presta_logement,part_minima_sociaux,part_impots
200073401,,21750,13.3,2.6,12930,33600,43.6,4985,10909,7619.4,65.2,54.8,2.5,7.9,33.7,8.8,5.1,2.1,0.8,2.2,-12.8
200073419,,22120,13.1,2.8,12820,35670,46.3,38178,79144,56442.5,64.7,54.9,2.4,7.4,34.2,8.9,6.1,1.9,1.2,3,-13.9
200073427,,23290,8.1,2.5,14630,36300,50,13451,31661,21516.7,71.5,63.2,2.5,5.8,27.3,11.2,4.5,2.1,0.7,1.7,-14.5
200077014,,24490,12.3,3.2,12940,40990,57.2,38986,90701,61668.7,76.5,69,2.7,4.8,26.2,9.2,4.7,2,0.8,1.9,-16.6
200083392,,23050,11.4,2.8,13310,37080,52.4,49211,110985,76334.5,71.5,64.9,2.3,4.3,29.2,9.2,5.2,2.2,1,2,-15.1
200084952,,22300,16.9,3.3,11660,38160,51.2,118345,258194,179428.9,71.7,64.5,2.7,4.5,30,6.2,7.4,2.3,1.6,3.5,-15.3
200085728,,21340,15.3,2.8,12300,34250,44.3,7994,16507,11809,62.2,53.2,2.8,6.2,35.5,9.2,6.2,1.9,1.2,3.1,-13.1
200085751,,22970,13,2.9,12690,36830,51.6,27948,67120,45210.4,72.8,65.6,3.1,4.1,28.8,7.2,5.3,2.4,0.9,2,-14.1
200089456,,22810,14,3,12510,36940,54.4,41570,99710,66979.7,75.8,69.7,3,3.1,26.9,5.9,6.4,2.4,1.2,2.8,-15
200090504,,24700,10,2.9,13840,39610,60.8,37956,94015,62507,80.8,73.5,2.9,4.4,23.3,7.7,4.5,2.1,0.6,1.8,-16.3
200090561,,20280,19.7,3,10980,32710,42,18065,37435,26645,60.3,53.4,3,3.9,37.4,6,8.8,2.4,1.8,4.6,-12.5
200090579,,22930,10.5,2.6,13680,36010,51.2,10860,23876,16697.4,70.3,61.5,2.7,6.1,32.1,7.4,4.1,1.8,0.7,1.6,-13.9
200090751,,19710,23.2,3.1,10680,33120,42.3,43914,97509,67343.8,68.9,61.4,3.1,4.4,29.1,5.4,10,3,2.2,4.8,-13.4
200093201,,22070,19.7,3.7,10920,40900,51.1,480899,1094246,747222.3,77.9,69.6,3,5.3,22.7,8.9,7.3,2.4,1.5,3.4,-16.8
200096634,,21950,11.3,2.6,13330,34750,46.1,9732,20656,14669.8,64,56.9,2.8,4.3,37.2,7.6,4.2,1.6,0.8,1.8,-13
200096642,,22320,12.8,2.9,12870,37340,48.6,6943,13780,10065.4,60.5,52.4,2.6,5.5,39.7,10,4.2,1.3,0.9,2,-14.4
200096675,,22160,9.9,2.4,13870,33630,45.9,7136,15788,10970.9,70.5,61.1,2.5,6.9,30.8,7.3,4.3,1.9,0.6,1.8,-12.9
200096683,,22150,10.6,2.5,13680,33630,47.1,11188,25721,17605.7,71.9,63.5,2.4,6,29.2,6.9,5,2.3,0.8,1.9,-13
200096956,,22240,15.8,3.1,11990,37480,49.6,44661,93174,66060.3,69,60.9,2.8,5.3,31.2,8.6,6.3,2,1.3,3,-15.1
240100610,,25340,8.2,2.8,14550,41300,61.6,9488,24094,15860.9,81.4,74.4,2.8,4.2,22.7,7.9,4.1,2.2,0.6,1.3,-16.1
240100750,,38250,12.4,7.2,12020,86820,52.4,36629,86611,58036.7,93.2,88.1,2.9,2.2,16.4,6.7,1.3,0.5,0.3,0.5,-17.6
240100800,,27280,7.7,3.1,15120,47070,66.5,9681,23541,15754.6,81.7,74.8,2.4,4.5,23.5,10.4,3.2,1.6,0.5,1.1,-18.8
240100883,,24280,9.4,2.8,14040,39160,57.1,34632,81119,54917.8,77.7,71,2.8,3.9,25.1,8.2,4.4,2.1,0.7,1.6,-15.4
240100891,,24820,15.1,4.2,11820,50110,48.7,8713,19911,13584.9,81.4,75,3.9,2.5,23.1,5.8,3.8,1.5,0.8,1.5,-14.1
240200444,,20250,19.7,2.9,11330,33040,41.9,10949,24953,17123.3,66.4,56.1,2.7,7.6,29.8,9,7.8,2.7,1.5,3.6,-13
240200469,,20730,15.8,2.7,12260,33600,43.6,5951,13776,9397.4,68.7,59.1,2.9,6.7,30.2,7.4,6.7,2.6,1.1,3,-13
240200477,,20330,22.2,3.3,10620,35090,44.1,22910,49764,34707.6,65,57.1,3.2,4.7,32.1,8.4,8.5,2.6,1.8,4.1,-14
240200493,,20850,18,3,11540,34450,44.6,12627,30112,20355.1,70,60.7,2.8,6.5,29.5,6.7,7.5,2.7,1.4,3.4,-13.7
240200501,,22390,11.3,2.6,13430,34730,49,8171,20017,13402.2,73.6,66.1,2.8,4.7,27.4,6.8,5.3,2.4,0.8,2.1,-13.1
240200519,,22540,10,2.6,13830,35370,52.2,2239,5474,3667.1,78.1,67.5,3,7.6,25.1,6.5,4.8,2.3,0.7,1.8,-14.5
240200576,,22130,12.4,2.6,13130,34680,47.4,8444,20083,13554.6,73.4,65.1,2.7,5.6,27.9,6.7,5.6,2.4,0.9,2.3,-13.6
240200584,,23160,11.5,2.7,13410,36570,55.5,6155,14746,9940.3,76,64.6,3.2,8.2,26.6,8.1,4.9,2.2,0.8,1.9,-15.6
240200592,,22300,12.8,2.7,13180,34990,46.4,2194,5274,3547.9,74.5,66,2.8,5.7,26.4,7.4,5,2.2,0.8,2,-13.3
240200600,,18450,26.7,3.1,10040,30780,35.2,8771,19100,13330.3,59.9,52.4,2.8,4.7,33.9,6.8,11,3,2.3,5.7,-11.6
240200634,,19100,23.3,3.1,10450,32440,33.7,2846,6274,4380.6,60.6,47.1,3,10.5,32.9,10.3,8.7,2.6,1.7,4.4,-12.5
240300491,,20620,16.8,2.8,11720,32590,39.8,3879,8229,5826.2,62.2,53.6,2.9,5.7,35.4,8.4,6.2,2,1.1,3.1,-12.2
240300558,,20580,19.3,3.1,10870,33910,41.9,3522,6740,4980.8,53.2,43.3,2.7,7.2,44.3,8.9,6.2,1.4,1.1,3.7,-12.6
240300566,,21910,11.4,2.5,13410,33800,47.7,2483,5341,3766.7,64,55.5,2.1,6.4,36.2,7.7,5.1,1.7,0.8,2.6,-13
240300657,,21130,15.7,2.8,12040,33280,44,3401,7380,5183,66,56.4,2.4,7.2,34.3,6.6,5.8,2,0.9,2.9,-12.7
240400440,,20800,20,3.4,10990,37870,43.6,4202,8095,5944,53.8,41.8,3.3,8.7,43.4,11.7,5.8,1.4,1.3,3.1,-14.7
240500439,,21940,14.6,3.1,12200,37210,51.3,9361,18665,13489.2,66.3,55.6,4.6,6.1,33,10.9,4.9,1.6,1,2.3,-15.1
240500462,,21640,15.1,3,11760,35110,49.7,3012,6441,4538.7,65.9,52.8,3.9,9.2,34.4,9.4,4.5,1.8,0.8,1.9,-14.2
240600551,,23340,16.5,3.7,11180,41790,57.1,37609,75819,54617,76.2,68.4,3.1,4.7,28.9,10.4,3.2,0.8,0.7,1.7,-18.7
240600585,,25700,13,3.9,12500,48810,60.2,88363,187081,132270.6,74.9,65,3.2,6.7,27,15,3.4,1.1,0.7,1.6,-20.3
240600593,,24500,10.4,2.9,13710,39660,58.3,8468,19338,13319,74.6,65.5,2.8,6.3,28.9,9.1,3.5,1.4,0.5,1.6,-16.1
240700302,,20160,23.2,3.4,10120,34020,40.6,3950,7669,5613.7,50.2,38.4,4.1,7.7,45.3,11.2,6.2,1.7,1.4,3.1,-12.9
240700617,,20560,18.6,3,11180,33670,41.6,2604,5142,3738.4,55.6,45.7,3.6,6.3,40.6,10.1,6.4,1.7,1.4,3.3,-12.7
240700716,,22510,10.8,2.5,13650,34530,47,2548,5710,3964.8,67.9,60.9,2.6,4.4,32.6,8.2,4.3,1.9,0.7,1.7,-13
240700815,,21920,15.3,3,11950,35290,48.1,3086,6663,4676.1,67.7,57.8,3.6,6.3,31.8,9.2,5.1,1.9,1,2.2,-13.8
240700864,,21820,16.9,3.1,11650,36510,47.7,7777,16799,11764.1,67.1,58.8,3.3,5,31.7,10.5,5.4,2,1.1,2.3,-14.7
240800821,,19820,21.3,3.1,10760,33550,40.8,11162,23992,16866,61.8,55.6,3,3.2,34.2,8.5,7.8,2.2,1.7,3.9,-12.3
240800847,,20720,18.8,3,11170,33420,40.6,8516,19078,13193.7,64.1,55.2,2.7,6.2,29.1,12.4,6.1,2,1.2,2.9,-11.7
240800862,,21930,14.1,2.8,12530,35670,46.3,9200,21252,14521.2,71,60.1,2.4,8.5,29.3,8.1,5.4,2.3,0.9,2.2,-13.8
240800920,,21090,17.8,3,11510,34960,42.6,7675,16527,11621.1,63,49.8,2.2,11,33.1,10.9,6.4,2.1,1.2,3.1,-13.4
240900431,,20410,19.9,3,11140,33070,42.5,4095,8256,5974,57.2,48.7,3.3,5.2,40.6,8.1,6.6,1.8,1.3,3.5,-12.5
240900464,,19180,22.8,2.9,10580,30930,33.8,7384,14481,10621.5,50.3,42.6,3.3,4.4,45.3,7.2,8.4,1.7,1.8,4.9,-11.2
241000223,,23600,8.4,2.6,14350,37400,52,2797,6735,4538.2,74.9,64.2,2.6,8.1,26.4,9.1,4,1.9,0.6,1.5,-14.4
241000405,,21290,17.5,3.3,11780,38400,45.6,4906,9794,7106.1,62,45.1,2.6,14.3,34.5,14.5,5.7,1.6,1.2,2.9,-16.7
241000447,,21660,14,2.9,12520,36240,48.4,3464,7389,5216.9,64.7,54,2.8,7.9,35,8.9,5.3,1.9,0.9,2.5,-13.9
241000488,,22880,9.2,2.6,14150,36340,51.1,3563,8237,5623.5,70.5,60.7,2.3,7.5,30.6,9,4.4,2.1,0.7,1.6,-14.5
241100593,,20780,20.2,3.3,10920,35580,43.4,62623,124397,90108,58.1,48.2,3.4,6.5,39,9.3,7.6,1.9,1.6,4.1,-14
241200187,,23440,12.4,3,12930,38970,53.9,26096,51792,37484.3,68.9,60.6,2,6.3,31,10.8,5.2,1.6,1.1,2.5,-15.9
241200542,,19750,19.9,3,11020,33220,35.7,2362,4978,3558,54.8,38.1,2,14.7,39.9,12,5.3,1.6,0.8,2.9,-12
241200567,,21550,14.7,2.9,12400,35610,44.7,14289,29014,20868.4,63.9,54.2,2.7,7,34.6,9.2,6,1.7,1.3,3,-13.7
241200625,,22470,11.8,2.6,13240,34160,45.2,2335,5273,3637.5,68.8,59.4,1.9,7.5,29.9,10.1,4.4,2,0.7,1.7,-13.2
241200641,,23270,11,2.8,13440,37520,49.9,5108,11342,7906.5,65.9,56.3,2.1,7.5,33.3,11.4,4,1.6,0.7,1.7,-14.6
241200658,,23270,9.3,2.6,14060,36930,50.3,3328,7742,5295.1,72.3,59.6,2,10.7,27.5,10.3,3.8,1.7,0.6,1.5,-13.9
241200674,,21860,13.5,2.7,12850,34810,41.8,2705,5832,4101.9,63,53,2.1,7.9,35.4,9.6,4.7,1.8,0.8,2.1,-12.7
241200765,,20840,16.2,2.9,11770,34620,38.4,2397,5136,3640.2,60.2,41.2,2,17,34.4,13.6,4.4,1.5,0.7,2.2,-12.6
241200807,,20160,19.4,2.9,11420,33140,38.7,2547,5390,3847.3,55,43.3,2.4,9.3,39.9,12.3,5.1,1.6,0.9,2.6,-12.3
241200906,,20610,17.3,2.8,11860,33330,41.2,2477,5156,3662.7,61.4,47.2,3.3,10.9,36.4,9.3,5,1.8,0.9,2.3,-12.1
241200914,,20570,18.4,2.9,11170,32540,38.3,2355,4909,3497.1,59.4,44.3,2.9,12.2,37.3,9.6,5.4,1.7,0.9,2.8,-11.7
241300375,,24540,13.2,3.7,12640,46320,56.3,12912,27959,19688.7,61.2,50.8,2.5,7.9,29.7,26,2.9,1,0.5,1.4,-19.8
241300417,,20480,22.8,3.4,10530,35660,43.8,37907,84415,58395.2,67.5,57.2,3.8,6.5,30.1,9.1,7.8,2.5,1.7,3.6,-14.5
241400415,,23200,14.1,3.7,12440,46130,54.3,11772,20771,15892.2,52.3,43.2,2.9,6.2,44.7,19.1,3.5,0.8,0.8,1.9,-19.6
241400514,,21920,12.1,2.6,13150,34300,45.9,11606,26925,18366.9,70.4,62,2.7,5.7,29.1,8.6,5.4,2.3,0.9,2.2,-13.5
241400555,,23270,10.8,2.8,13580,38610,51.5,13942,29717,20986.4,66,58.4,2.4,5.2,35.6,9.4,5,1.7,1,2.3,-16
241400860,,25860,7.8,2.9,14890,43580,62,11671,24585,17515.3,64.7,56.2,2.4,6.1,39.2,10.2,3.2,1.2,0.6,1.4,-17.3
241400878,,23780,10.1,3,13830,42090,54.1,8282,18708,12957.3,70.3,59.1,2.6,8.6,30.7,13.3,3.3,1.4,0.5,1.4,-17.6
241500230,,22850,11.6,2.8,13260,36920,50.6,25780,51843,37473.4,66.5,58.6,1.8,6.1,34.1,9.3,5.1,1.5,1,2.6,-15
241500255,,20480,17,2.8,11810,32870,41.2,3159,6038,4480.8,56.3,43,1.9,11.4,41.7,10.1,4.7,1.3,0.8,2.6,-12.8
241500271,,21230,15.2,2.7,12590,34250,41.1,3148,6203,4539.6,60.3,49.5,1.9,8.9,37.9,10.1,4.8,1.4,1,2.4,-13.1
241501055,,20780,14.9,2.7,12330,33000,42.1,3940,7763,5682.7,59,48,2,9,40.1,8.9,4.7,1.4,0.8,2.5,-12.7
241501089,,21540,12.8,2.7,13020,35690,42.8,2315,4774,3419.7,60.6,50.3,1.8,8.5,36.1,12.9,4.6,1.6,0.7,2.3,-14.2
241501139,,20360,18.5,2.9,11480,32960,37.8,3968,7907,5770.8,56,42.7,2.1,11.2,41.1,10.3,5.2,1.4,0.9,2.9,-12.6
241600303,,22380,12.6,2.8,12970,36730,48,4320,9489,6630.7,72.4,56.4,2.7,13.3,29.8,8.9,4.7,1.7,0.8,2.2,-15.8
241700434,,24380,11.8,3.2,13170,42510,56.4,85054,173666,124690.2,66.7,57.8,3,5.9,34.9,10.4,4.9,1.4,1.1,2.4,-16.9
241700459,,26980,9.1,3.7,14220,52510,62.2,9133,18705,13541.8,52.4,40.7,2.9,8.8,45.6,20.7,2.2,0.8,0.4,1,-20.9
241700517,,22190,11.3,2.6,13440,34860,47.1,7611,17593,12049.5,67.8,58.5,3,6.3,32.6,8,5.1,2.1,0.8,2.2,-13.5
241700624,,22850,13,3.1,12810,39130,52.4,12219,23503,17410,51.4,39.3,3.5,8.6,48.6,11.9,3.6,1,0.7,1.9,-15.5
241700632,,21680,12,2.6,13240,35080,44.9,6516,14679,10158,67.5,54.9,3.1,9.5,33.4,8.2,5.3,2,0.8,2.5,-14.4
241700640,,23310,11.6,3,13260,39650,52.9,47213,90988,67408.1,48.5,38.9,2.7,6.9,52.1,11.4,3.7,1,0.7,2,-15.7
241700699,,21540,12.8,2.6,12970,33290,45.1,7164,14954,10698.1,58,47.3,3.2,7.5,42,7.6,5.4,1.6,1,2.8,-13
241800374,,22680,10.2,2.6,13720,35600,51.3,4264,10012,6776.7,74.8,66.4,2.4,6,27,6.9,5.5,2.3,0.9,2.3,-14.2
241800424,,22070,11.9,2.6,13240,34450,47.5,3206,6830,4825.3,65.2,57.9,2.1,5.2,34.3,8.8,5.5,1.9,1,2.6,-13.8
241800432,,19600,21.2,3,10750,31830,36.4,2492,4905,3585.2,50.2,43.1,2.2,4.9,44.8,8.3,8,1.8,1.4,4.8,-11.3
241800457,,21940,12.7,2.6,12990,33240,50.4,5254,11203,7905.1,66.4,60.4,2.7,3.3,35.4,5.7,5.6,1.9,1,2.7,-13.1
241800507,,22940,15.1,3.2,12030,38290,54.1,48093,98378,70332.9,68.6,61.8,2.3,4.5,33.3,7.1,6.6,1.9,1.4,3.3,-15.6
241900133,,21220,16.2,2.9,12070,34860,48.1,4465,9008,6499.3,61.4,53.2,2.7,5.5,40.1,6.4,5,1.8,0.9,2.3,-12.9
241927201,,22650,12.2,2.7,12990,35650,50.6,20250,41148,29622.6,62.6,55.4,2.2,5,39.4,6.8,4.9,1.6,1,2.3,-13.7
241927243,,21800,15.1,2.8,12420,34670,44.7,4633,9453,6790.7,64.2,53.1,2.5,8.6,36.5,7.9,4.5,1.6,0.8,2.1,-13.1
242000354,,21800,19.8,3.8,11000,41730,48.7,21602,41511,30479.1,70.2,58.5,2.1,9.6,29.6,10.7,7.1,1.3,1.5,4.3,-17.6
242000495,,21700,18.8,3.7,10780,39690,49.7,3544,6974,5084,58.9,47.3,2.7,8.9,37.6,15.6,4.6,1.2,0.8,2.6,-16.7
242000503,,25630,11,3.2,13430,42830,57.1,3370,7406,5187.8,74.3,64.6,2.4,7.3,29.5,9.4,3.6,1,0.5,2.1,-16.8
242010056,,23900,14.3,3.4,12360,42090,56.3,32267,64139,46553.7,74.4,64.4,2.2,7.8,28.9,9.7,5,1.1,1,2.9,-18
242010130,,21090,21.5,3.5,10700,37980,46,4524,8771,6423.8,60.9,50.7,2.8,7.4,36.5,12,5.8,1.4,1.1,3.3,-15.2
242020071,,21250,20.1,3.4,10850,36940,47.9,3236,6132,4540.3,70.8,60.6,2.2,8,29.2,9.3,6.2,1.3,1.5,3.4,-15.5
242020105,,20900,20.1,3.5,10820,38400,46.2,5692,11728,8380.6,67.1,51.5,4,11.6,31.1,12.4,5.5,1.5,1.1,2.9,-16.1
242100154,,24950,6.7,2.5,15380,39080,57.8,5469,13289,8909.2,77.5,69.3,2,6.2,25.7,8.6,3.7,1.8,0.5,1.4,-15.5
242100410,,23200,15.1,3.3,12120,40530,56.3,112984,224902,162315.7,72.4,64.7,2.6,5.1,30.7,8.2,5.6,1.7,1.3,2.6,-16.9
242101434,,21230,16.1,2.9,11900,34370,44.7,9123,18386,13300.2,59.9,47.9,2.3,9.7,38.7,9.5,5.5,1.7,1,2.8,-13.6
242101442,,21240,15.5,2.9,12130,35670,44.6,2520,4804,3546.1,60.2,49.8,2.3,8.1,40.1,7.7,5.1,1.5,0.9,2.7,-13.1
242101459,,21890,14.1,2.8,12480,34650,48.6,3449,7146,5089.5,65.5,56.8,2.2,6.5,35.4,7.4,5.1,1.9,0.9,2.3,-13.4
242101491,,21870,13.4,2.7,12650,34690,46,4833,9755,7049.5,63,54.7,2.1,6.2,37.7,7.3,5.5,1.7,1,2.8,-13.5
242101509,,22460,10.1,2.5,13800,34620,48.9,8681,19862,13634.5,71.8,64.1,2.4,5.3,30.5,6.3,4.8,2.2,0.7,1.9,-13.4
242200715,,20570,19.1,3.1,10830,33080,39.6,8676,17203,12530.3,57.4,45.3,2.8,9.3,40.6,8.1,6.2,1.8,1.1,3.3,-12.3
242300135,,20830,19.1,3.1,11260,34380,42.3,5001,9802,7174.2,57.4,49,2.3,6.1,39.9,9,6.7,1.6,1.3,3.8,-13
242320000,,20860,18.3,2.9,11330,33170,41.7,3356,6636,4843.9,56.6,45.6,1.8,9.2,42.6,7.5,5.4,1.6,0.8,3,-12.1
242320109,,20480,19.4,3,11060,33400,39.7,3617,6863,5114.9,52.4,41.9,2.2,8.3,47.2,7.8,4.9,1.3,0.8,2.8,-12.3
242400752,,20600,18.9,3,11230,33280,40.6,6913,13672,10003.2,54.2,44.8,2.6,6.8,43.4,9.4,5.3,1.4,1,2.9,-12.3
242400935,,20050,20.3,3,10750,31930,39.1,3056,6183,4469.6,54.8,46.6,2.8,5.4,42.9,7.6,6.8,1.9,1.3,3.6,-12.1
242401024,,20910,17.6,3,11430,33950,40.9,6238,12260,8986.4,55.3,46.2,2.5,6.6,44.4,8.1,4.8,1.4,0.9,2.5,-12.6
242500320,,28450,5.3,3.1,16140,49670,64.2,3258,8301,5437.6,92.3,83,3.1,6.2,16.2,6.6,2.4,1.5,0.3,0.6,-17.5
242500338,,27380,9.3,3.5,14180,50280,62.2,13040,28063,19611.1,86.9,79.4,3.5,4,21,7.5,3.3,1.1,0.7,1.5,-18.7
242500361,,23090,15.9,3.4,11770,40170,53.7,84531,175580,124532.4,72.1,64,2.6,5.5,29.4,8.4,6.4,2,1.4,3,-16.3
242504116,,33920,5.6,3.5,16720,58620,72.6,9365,21128,14519.5,96.1,89.1,3.8,3.2,17.3,6.3,1.8,0.7,0.4,0.7,-21.5
242504181,,25130,7.5,2.9,14960,43480,56.7,10634,25517,17090.3,84,74.3,2.7,7,20.7,7.5,3.8,2,0.6,1.2,-16
242504355,,31930,5,3.1,17450,54020,70.6,2779,6895,4566.4,97.1,89.4,3.3,4.4,15.5,5.2,1.9,1,0.3,0.6,-19.7
242504371,,23060,10.6,2.9,13610,39440,49.1,2356,5345,3690.2,72.6,58.8,2.7,11.1,29,8.9,3.7,1.9,0.5,1.3,-14.2
242504447,,23070,9.7,2.6,14000,36060,50.8,6866,15603,10734.5,72.7,64,2.4,6.3,29.2,7.3,4.8,2.1,0.7,2,-14
242504488,,25090,6.8,2.7,15270,41640,56.1,2647,6508,4315.6,82.1,71.7,3,7.4,22.3,7.2,3.6,2,0.4,1.2,-15.2
242504496,,28600,5.7,2.9,16120,46790,65.1,2613,6400,4252.8,91.5,83.4,3,5.1,17.1,6,2.7,1.5,0.4,0.8,-17.3
242600252,,23060,11.3,2.8,13340,37710,50.5,12764,30070,20415.6,71.1,60.8,3.2,7.1,28.5,10.9,4.5,2,0.8,1.7,-15
242600492,,21730,16.5,3.3,11450,37870,45,4469,9244,6605.1,57.5,46,3.4,8.1,40.2,11.6,5,1.7,1,2.3,-14.3
242600534,,20070,22.7,3.4,10040,34440,40.7,5816,11487,8330.1,55,40.8,4.6,9.6,39.4,11.9,6.8,1.7,1.5,3.6,-13.1
242700276,,22950,9.9,2.6,13870,35910,52.4,7753,18069,12297.7,72.3,65.3,2.5,4.5,30,6.5,5.6,2.2,0.9,2.5,-14.4
242700607,,24230,7.1,2.5,15180,37320,57.8,9122,22074,14854.4,77.3,70.3,2.3,4.7,26.7,7.1,4.1,1.9,0.6,1.6,-15.2
242852465,,23000,9,2.5,14320,35990,51.8,5155,11628,8001.6,68.8,59.5,2.3,7,30.9,9.9,4.5,2,0.7,1.8,-14.1
242900074,,25190,6,2.5,15720,39670,58.8,21459,50246,34244.8,69.6,61,2.3,6.3,34.6,8.5,3.3,1.7,0.5,1.1,-16
242900314,,23100,14,3.1,12430,38860,52.3,94133,191398,136918.2,73,65.4,2.7,4.9,29.5,7.1,6.3,1.9,1.4,3,-15.9
242900553,,24020,6.8,2.4,15410,36710,55,17727,42217,28560.2,73,64.4,2.6,6,30.4,7.3,3.9,2,0.5,1.4,-14.6
242900561,,20710,16,2.7,11850,32360,41.2,7026,14476,10364,63,53.2,3.1,6.7,36,7,5.9,2.1,0.9,2.9,-11.9
242900629,,22140,12.8,2.8,12910,36490,47,7744,15042,11103.1,50.4,40.2,2.7,7.5,50.3,8.9,3.8,1.2,0.6,2,-13.4
242900645,,22260,12.7,2.8,12850,35440,47.5,9493,18237,13473.4,56.9,47.3,3.5,6.1,42.2,9.1,5.2,1.4,1,2.8,-13.4
242900660,,25970,6.8,2.9,15430,44230,61.3,14092,30126,21380.4,60.5,51.3,2.5,6.7,41.6,12.6,2.7,1.1,0.4,1.2,-17.4
242900694,,23000,9.7,2.5,13970,35550,50.5,26371,57008,40068.7,65,56.4,2.8,5.8,37,7.4,4.4,1.7,0.7,2,-13.8
242900702,,23770,9,2.8,14200,39340,53.5,18962,38030,27687.1,55.3,46.7,2.5,6.1,46.8,9.6,3.4,1.2,0.6,1.6,-15.1
242900710,,22560,9.6,2.5,13970,34830,49.7,8252,18114,12661.5,66.2,56.9,2.7,6.6,35.4,7.6,4.2,1.8,0.6,1.8,-13.4
242900744,,21730,14.1,2.7,12350,33900,45.1,7458,14944,10824.6,61.1,51.8,2.4,6.9,38.2,7.4,6.1,1.9,1.1,3.1,-12.8
242900751,,22170,10.2,2.5,13800,33960,45.4,13977,32427,22038.4,74.8,65,2.5,7.3,25.8,7.7,5.3,2.4,0.8,2.1,-13.6
242900769,,23320,9.9,2.7,13870,37350,51.5,25066,50491,36504.5,59.7,52.1,2.5,5.1,40.5,10.4,4.1,1.4,0.7,2,-14.7
242900793,,22980,8.6,2.5,14460,35810,48.4,12332,27307,19011.4,67.2,57.9,2.4,6.9,34.7,7.7,4.4,1.9,0.7,1.8,-14
242900801,,24530,6.8,2.5,15350,37670,56.4,20775,49218,33286.5,75.7,68.4,2.4,4.9,28.3,6.8,4.2,2,0.6,1.6,-15
242900835,,22580,12.3,2.8,13050,36290,48.9,30357,62604,44739.3,62.3,52.5,2.7,7.1,38.3,8.4,5.4,1.8,1,2.6,-14.4
243000270,,18970,26.1,3.3,9680,31990,36.3,4963,9529,7019.5,52,41.1,4,6.9,42.8,7.9,9.2,1.9,2,5.3,-11.9
243000296,,23410,13.6,3.1,12380,38890,51.3,10431,24134,16478.6,73.1,63.7,3.6,5.8,28.1,8.8,5.4,1.9,1,2.5,-15.4
243000569,,24060,11,2.9,13510,39790,55.4,12015,28771,19393.6,76.4,67.3,3.4,5.7,25.8,9.1,4.6,1.9,0.8,1.9,-15.9
243000585,,20260,22.6,3.3,10490,34450,42.5,13267,31632,21314.3,71.5,60.7,4.2,6.6,26.5,8,8,2.8,1.6,3.6,-14
243000593,,21770,16,2.9,11920,34640,48.1,11676,28151,18913.7,71.7,63.8,3.7,4.2,27.6,8.2,6.4,2.4,1.1,2.9,-13.9
243000643,,20740,23.4,3.6,10210,37170,45.6,114074,251156,174321.1,67.7,58.7,3.2,5.8,30.3,8.5,8.7,2.5,2,4.2,-15.2
243000650,,22470,15,3.1,12250,38490,50.6,11750,22805,16765.4,57.1,47.7,3.5,5.9,39.8,14.2,4.6,1.2,0.9,2.5,-15.7
243000684,,22460,15.1,3,12170,36930,48.4,10087,23406,15995.8,73.3,63.7,3.5,6.1,27.9,8.3,5.5,2,1,2.5,-15
243100518,,23790,17.3,3.9,11340,43700,56.5,360107,732348,522497.4,81.5,72.3,3.4,5.8,21.4,9.2,6.3,1.8,1.5,3,-18.4
243100567,,21830,14.9,3,12140,35910,46,9836,21285,14979.3,64.4,55,2.9,6.5,34.7,9.2,5.8,1.8,1.1,2.9,-14.1
243100633,,27740,9,3.4,14340,48400,65.4,35002,81357,55481.3,80.7,72.3,2.5,5.9,25.2,9.5,3.9,1.5,0.8,1.6,-19.3
243100732,,28090,6,2.9,16320,47000,66.2,9165,23520,15510.9,83.2,74.4,2.7,6.1,20.2,13.2,2.6,1.3,0.4,0.9,-19.2
243100773,,22970,10.8,2.7,13510,36440,50.5,7702,18355,12352.7,77.9,70,3.3,4.6,24,7.4,5.2,2.3,0.8,2.1,-14.5
243100781,,26710,8.8,3,14500,43270,63.6,20139,50019,33143.2,85.8,79.2,3,3.6,20.7,6.6,4.5,2,0.8,1.7,-17.6
243100815,,28400,5.3,2.8,16680,46970,69.1,8472,21339,14172.7,82.7,74,2.5,6.2,23,10.2,3,1.4,0.5,1.1,-18.9
243200391,,21510,15.7,2.9,12100,35570,43,8790,18260,13083.6,59.1,49,2.7,7.4,37.4,11,5.8,1.6,1.1,3.1,-13.3
243200409,,21060,16.8,2.9,11710,34550,41.3,3793,7852,5624.4,59.2,47.9,2.7,8.6,38.2,9.5,5.8,1.7,1,3.1,-12.7
243200417,,20860,19.3,3.2,11120,35480,41.4,6754,13808,9951.9,57.5,45.4,3,9.1,39.4,11.1,5.7,1.7,1.1,2.9,-13.7
243200425,,20490,19.8,3,11240,34100,41.5,3716,7270,5333.9,55.3,45.8,2.4,7.1,41.2,9.8,6.5,1.5,1.3,3.7,-12.8
243200458,,20290,20.5,3.2,10960,34630,38.8,6163,12409,8998.7,56.3,44.2,3.3,8.8,40.4,10.3,5.5,1.5,1,3,-12.5
243200508,,20500,18.1,3.1,11340,34610,39.3,3420,6665,4918.9,52.2,42.2,2.6,7.4,45,9.8,5.9,1.4,1,3.5,-12.9
