CODGEO,nb_panier_elargi,nb_A1,nb_A2,nb_A4,nb_A5,nb_B1,nb_B2,nb_B3,nb_C2,nb_C6,nb_D1,nb_D3,nb_D4,nb_D5,nb_D6,nb_E1,nb_F1,nb_F3
30244,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30245,18,1,0,10,1,0,1,0,0,0,0,0,0,2,0,0,2,1
30246,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30247,13,1,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,1
30248,11,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30249,47,1,1,12,13,1,6,5,0,0,0,1,0,2,1,0,3,1
30250,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30251,21,1,1,2,7,0,0,0,0,0,0,0,1,0,1,0,7,1
30252,6,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30253,26,1,1,6,3,0,3,2,0,0,1,1,0,2,0,0,5,1
30254,45,1,1,27,5,0,2,2,0,0,0,0,0,2,0,0,4,1
30255,101,2,1,37,21,2,2,11,1,0,1,1,2,9,0,1,9,1
30256,20,1,1,5,4,0,3,0,0,0,0,0,0,0,0,0,5,1
30257,63,1,1,23,16,0,3,1,0,0,0,1,1,4,1,0,10,1
30258,340,2,6,135,92,4,30,28,1,0,1,6,1,11,0,0,19,4
30259,149,1,1,79,27,0,12,11,0,0,1,2,1,5,0,0,7,2
30260,32,1,0,14,11,0,2,1,0,0,0,0,0,0,0,0,3,0
30261,11,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,2,0
30262,12,1,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,1
30263,169,3,3,76,36,1,9,14,2,0,0,3,3,3,6,0,9,1
30264,6,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
30265,7,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30266,33,1,1,11,6,0,4,1,0,0,0,1,0,3,0,0,4,1
30267,17,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,2,1
30268,16,1,0,5,3,0,0,1,0,0,0,0,0,0,0,0,5,1
30269,122,2,3,30,34,1,11,11,1,0,1,1,4,5,1,0,15,2
30270,29,1,1,17,4,0,1,0,0,0,0,1,0,0,0,0,3,1
30271,26,1,1,8,7,0,2,1,0,0,0,0,0,0,0,0,5,1
30272,8,1,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0
30273,41,2,1,20,2,0,3,3,0,0,0,0,0,1,0,0,8,1
30274,83,1,1,43,17,0,4,4,0,0,0,1,0,3,0,0,8,1
30275,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1
30276,121,2,1,51,37,2,6,10,0,0,1,1,0,2,0,1,6,1
30277,11,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0
30278,80,2,2,29,24,2,3,7,0,0,0,1,0,3,0,0,7,0
30279,27,1,1,13,4,0,3,1,0,0,0,0,0,1,0,0,2,1
30280,17,1,1,5,3,0,1,0,0,0,0,0,0,0,0,0,5,1
30281,41,1,1,19,7,0,2,2,0,0,0,1,0,0,1,0,6,1
30282,25,2,0,9,6,0,2,0,0,0,0,0,0,1,0,0,4,1
30283,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30284,109,2,2,54,21,1,9,2,0,0,2,2,1,4,0,0,8,1
30285,36,1,1,18,4,0,2,5,0,0,0,0,0,1,0,0,3,1
30286,24,1,1,9,4,0,1,2,0,0,0,0,0,0,0,0,6,0
30287,16,1,0,6,3,0,1,0,0,0,0,0,0,2,0,0,2,1
30288,26,2,1,8,6,0,1,1,0,0,0,1,0,1,0,0,4,1
30289,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30290,34,1,1,6,10,0,3,4,0,0,0,1,0,2,0,0,5,1
30291,14,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30292,12,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,2,1
30293,16,1,0,4,3,0,0,2,0,0,0,0,0,0,0,0,5,1
30294,131,1,1,64,26,2,10,5,0,0,0,2,2,4,2,0,11,1
30295,110,1,1,41,29,0,10,8,0,0,1,1,3,6,2,0,6,1
30296,9,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30297,16,2,1,3,4,0,1,0,0,0,0,0,0,1,0,0,4,0
30298,21,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,7,1
30299,25,1,0,11,8,0,1,0,0,0,0,0,0,0,0,0,4,0
30300,14,1,0,7,1,0,1,1,0,0,0,0,0,1,0,0,2,0
30301,8,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
30302,43,1,1,14,8,0,3,3,0,0,0,1,0,3,0,0,8,1
30303,24,2,0,13,2,0,1,1,0,0,0,0,0,1,0,0,3,1
30304,5,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30305,102,2,3,40,16,1,8,11,1,0,1,1,1,2,3,0,11,1
30306,14,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0
30307,72,2,1,36,7,1,4,2,0,0,0,1,1,4,0,0,12,1
30308,29,1,0,14,1,0,1,2,0,0,0,0,0,0,2,0,7,1
30309,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30310,16,1,1,5,1,0,1,0,0,0,0,0,0,0,3,0,3,1
30311,77,1,1,26,14,0,10,10,0,0,1,1,1,5,0,0,6,1
30312,48,2,1,21,10,0,4,1,0,0,0,1,0,2,0,0,5,1
30313,26,1,0,19,2,0,0,0,0,0,0,0,0,0,0,0,3,1
30314,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
30315,52,1,1,19,12,1,5,4,0,0,1,0,0,1,0,0,6,1
30316,8,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30317,42,1,1,20,10,1,3,1,0,0,0,0,0,2,0,0,2,1
30318,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30319,17,1,0,9,5,0,0,0,0,0,0,0,0,0,0,0,2,0
30320,5,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30321,271,3,6,66,73,4,31,51,2,0,0,5,2,10,2,0,13,3
30322,7,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
30323,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30324,19,1,0,7,5,0,2,0,0,0,0,0,0,1,0,0,2,1
30325,48,1,1,19,12,0,2,3,0,0,0,1,0,0,0,0,8,1
30326,58,1,1,19,13,0,4,5,0,0,0,1,0,3,0,0,10,1
30327,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30328,31,1,1,21,3,0,2,0,0,0,0,0,0,0,0,0,3,0
30329,17,2,0,9,3,0,0,2,0,0,0,0,0,1,0,0,0,0
30330,22,1,1,11,4,0,0,2,0,0,0,0,0,0,0,0,2,1
30331,40,1,1,15,11,0,2,3,0,0,0,1,0,0,0,0,6,0
30332,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
30333,106,2,1,56,24,0,4,4,0,0,0,2,0,2,1,1,8,1
30334,490,2,11,86,131,8,62,128,3,0,4,5,7,6,6,0,26,5
30335,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0
30336,48,2,1,19,9,0,4,0,0,0,0,1,0,2,0,0,9,1
30337,18,2,0,10,1,0,0,1,0,0,0,0,0,1,0,0,2,1
30338,10,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0
30339,69,2,2,22,15,0,7,4,0,0,0,1,1,4,0,0,8,3
30340,20,1,0,12,1,0,1,0,0,0,0,0,0,1,0,0,3,1
30341,332,4,6,113,82,3,32,34,1,0,2,6,2,12,9,1,24,1
30342,33,1,1,11,7,0,3,3,0,0,0,0,0,0,0,0,6,1
30343,19,1,0,9,5,0,1,0,0,0,0,0,1,0,0,0,2,0
30344,154,3,3,57,34,1,13,13,1,0,1,2,3,5,1,1,15,1
30345,16,1,1,3,3,0,2,0,0,0,0,1,0,0,0,0,4,1
30346,49,1,1,18,19,0,2,0,0,0,0,1,0,1,0,0,5,1
30347,42,2,1,16,6,0,4,5,1,0,0,0,0,1,0,0,5,1
30348,71,1,1,26,16,1,6,4,1,0,0,1,0,1,0,0,12,1
30349,14,1,1,5,3,0,1,0,0,0,0,0,0,2,0,0,0,1
30350,167,4,4,38,34,3,18,27,1,0,1,5,5,5,5,0,14,3
30351,281,3,7,71,91,1,28,30,2,0,0,5,3,9,0,0,27,4
30352,47,2,0,21,8,1,3,6,0,0,0,0,0,3,0,0,2,1
30353,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30354,8,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30355,23,1,0,9,5,0,1,1,0,0,0,0,1,0,0,0,4,1
30356,70,1,1,30,15,0,4,3,0,0,0,1,0,2,0,0,12,1
31001,7,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0
31002,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31003,26,1,0,9,3,0,1,2,0,0,0,0,0,3,0,0,6,1
31004,68,1,1,18,16,2,3,5,1,0,0,1,1,7,1,0,10,1
31005,13,1,0,5,3,0,1,0,0,0,0,0,0,1,0,0,2,0
31006,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31008,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
31009,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0
31010,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31011,12,1,1,5,0,0,1,0,0,0,0,0,0,1,0,0,2,1
31012,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31013,9,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,2,0
31014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31015,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31017,6,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
31018,7,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0
31019,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31020,57,2,3,12,9,0,8,4,1,0,1,1,1,3,2,0,9,1
31021,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31022,264,1,6,121,56,2,16,26,1,0,0,5,2,11,3,0,12,2
31023,8,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0
31024,11,1,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,1
31025,18,1,0,7,5,0,0,1,0,0,0,0,0,0,0,0,3,1
31026,26,1,1,8,5,0,3,0,0,0,0,0,1,2,0,0,5,0
31027,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
31028,73,2,3,12,15,1,5,8,1,0,1,1,3,4,5,0,10,2
31029,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31030,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31031,14,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0
31032,153,1,2,59,41,1,7,13,1,0,0,2,1,9,3,0,12,1
31033,353,4,10,143,69,7,23,45,1,0,1,5,5,12,2,1,23,2
31034,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31035,73,1,1,16,14,2,2,7,0,0,1,1,1,7,0,0,19,1
31036,25,1,0,5,4,0,1,3,0,0,0,1,0,2,0,0,6,2
31037,34,1,1,11,5,0,1,4,0,0,0,0,0,4,0,1,5,1
31038,15,1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0
31039,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31040,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31042,161,3,7,20,45,2,22,31,1,0,1,5,2,6,5,0,9,2
31043,6,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0
31044,417,1,29,87,110,7,34,60,1,0,1,7,5,18,6,0,48,3
31045,13,1,1,2,3,0,0,3,0,0,0,0,1,1,0,0,1,0
31046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31047,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31048,78,2,2,35,10,0,6,6,0,0,0,1,1,5,1,1,7,1
31049,13,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,3,0
31050,15,1,0,3,4,0,2,0,0,0,0,0,1,0,0,0,4,0
31051,14,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,2,0
31052,51,1,2,27,9,0,1,1,0,0,0,0,1,2,1,0,6,0
31053,25,1,0,13,4,0,0,1,0,0,0,0,0,1,0,0,5,0
31054,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31055,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31056,156,1,5,55,36,3,8,19,1,0,0,4,1,13,0,0,9,1
31057,43,1,0,14,10,1,2,4,0,0,0,0,1,4,0,0,5,1
31058,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31059,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31060,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31061,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31062,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31063,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31064,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31065,78,1,1,43,12,0,3,6,0,0,0,1,0,3,0,0,7,1
31066,157,1,2,58,36,2,12,16,1,0,1,3,3,9,0,0,11,2
31067,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31068,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31069,714,3,20,143,218,7,50,162,3,0,1,9,11,20,8,0,55,4
31070,21,2,1,3,5,0,3,0,0,0,0,0,0,1,0,0,5,1
31071,17,1,0,8,3,0,0,0,0,0,0,0,0,0,2,0,3,0
31072,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31073,13,1,0,8,1,0,0,0,0,0,0,0,0,1,0,0,2,0
31074,8,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1
31075,42,1,0,29,6,0,1,1,0,0,0,0,0,1,0,0,3,0
31076,13,1,0,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
31077,15,1,0,10,0,0,0,2,0,0,0,0,0,0,0,0,2,0
31078,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31079,140,1,1,70,28,1,8,14,0,0,0,1,0,7,0,0,8,1
31080,82,2,5,14,20,2,7,9,2,0,1,1,3,2,2,0,10,2
31081,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31082,29,1,1,14,2,0,1,0,0,0,0,0,0,3,0,0,6,1
31083,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31084,36,1,1,5,9,0,2,2,0,0,0,1,0,3,0,1,10,1
31085,13,1,0,3,4,0,0,2,0,0,0,0,0,0,0,0,3,0
31086,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31087,6,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31088,58,1,0,25,10,0,5,3,0,0,0,1,0,3,1,1,7,1
31089,12,1,0,5,1,0,0,3,0,0,0,0,0,2,0,0,0,0
31090,7,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0
31091,172,1,6,59,47,1,16,16,0,0,0,3,1,7,2,0,12,1
31092,10,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31093,20,1,1,7,4,0,0,1,0,0,0,0,0,0,0,0,6,0
31094,74,1,2,31,22,1,2,4,0,0,0,1,0,1,0,1,7,1
31095,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31096,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31097,15,1,0,8,1,0,1,0,0,0,0,0,1,0,0,0,3,0
31098,59,3,3,8,9,2,6,4,1,0,0,1,3,4,1,0,13,1
31099,9,1,0,3,1,0,2,0,0,0,0,0,0,1,0,0,1,0
31100,51,1,1,17,11,0,5,0,0,0,0,1,1,3,1,0,9,1
31101,9,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0
31102,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31103,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31104,30,1,0,16,2,1,0,4,0,0,0,0,1,1,1,0,3,0
31105,6,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31106,91,2,4,26,20,1,8,11,1,0,0,2,1,8,1,0,5,1
31107,242,3,8,84,56,5,12,35,1,0,2,3,4,9,4,1,13,2
31108,11,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0,2,0
31109,19,1,1,7,6,0,0,0,0,0,0,0,0,2,0,0,2,0
31110,16,1,1,10,0,0,1,0,0,0,0,0,0,1,0,0,2,0
31111,8,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0
31112,6,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31113,298,2,12,95,82,3,26,25,1,0,0,6,4,15,5,0,21,1
31114,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31115,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31116,209,2,8,85,48,2,11,20,1,0,0,3,3,9,3,0,13,1
31117,97,1,1,43,26,0,4,6,0,0,0,1,1,2,0,0,10,2
31118,206,2,1,111,40,1,14,11,0,0,0,1,1,7,3,1,12,1
31119,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31120,17,1,0,10,3,0,0,1,0,0,0,0,0,2,0,0,0,0
31121,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31122,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31123,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
31124,13,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0
31125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31126,14,1,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
31127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31128,13,1,1,5,2,0,0,0,0,0,0,0,0,1,0,0,2,1
31129,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31130,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31131,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31132,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31133,7,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0
31134,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31135,195,2,7,48,56,4,15,29,1,0,0,4,3,7,1,1,15,2
31136,47,1,0,13,13,0,2,4,0,0,0,1,2,3,2,0,6,0
31137,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
31138,10,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0
31139,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31140,6,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31141,7,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
31142,10,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
31143,8,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31144,35,1,1,10,8,1,1,5,0,0,0,1,0,2,0,0,5,0
31145,96,2,3,47,14,0,7,1,1,0,0,1,1,5,2,1,9,2
31146,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31147,19,1,0,5,4,0,1,3,0,0,0,0,0,1,0,0,3,1
31148,13,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,2,0
31149,891,2,20,334,212,10,56,101,7,0,3,15,9,35,16,2,65,4
31150,207,2,8,60,73,7,18,15,0,0,0,3,1,12,0,0,7,1
31151,12,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,4,0
31152,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31153,10,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0
31155,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0
31156,8,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0
31157,515,3,11,222,129,8,36,41,1,0,1,7,3,15,6,0,31,1
31158,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31159,12,1,0,5,2,0,1,0,0,0,0,0,1,1,0,0,0,1
31160,50,1,0,15,18,0,2,3,0,0,0,0,0,2,0,0,8,1
31161,31,1,0,13,4,1,3,2,0,0,0,0,1,0,1,0,5,0
31162,27,1,0,6,11,0,1,1,0,0,0,0,0,2,0,0,4,1
31163,63,1,1,25,16,0,3,3,0,0,0,1,0,5,0,0,7,1
31164,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31165,147,1,2,65,44,2,7,10,0,0,1,2,0,3,0,0,9,1
31166,14,1,0,8,2,0,0,0,0,0,0,0,0,2,0,0,1,0
31167,25,1,1,9,4,0,3,0,0,0,0,1,0,2,0,0,3,1
31168,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31169,135,1,2,41,39,1,10,11,1,0,0,2,3,10,1,1,11,1
31170,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31171,8,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1
31172,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31173,8,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31174,20,1,0,13,2,0,0,0,0,0,0,0,0,1,0,0,3,0
31175,98,1,1,8,16,5,8,49,0,0,0,0,0,1,0,0,8,1
31176,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31177,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31178,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31179,10,1,0,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0
31180,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31181,72,1,0,42,12,0,1,2,0,0,0,0,1,2,1,1,8,1
31182,266,1,2,57,62,6,16,88,1,0,0,2,1,8,2,0,18,2
31183,10,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,2,0
31184,58,1,0,27,4,1,1,5,0,0,0,1,2,4,3,0,8,1
31185,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31186,74,1,0,26,21,3,4,7,0,0,0,1,0,3,0,0,8,0
31187,318,1,8,134,69,5,17,30,1,0,0,5,2,11,6,0,28,1
31188,108,1,1,45,23,1,4,8,1,0,0,1,0,9,3,0,10,1
31189,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31190,8,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31191,10,1,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
31192,17,1,0,3,2,0,2,2,0,0,0,0,0,1,0,0,5,1
31193,73,2,3,19,12,1,6,5,1,0,1,1,5,5,2,0,9,1
31194,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
31195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31196,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31197,8,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0
31198,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31199,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
31200,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31202,234,2,9,73,57,4,22,28,1,0,0,3,4,7,2,0,20,2
31203,189,1,3,76,54,2,12,11,1,0,0,3,4,8,1,0,12,1
31204,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31205,68,1,0,28,13,2,2,7,0,0,0,1,1,3,1,0,8,1
31206,33,1,1,15,8,0,1,4,0,0,0,0,0,1,0,0,2,0
31207,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31208,10,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,2,0
31209,7,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31210,42,1,1,14,8,0,4,3,0,0,1,0,1,1,1,0,6,1
