CODGEO,diversite_equip,dens_services,dens_commerces,dens_enseignement,dens_sante,dens_transports,dens_sport_culture,sup_services,sup_commerces,sup_enseignement,sup_sante,sup_transports,sup_sport_culture
29089,1,11.64,2.33,0.0,0.0,0.0,8.15,0,0,0,0,0,1
29090,1,13.89,1.26,0.0,2.53,0.0,2.53,0,0,0,1,0,0
29091,1,14.09,4.37,0.0,0.97,0.0,3.89,0,1,0,0,0,0
29093,1,14.05,0.7,0.0,0.0,0.0,4.92,0,0,0,0,0,1
29094,1,9.15,0.0,0.0,0.0,0.0,6.1,0,0,0,0,0,1
29095,0,9.98,0.67,0.0,0.0,0.0,3.99,0,0,0,0,0,0
29097,0,9.46,1.99,0.0,0.5,0.0,3.48,0,0,0,0,0,0
29098,1,6.5,1.86,0.0,1.86,0.0,3.25,0,0,0,1,0,0
29099,1,12.12,0.0,0.0,1.21,0.0,4.85,0,0,0,0,0,1
29100,1,7.33,0.0,0.0,0.0,0.0,7.33,0,0,0,0,0,1
29101,1,12.04,1.92,0.0,1.92,0.0,2.19,0,0,0,1,0,0
29102,0,9.31,2.07,0.0,1.03,0.0,3.1,0,0,0,0,0,0
29103,4,10.18,6.97,0.12,2.28,0.06,2.34,0,1,1,1,1,0
29104,2,20.71,2.96,0.0,0.0,0.0,8.88,1,0,0,0,0,1
29105,4,13.82,9.14,0.22,1.85,0.11,3.15,0,1,1,1,1,0
29106,0,9.13,1.61,0.0,0.54,0.0,3.76,0,0,0,0,0,0
29107,0,14.35,2.21,0.0,1.1,0.0,4.42,0,0,0,0,0,0
29108,3,10.7,5.35,0.0,4.01,0.0,5.35,0,1,0,1,0,1
29109,0,7.25,2.64,0.0,0.66,0.0,3.95,0,0,0,0,0,0
29110,2,12.99,3.54,0.0,1.18,0.0,7.08,0,1,0,0,0,1
29111,1,12.26,2.3,0.0,2.3,0.0,3.83,0,0,0,1,0,0
29112,1,13.51,5.2,0.0,1.04,0.0,4.16,0,1,0,0,0,0
29113,3,15.24,4.66,0.42,4.66,0.0,2.96,0,1,1,1,0,0
29114,1,14.53,0.0,0.0,0.0,0.0,8.72,0,0,0,0,0,1
29115,2,16.08,3.22,0.0,0.0,0.0,6.43,0,1,0,0,0,1
29116,0,13.33,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
29117,3,14.02,5.08,0.35,2.28,0.0,2.63,0,1,1,1,0,0
29119,2,7.28,2.65,0.0,1.98,0.0,4.63,0,0,0,1,0,1
29120,1,11.76,2.05,0.0,1.02,0.0,8.7,0,0,0,0,0,1
29122,1,17.52,1.46,0.0,0.0,0.0,7.3,0,0,0,0,0,1
29123,1,12.67,0.0,0.0,0.0,0.0,6.34,0,0,0,0,0,1
29124,3,13.96,10.3,0.27,3.52,0.0,4.34,0,1,1,1,0,0
29125,1,12.09,2.42,0.0,0.0,0.0,8.46,0,0,0,0,0,1
29126,0,4.74,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
29128,1,10.34,0.0,0.0,0.0,0.0,5.17,0,0,0,0,0,1
29130,1,8.56,2.53,0.0,1.56,0.0,2.34,0,0,0,1,0,0
29131,0,8.44,2.11,0.0,0.0,0.0,4.22,0,0,0,0,0,0
29132,0,7.51,0.0,0.0,0.0,0.0,3.75,0,0,0,0,0,0
29133,1,18.32,3.93,0.0,0.65,0.0,3.27,0,1,0,0,0,0
29134,3,24.23,28.06,0.0,2.55,0.0,3.83,1,1,0,1,0,0
29135,1,9.97,4.74,0.0,1.0,0.0,4.24,0,1,0,0,0,0
29136,0,12.83,2.57,0.0,0.0,0.0,4.28,0,0,0,0,0,0
29137,0,9.42,2.36,0.0,0.94,0.0,1.88,0,0,0,0,0,0
29139,1,17.06,1.14,0.0,0.0,0.0,9.1,0,0,0,0,0,1
29140,2,11.9,0.76,0.0,2.02,0.25,2.02,0,0,0,1,1,0
29141,2,17.65,2.94,0.0,8.82,0.0,11.76,0,0,0,1,0,1
29142,1,6.47,2.16,0.0,0.0,0.0,6.47,0,0,0,0,0,1
29143,1,10.06,2.01,0.0,0.0,0.0,7.04,0,0,0,0,0,1
29144,2,11.84,1.32,0.0,2.63,0.0,6.58,0,0,0,1,0,1
29145,2,10.39,5.77,0.0,2.31,0.0,2.31,0,1,0,1,0,0
29146,1,10.28,2.94,0.0,1.76,0.0,2.35,0,0,0,1,0,0
29147,1,14.72,10.81,0.0,0.9,0.0,3.3,0,1,0,0,0,0
29148,2,7.49,1.07,0.0,3.21,0.0,6.42,0,0,0,1,0,1
29150,3,11.84,3.4,0.15,1.63,0.0,2.22,0,1,1,1,0,0
29151,3,13.08,8.79,0.27,2.42,0.0,3.02,0,1,1,1,0,0
29152,1,8.52,0.0,0.0,0.0,0.0,5.68,0,0,0,0,0,1
29153,2,15.93,4.44,0.0,2.22,0.0,3.7,0,1,0,1,0,0
29155,4,31.03,11.93,0.0,5.97,0.0,5.97,1,1,0,1,0,1
29156,0,10.25,0.47,0.0,0.93,0.0,2.8,0,0,0,0,0,0
29158,2,12.87,4.68,0.0,2.34,0.0,2.14,0,1,0,1,0,0
29159,1,13.67,0.0,0.0,1.14,0.0,4.56,0,0,0,0,0,1
29160,3,12.57,3.73,0.23,1.86,0.0,1.86,0,1,1,1,0,0
29161,2,13.24,4.93,0.0,1.54,0.0,2.16,0,1,0,1,0,0
29162,4,11.93,4.72,0.55,3.05,0.0,5.27,0,1,1,1,0,1
29163,4,12.24,3.14,0.0,3.14,0.31,4.71,0,1,0,1,1,1
29165,2,16.42,3.56,0.0,2.19,0.0,2.19,0,1,0,1,0,0
29166,1,13.51,1.93,0.0,0.0,0.0,5.79,0,0,0,0,0,1
29167,1,16.95,2.99,0.0,1.99,0.0,2.99,0,0,0,1,0,0
29168,2,13.32,4.16,0.0,3.33,0.0,3.33,0,1,0,1,0,0
29169,1,12.46,2.8,0.0,1.56,0.0,2.8,0,0,0,1,0,0
29170,2,14.33,3.82,0.0,2.15,0.0,3.1,0,1,0,1,0,0
29171,2,20.43,4.4,0.0,1.03,0.0,2.59,1,1,0,0,0,0
29172,2,12.88,4.0,0.0,1.33,0.0,1.78,0,1,0,1,0,0
29173,2,11.54,1.65,0.0,2.47,0.0,4.53,0,0,0,1,0,1
29174,2,15.76,4.41,0.0,2.05,0.0,2.05,0,1,0,1,0,0
29175,3,10.69,3.25,0.0,1.86,0.0,5.11,0,1,0,1,0,1
29176,3,19.61,5.6,0.0,3.36,0.0,3.92,1,1,0,1,0,0
29177,1,14.46,2.03,0.0,1.78,0.0,3.04,0,0,0,1,0,0
29178,3,12.43,5.5,0.31,2.36,0.0,2.52,0,1,1,1,0,0
29179,2,15.1,3.44,0.0,1.85,0.0,3.18,0,1,0,1,0,0
29180,1,14.66,0.0,0.0,1.13,0.0,4.51,0,0,0,0,0,1
29181,1,17.73,1.31,0.0,1.64,0.0,2.63,0,0,0,1,0,0
29182,3,16.04,4.72,0.0,2.83,0.0,5.66,0,1,0,1,0,1
29183,0,13.93,1.39,0.0,0.0,0.0,2.79,0,0,0,0,0,0
29184,2,13.63,3.9,0.0,0.78,0.0,4.67,0,1,0,0,0,1
29185,3,12.76,5.1,0.57,2.55,0.0,3.12,0,1,1,1,0,0
29186,1,7.36,1.84,0.0,2.45,0.0,3.68,0,0,0,1,0,0
29187,2,10.1,0.0,0.0,2.53,0.0,5.05,0,0,0,1,0,1
29188,3,13.2,5.91,0.35,2.78,0.0,3.13,0,1,1,1,0,0
29189,3,8.4,3.27,0.15,1.79,0.0,1.41,0,1,1,1,0,0
29190,1,9.3,2.95,0.0,1.36,0.0,3.63,0,0,0,1,0,0
29191,1,11.72,2.34,0.0,2.34,0.0,2.64,0,0,0,1,0,0
29192,1,11.88,3.4,0.0,0.57,0.0,2.83,0,1,0,0,0,0
29193,2,11.59,0.68,0.0,3.41,0.0,4.77,0,0,0,1,0,1
29195,0,10.78,2.84,0.0,1.2,0.0,1.8,0,0,0,0,0,0
29196,1,11.8,1.81,0.0,1.36,0.0,2.27,0,0,0,1,0,0
29197,3,13.22,4.07,0.25,1.78,0.0,2.29,0,1,1,1,0,0
29198,1,13.22,2.2,0.0,4.41,0.0,3.3,0,0,0,1,0,0
29199,3,14.24,4.35,0.0,2.18,0.2,3.16,0,1,0,1,1,0
29201,1,10.38,0.94,0.0,1.89,0.0,3.3,0,0,0,1,0,0
29202,1,16.99,2.32,0.77,0.77,0.0,3.86,0,0,1,0,0,0
29204,1,8.74,1.38,0.0,1.84,0.0,1.84,0,0,0,1,0,0
29205,0,16.34,0.0,0.0,0.0,0.0,4.3,0,0,0,0,0,0
29206,1,9.61,0.87,0.0,2.62,0.0,2.62,0,0,0,1,0,0
29207,1,7.54,1.77,0.0,3.77,0.0,3.33,0,0,0,1,0,0
29208,1,10.33,0.79,0.0,0.79,0.0,4.77,0,0,0,0,0,1
29209,0,9.25,0.51,0.0,1.03,0.0,2.06,0,0,0,0,0,0
29210,2,14.1,4.13,0.0,1.38,0.0,3.44,0,1,0,1,0,0
29211,2,13.8,3.07,0.0,0.0,0.0,4.6,0,1,0,0,0,1
29212,2,6.9,2.6,0.22,1.63,0.0,2.75,0,0,1,1,0,0
29213,2,10.47,3.31,0.0,1.65,0.0,2.2,0,1,0,1,0,0
29214,0,13.2,0.0,0.0,0.0,0.0,2.93,0,0,0,0,0,0
29215,3,14.63,5.44,0.34,2.38,0.0,3.4,0,1,1,1,0,0
29216,0,15.9,1.42,0.0,1.19,0.0,2.14,0,0,0,0,0,0
29217,4,18.84,14.22,0.71,2.13,0.0,3.91,1,1,1,1,0,0
29218,4,26.88,13.12,0.62,5.62,0.0,4.38,1,1,1,1,0,0
29220,3,16.32,15.25,0.24,3.69,0.0,3.45,0,1,1,1,0,0
29221,1,13.08,1.14,0.0,1.71,0.0,3.98,0,0,0,1,0,0
29222,0,12.63,2.53,0.0,0.0,0.0,0.0,0,0,0,0,0,0
29224,1,8.24,0.0,0.0,1.65,0.0,4.12,0,0,0,1,0,0
29225,4,18.67,3.73,0.47,1.87,0.0,2.8,1,1,1,1,0,0
29226,1,18.34,1.36,0.0,3.4,0.0,3.4,0,0,0,1,0,0
29227,1,12.31,2.74,0.0,1.37,0.0,2.05,0,0,0,1,0,0
29228,3,21.88,3.12,0.0,0.0,0.0,7.81,1,1,0,0,0,1
29229,1,14.4,2.7,0.0,0.0,0.0,6.3,0,0,0,0,0,1
29230,2,12.69,4.83,0.0,2.42,0.0,4.23,0,1,0,1,0,0
29232,3,16.15,9.69,0.17,2.34,0.0,2.33,0,1,1,1,0,0
29233,4,16.41,7.47,0.32,1.95,0.08,3.41,0,1,1,1,1,0
29234,0,11.17,2.03,0.0,1.02,0.0,3.38,0,0,0,0,0,0
29235,3,8.06,2.29,0.25,1.7,0.08,2.12,0,0,1,1,1,0
29236,2,12.54,5.8,0.0,1.39,0.0,1.86,0,1,0,1,0,0
29237,2,10.34,1.09,0.0,3.26,0.54,3.26,0,0,0,1,1,0
29238,0,14.58,2.43,0.0,0.0,0.0,3.65,0,0,0,0,0,0
29239,2,14.1,11.7,0.0,2.4,0.0,2.7,0,1,0,1,0,0
29240,1,14.37,2.05,0.0,2.05,0.0,4.11,0,0,0,1,0,0
29241,4,12.62,4.86,0.26,3.02,0.13,2.76,0,1,1,1,1,0
29243,1,10.75,0.0,0.0,2.15,0.0,2.15,0,0,0,1,0,0
29244,2,11.93,0.0,0.0,3.58,0.0,4.77,0,0,0,1,0,1
29245,1,10.71,0.63,0.0,0.63,0.0,5.04,0,0,0,0,0,1
29246,2,9.05,4.52,0.0,0.0,0.0,18.1,0,1,0,0,0,1
29247,3,19.95,4.56,0.0,2.85,0.0,2.57,1,1,0,1,0,0
29248,1,10.43,0.0,0.0,2.32,0.0,1.16,0,0,0,1,0,0
29249,1,12.48,2.77,0.0,0.0,0.0,6.93,0,0,0,0,0,1
29250,1,17.52,1.35,0.0,0.0,0.0,5.39,0,0,0,0,0,1
29251,1,17.99,0.0,0.0,1.5,0.0,3.0,0,0,0,1,0,0
29252,0,12.64,1.05,0.0,0.0,0.0,4.21,0,0,0,0,0,0
29254,3,15.79,26.32,0.21,1.68,0.0,4.42,0,1,1,1,0,0
29255,1,10.64,0.0,0.0,0.0,0.0,6.38,0,0,0,0,0,1
29256,1,13.3,2.66,0.0,0.0,0.0,7.98,0,0,0,0,0,1
29257,1,8.22,0.48,0.0,1.94,0.0,4.35,0,0,0,1,0,0
29259,3,15.43,9.94,0.3,2.67,0.0,2.37,0,1,1,1,0,0
29260,3,13.16,7.42,0.24,2.15,0.0,3.59,0,1,1,1,0,0
29261,2,13.82,9.22,0.0,0.0,0.0,13.82,0,1,0,0,0,1
29262,1,9.95,0.0,0.0,0.0,0.0,6.22,0,0,0,0,0,1
29263,0,6.14,0.88,0.0,0.88,0.0,1.75,0,0,0,0,0,0
29264,2,10.15,1.27,0.0,1.27,0.0,12.69,0,0,0,1,0,1
29265,2,15.17,0.0,0.0,1.9,0.0,4.74,0,0,0,1,0,1
29266,3,13.6,1.94,0.32,1.94,0.32,2.91,0,0,1,1,1,0
29267,2,8.38,1.4,0.0,4.19,0.0,8.38,0,0,0,1,0,1
29268,1,10.89,3.11,0.0,1.04,0.0,3.63,0,1,0,0,0,0
29269,1,14.76,2.95,0.0,0.0,0.0,4.92,0,0,0,0,0,1
29270,1,10.8,0.0,0.0,0.6,0.0,4.8,0,0,0,0,0,1
29271,1,13.62,0.0,0.0,1.14,0.0,10.22,0,0,0,0,0,1
29272,1,11.08,2.7,0.0,2.1,0.0,2.99,0,0,0,1,0,0
29273,0,10.0,2.5,0.0,1.25,0.0,2.92,0,0,0,0,0,0
29274,3,11.68,3.06,0.19,2.11,0.0,2.87,0,1,1,1,0,0
29275,3,18.74,0.0,0.0,2.68,0.0,8.03,1,0,0,1,0,1
29276,2,7.71,0.0,0.0,1.71,0.0,5.99,0,0,0,1,0,1
29277,2,12.51,3.02,0.43,3.45,0.0,3.88,0,0,1,1,0,0
29278,1,10.87,1.72,0.0,0.57,0.0,4.58,0,0,0,0,0,1
29279,2,15.42,2.1,0.0,3.86,0.0,4.56,0,0,0,1,0,1
29280,1,13.65,2.35,0.0,1.41,0.0,3.77,0,0,0,1,0,0
29281,0,9.93,0.0,0.0,0.0,0.0,3.97,0,0,0,0,0,0
29282,0,11.08,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
29284,0,8.66,0.83,0.0,1.24,0.0,2.89,0,0,0,0,0,0
29285,1,3.84,0.0,0.0,0.0,0.0,7.68,0,0,0,0,0,1
29286,0,12.45,0.0,0.0,0.0,0.0,4.15,0,0,0,0,0,0
29287,2,8.19,1.02,0.0,2.05,0.0,9.21,0,0,0,1,0,1
29288,0,14.47,0.0,0.0,0.0,0.0,3.22,0,0,0,0,0,0
29289,1,8.4,0.0,0.0,0.0,0.0,8.4,0,0,0,0,0,1
29290,2,7.24,1.45,0.0,1.45,0.0,5.79,0,0,0,1,0,1
29291,2,15.67,5.22,0.0,1.04,0.0,5.22,0,1,0,0,0,1
29292,2,12.78,6.39,0.0,0.0,0.0,9.58,0,1,0,0,0,1
29293,2,10.64,4.54,0.0,1.7,0.0,2.13,0,1,0,1,0,0
29294,3,12.5,3.12,0.0,1.56,0.0,6.25,0,1,0,1,0,1
29295,1,11.95,0.0,0.0,0.0,0.0,5.98,0,0,0,0,0,1
29296,0,11.7,1.38,0.0,0.0,0.0,2.06,0,0,0,0,0,0
29297,1,8.5,1.7,0.0,2.55,0.0,2.97,0,0,0,1,0,0
29298,1,15.57,0.0,0.0,0.0,0.0,5.19,0,0,0,0,0,1
29299,1,24.46,0.0,0.0,0.0,0.0,3.06,1,0,0,0,0,0
29300,0,10.57,2.49,0.0,0.0,0.0,4.35,0,0,0,0,0,0
29301,2,2.49,0.0,0.0,2.49,0.0,7.46,0,0,0,1,0,1
29302,4,11.96,2.78,0.28,2.78,0.28,6.12,0,0,1,1,1,1
35001,1,8.57,2.03,0.0,1.6,0.0,2.18,0,0,0,1,0,0
35002,1,13.62,2.84,0.0,1.7,0.0,2.84,0,0,0,1,0,0
35003,0,8.04,2.01,0.0,1.01,0.0,3.02,0,0,0,0,0,0
35004,3,11.7,3.17,0.49,4.88,0.0,3.17,0,1,1,1,0,0
35005,1,21.13,0.0,0.0,0.0,0.0,3.52,1,0,0,0,0,0
35006,2,12.75,2.64,0.22,1.54,0.0,1.98,0,0,1,1,0,0
35007,0,8.39,0.0,0.0,0.0,0.0,4.19,0,0,0,0,0,0
35008,1,15.04,0.0,0.0,1.5,0.0,3.01,0,0,0,1,0,0
35009,1,12.37,0.59,0.0,2.94,0.0,2.94,0,0,0,1,0,0
35010,0,15.81,1.13,0.0,0.56,0.0,2.82,0,0,0,0,0,0
35012,3,14.53,8.98,0.26,2.77,0.0,1.45,0,1,1,1,0,0
35013,1,13.99,2.86,0.0,1.71,0.0,2.0,0,0,0,1,0,0
35014,1,12.46,2.81,0.0,2.81,0.0,2.41,0,0,0,1,0,0
35015,1,8.19,2.27,0.0,1.82,0.0,2.27,0,0,0,1,0,0
35016,0,15.02,2.73,0.0,0.91,0.0,3.19,0,0,0,0,0,0
35017,1,20.74,0.0,0.0,0.0,0.0,2.96,1,0,0,0,0,0
35018,0,8.45,0.94,0.0,0.94,0.0,2.82,0,0,0,0,0,0
35019,2,10.74,3.76,0.0,1.61,0.0,2.15,0,1,0,1,0,0
35021,0,12.1,1.51,0.0,0.0,0.0,3.03,0,0,0,0,0,0
35022,3,13.04,14.49,0.0,2.9,0.0,5.8,0,1,0,1,0,1
35023,1,13.97,3.33,0.0,0.89,0.0,1.33,0,1,0,0,0,0
35024,4,8.66,3.07,0.16,2.28,0.08,0.87,0,1,1,1,1,0
35025,1,11.25,0.94,0.0,1.87,0.0,2.81,0,0,0,1,0,0
35026,0,10.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
35027,0,7.97,1.71,0.0,1.14,0.0,3.42,0,0,0,0,0,0
35028,0,8.29,0.0,0.0,0.0,0.0,4.14,0,0,0,0,0,0
35029,2,9.17,2.62,0.0,2.62,0.65,2.62,0,0,0,1,1,0
35030,1,10.1,0.0,0.0,1.44,0.0,4.33,0,0,0,1,0,0
35031,1,10.52,2.63,0.0,3.07,0.0,2.41,0,0,0,1,0,0
35032,1,13.54,1.53,0.0,1.31,0.0,0.87,0,0,0,1,0,0
35033,1,10.13,2.08,0.0,2.08,0.0,2.98,0,0,0,1,0,0
35034,0,8.14,0.81,0.0,0.0,0.0,2.44,0,0,0,0,0,0
35035,0,13.49,0.0,0.0,0.0,0.0,3.37,0,0,0,0,0,0
35037,2,12.68,3.25,0.31,1.24,0.0,1.24,0,1,1,0,0,0
35038,2,6.45,0.0,0.0,3.23,0.0,6.45,0,0,0,1,0,1
35039,0,7.45,1.4,0.0,0.47,0.0,1.86,0,0,0,0,0,0
35040,2,7.9,2.45,0.0,1.63,0.27,1.36,0,0,0,1,1,0
35041,1,11.88,3.96,0.0,0.99,0.0,3.96,0,1,0,0,0,0
35042,1,6.02,0.0,0.0,0.0,0.0,6.02,0,0,0,0,0,1
35044,0,17.46,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
35045,0,8.15,0.0,0.0,0.0,0.0,2.33,0,0,0,0,0,0
35046,1,11.19,0.0,0.0,0.0,0.0,5.6,0,0,0,0,0,1
35047,4,9.31,4.12,0.1,1.58,0.1,1.22,0,1,1,1,1,0
35049,3,16.74,9.02,0.37,2.21,0.0,1.84,0,1,1,1,0,0
35050,1,11.55,0.0,0.0,0.0,0.0,4.95,0,0,0,0,0,1
35051,4,16.43,8.41,0.17,2.03,0.06,1.81,0,1,1,1,1,0
35052,0,9.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
35054,0,10.26,0.54,0.0,1.08,0.0,2.16,0,0,0,0,0,0
35055,2,10.65,6.94,0.0,1.47,0.0,0.78,0,1,0,1,0,0
35056,1,12.17,1.22,0.0,1.22,0.0,6.08,0,0,0,0,0,1
35057,0,11.87,1.98,0.0,0.66,0.0,3.3,0,0,0,0,0,0
35058,2,10.77,3.08,0.0,1.54,0.0,2.31,0,1,0,1,0,0
35059,2,8.04,6.08,0.0,1.3,0.0,2.17,0,1,0,1,0,0
35060,1,7.8,0.98,0.0,0.0,0.0,4.88,0,0,0,0,0,1
35061,0,9.6,0.0,0.0,0.0,0.0,4.12,0,0,0,0,0,0
35062,1,12.45,2.49,0.0,2.49,0.0,2.08,0,0,0,1,0,0
35063,0,10.96,2.19,0.0,0.0,0.0,4.39,0,0,0,0,0,0
35064,0,7.51,2.82,0.0,0.94,0.0,1.88,0,0,0,0,0,0
35065,1,6.66,0.89,0.0,1.33,0.0,3.11,0,0,0,1,0,0
35066,2,11.17,2.55,0.12,2.91,0.0,2.43,0,0,1,1,0,0
35067,1,6.06,1.21,0.0,2.43,0.0,3.03,0,0,0,1,0,0
35068,4,12.38,4.93,0.27,2.0,0.13,2.0,0,1,1,1,1,0
35069,3,11.41,5.13,0.19,1.43,0.0,2.0,0,1,1,1,0,0
35070,1,10.04,2.95,0.0,3.54,0.0,2.95,0,0,0,1,0,0
35071,0,11.63,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
35072,2,12.93,2.94,0.0,3.53,0.0,5.29,0,0,0,1,0,1
35075,0,6.16,0.0,0.0,0.0,0.0,2.46,0,0,0,0,0,0
35076,1,9.29,1.81,0.0,1.59,0.0,2.04,0,0,0,1,0,0
35077,0,14.45,0.0,0.0,0.0,0.0,2.89,0,0,0,0,0,0
35078,3,19.95,4.53,0.0,2.72,0.0,0.91,1,1,0,1,0,0
35079,2,7.19,2.11,0.0,1.27,0.42,2.11,0,0,0,1,1,0
35080,0,9.08,1.58,0.0,0.79,0.0,2.76,0,0,0,0,0,0
35081,1,5.34,0.0,0.0,1.07,0.0,5.34,0,0,0,0,0,1
35082,1,8.32,2.08,0.0,2.08,0.0,4.16,0,0,0,1,0,0
35084,0,16.11,2.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0
35085,4,14.03,7.09,0.32,2.58,0.16,3.06,0,1,1,1,1,0
35086,0,16.31,0.0,0.0,0.0,0.0,3.26,0,0,0,0,0,0
35087,2,11.41,3.11,0.0,0.0,0.0,6.22,0,1,0,0,0,1
35088,3,11.85,3.1,0.0,1.41,0.28,1.69,0,1,0,1,1,0
35089,1,20.18,0.0,0.0,0.0,0.0,2.24,1,0,0,0,0,0
35090,1,17.06,2.13,0.36,1.07,0.0,2.49,0,0,1,0,0,0
35091,0,6.75,0.0,0.0,0.0,0.0,3.37,0,0,0,0,0,0
35092,0,13.27,2.41,0.0,0.0,0.0,3.62,0,0,0,0,0,0
35093,3,16.64,12.92,0.1,2.05,0.0,1.76,0,1,1,1,0,0
35094,2,10.14,1.19,0.0,2.39,0.6,3.58,0,0,0,1,1,0
35095,4,17.51,12.48,0.35,5.38,0.17,2.43,0,1,1,1,1,0
35096,1,10.28,2.06,0.0,1.65,0.0,2.88,0,0,0,1,0,0
35097,1,7.92,1.98,0.0,1.98,0.0,3.46,0,0,0,1,0,0
35098,0,12.12,2.14,0.0,0.71,0.0,2.85,0,0,0,0,0,0
35099,1,7.1,3.16,0.0,0.79,0.0,1.84,0,1,0,0,0,0
35101,1,9.8,0.0,0.0,3.27,0.0,4.08,0,0,0,1,0,0
35102,0,15.9,0.0,0.0,0.0,0.0,1.99,0,0,0,0,0,0
35103,1,4.67,2.34,0.0,0.0,0.0,4.67,0,0,0,0,0,1
35104,1,12.0,2.12,0.0,1.41,0.0,3.53,0,0,0,1,0,0
35105,0,8.71,1.16,0.0,1.16,0.0,4.06,0,0,0,0,0,0
35106,1,13.55,1.94,0.0,1.94,0.0,3.23,0,0,0,1,0,0
35107,0,12.58,1.01,0.0,1.01,0.0,2.01,0,0,0,0,0,0
35108,2,11.58,4.83,0.0,1.93,0.0,3.86,0,1,0,1,0,0
35109,2,12.88,4.17,0.0,1.52,0.0,1.89,0,1,0,1,0,0
35110,0,8.51,0.95,0.0,0.0,0.0,1.89,0,0,0,0,0,0
35111,1,13.79,1.38,0.0,1.38,0.0,4.14,0,0,0,1,0,0
35114,1,11.45,3.82,0.0,0.0,0.0,3.82,0,1,0,0,0,0
35115,3,11.04,8.81,0.19,3.24,0.0,2.47,0,1,1,1,0,0
35116,2,11.87,2.37,0.0,1.58,0.4,1.58,0,0,0,1,1,0
35117,1,9.26,3.71,0.0,1.24,0.0,1.85,0,1,0,0,0,0
35118,0,9.84,1.97,0.0,0.0,0.0,2.62,0,0,0,0,0,0
35119,1,8.5,0.0,0.0,1.06,0.0,5.31,0,0,0,0,0,1
35120,0,9.68,2.38,0.0,1.19,0.0,1.36,0,0,0,0,0,0
35121,0,9.75,1.46,0.0,0.98,0.0,4.39,0,0,0,0,0,0
35122,2,16.79,3.05,0.0,1.53,0.0,2.03,0,1,0,1,0,0
35123,1,8.59,2.55,0.0,1.62,0.0,1.86,0,0,0,1,0,0
35124,2,14.62,5.28,0.0,2.44,0.0,2.03,0,1,0,1,0,0
35125,3,13.34,9.66,0.46,4.37,0.0,2.99,0,1,1,1,0,0
35126,4,13.56,4.45,0.11,1.67,0.22,1.78,0,1,1,1,1,0
35127,1,13.72,1.47,0.49,1.23,0.0,1.72,0,0,1,0,0,0
35128,0,16.74,1.73,0.0,1.15,0.0,2.31,0,0,0,0,0,0
35130,1,14.49,2.19,0.0,1.76,0.0,3.51,0,0,0,1,0,0
35131,3,11.72,3.2,0.0,2.34,0.21,1.71,0,1,0,1,1,0
35132,0,14.43,2.89,0.0,0.72,0.0,2.89,0,0,0,0,0,0
35133,1,11.12,1.31,0.0,1.74,0.0,1.74,0,0,0,1,0,0
35134,0,14.65,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
35135,1,10.51,1.75,0.0,2.63,0.0,2.19,0,0,0,1,0,0
35136,4,13.89,5.13,0.23,2.1,0.12,1.52,0,1,1,1,1,0
35137,0,10.62,2.77,0.0,0.46,0.0,2.31,0,0,0,0,0,0
35138,2,7.49,3.33,0.0,2.5,0.0,4.16,0,1,0,1,0,0
35139,1,11.11,2.92,0.19,1.17,0.0,1.56,0,0,1,0,0,0
35140,2,8.77,5.26,0.0,0.0,0.0,5.26,0,1,0,0,0,1
35141,0,13.04,1.45,0.0,0.0,0.0,2.9,0,0,0,0,0,0
35142,0,9.16,2.5,0.0,0.83,0.0,3.33,0,0,0,0,0,0
35143,1,12.0,3.27,0.0,0.0,0.0,4.36,0,1,0,0,0,0
35144,1,9.3,3.72,0.0,0.0,0.0,3.72,0,1,0,0,0,0
35145,2,14.7,2.94,0.0,2.94,0.73,3.67,0,0,0,1,1,0
35146,1,11.35,1.62,0.0,0.0,0.0,4.86,0,0,0,0,0,1
35148,2,19.74,6.58,0.0,0.0,0.0,0.0,1,1,0,0,0,0
35149,0,9.43,1.66,0.0,0.55,0.0,1.66,0,0,0,0,0,0
35150,1,15.05,10.23,0.0,1.2,0.0,1.51,0,1,0,0,0,0
35151,0,10.08,2.52,0.0,0.0,0.0,3.78,0,0,0,0,0,0
35152,3,9.99,4.23,0.24,2.23,0.0,2.47,0,1,1,1,0,0
35153,1,10.53,0.0,0.0,0.0,0.0,7.89,0,0,0,0,0,1
35154,1,7.52,2.89,0.0,2.31,0.0,3.47,0,0,0,1,0,0
35155,2,19.06,2.93,0.0,0.0,0.0,5.87,1,0,0,0,0,1
35156,0,16.56,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
35157,1,11.18,3.19,0.0,0.0,0.0,1.6,0,1,0,0,0,0
35159,1,9.12,3.04,0.0,0.0,0.0,6.08,0,0,0,0,0,1
35160,0,12.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
35161,1,11.13,2.12,0.0,2.12,0.0,2.65,0,0,0,1,0,0
