codgeo,libgeo,code_epci,n_ecoles_c108,n_equipements,n_carreaux,pop_insee,pct_habitat_zone_ecole_15,pct_equipements_zone_ecole_15
74290,Vallorcine,200023372,1,6,35,388,75.03,100.0
74291,Vanzy,200070852,0,1,28,301,1.33,0.0
74292,Vaulx,247400740,1,7,72,1007,80.39,100.0
74293,Veigy-Foncenex,200067551,3,14,119,3427,94.4,100.0
74294,Verchaix,200034098,1,6,43,654,99.69,100.0
74295,La Vernaz,247400682,1,3,19,261,23.75,0.0
74296,Vers,247400690,1,7,32,777,100.0,100.0
74297,Versonnex,247400740,1,3,29,696,94.1,100.0
74298,Vétraz-Monthoux,200011773,5,36,117,6566,100.0,100.0
74299,Veyrier-du-Lac,200066793,3,12,70,2228,94.97,100.0
74301,Villard,247400047,1,3,52,777,98.71,100.0
74302,Les Villards-sur-Thônes,247400617,4,9,62,1066,87.9,100.0
74303,Villaz,200066793,3,20,132,3538,92.04,90.0
74304,Ville-en-Sallaz,247400666,1,4,21,504,100.0,100.0
74305,Ville-la-Grand,200011773,6,54,66,6621,100.0,100.0
74306,Villy-le-Bouveret,247400112,1,5,29,556,100.0,100.0
74307,Villy-le-Pelloux,247400112,1,5,18,884,100.0,100.0
74308,Vinzier,200071967,1,10,52,760,89.22,100.0
74309,Viry,247400690,4,21,150,4637,92.3,95.24
74310,Viuz-la-Chiésaz,200066793,1,6,71,1200,100.0,100.0
74311,Viuz-en-Sallaz,247400666,6,39,205,4520,78.7,92.31
74312,Vougy,200000172,1,13,45,1422,91.17,100.0
74313,Vovray-en-Bornes,247400112,1,2,32,513,100.0,100.0
74314,Vulbens,247400690,1,12,44,1404,99.64,100.0
74315,Yvoire,200067551,0,7,30,935,0.0,0.0
75056,Paris,200054781,0,0,0,0,,
76001,Allouville-Bellefosse,247600620,1,6,84,1136,83.36,100.0
76002,Alvimare,200010700,1,6,46,586,98.98,100.0
76004,Ambrumesnil,200068534,0,4,22,467,2.78,0.0
76005,Amfreville-la-Mi-Voie,200023414,3,16,37,2832,100.0,100.0
76006,Amfreville-les-Champs,200069847,0,1,11,128,92.97,100.0
76007,Anceaumeville,200070449,1,3,37,616,99.03,100.0
76008,Ancourt,247600786,0,2,32,621,0.0,0.0
76009,Ancourteville-sur-Héricourt,200069839,0,3,25,303,0.0,0.0
76010,Ancretiéville-Saint-Victor,200069847,1,2,42,372,73.83,50.0
76011,Ancretteville-sur-Mer,200069821,0,1,16,145,0.0,0.0
76012,Angerville-Bailleul,247600505,1,5,21,159,100.0,100.0
76013,Angerville-la-Martel,200069821,1,7,65,1004,76.51,85.71
76014,Angerville-l'Orcher,247600497,1,11,78,1268,87.19,81.82
76015,Angiens,200069839,2,6,42,496,85.79,100.0
76016,Anglesqueville-la-Bras-Long,200069839,0,1,15,95,0.0,0.0
76017,Anglesqueville-l'Esneval,247600497,1,3,38,650,100.0,100.0
76018,Val-de-Saâne,200068534,2,12,66,1132,63.06,91.67
76019,Anneville-sur-Scie,200068534,2,4,15,248,99.19,100.0
76020,Anneville-Ambourville,200023414,1,6,83,1052,76.32,100.0
76021,Annouville-Vilmesnil,247600505,1,4,34,416,100.0,100.0
76022,Anquetierville,200010700,0,2,28,288,19.93,0.0
76023,Anvéville,200069847,0,1,21,260,0.0,0.0
76024,Ardouval,200070068,0,1,15,128,0.0,0.0
76025,Argueil,200069730,1,7,26,318,92.44,100.0
76026,Arques-la-Bataille,247600786,3,16,65,2117,99.06,100.0
76028,Aubéguimont,200069722,1,2,11,147,100.0,100.0
76029,Aubermesnil-aux-Érables,200069722,1,1,22,158,84.18,100.0
76030,Aubermesnil-Beaumais,247600786,1,2,24,458,100.0,100.0
76032,Auberville-la-Manuel,200069839,0,1,10,140,1.42,0.0
76033,Auberville-la-Renault,247600505,1,2,27,396,92.17,100.0
76034,Val-de-Scie,200068534,3,27,100,1496,50.6,92.59
76035,Aumale,200069722,3,34,59,1700,98.0,100.0
76036,Auppegard,200068534,1,5,36,704,95.74,100.0
76038,Authieux-Ratiéville,200070449,0,2,31,406,0.0,0.0
76039,Les Authieux-sur-le-Port-Saint-Ouen,200023414,2,5,35,1112,100.0,100.0
76040,Autigny,200069839,0,2,12,200,100.0,100.0
76041,Les Hauts-de-Caux,247600620,2,6,67,1324,99.89,100.0
76042,Auvilliers,200070068,0,1,12,88,0.0,0.0
76043,Auzebosc,247600620,1,4,43,881,100.0,100.0
76045,Auzouville-l'Esneval,200069847,1,2,34,306,90.21,100.0
76046,Auzouville-sur-Ry,200070449,1,3,37,694,93.66,100.0
76047,Auzouville-sur-Saâne,200068534,0,1,8,123,0.0,0.0
76048,Avesnes-en-Bray,200069730,1,1,44,251,88.05,100.0
76049,Avesnes-en-Val,247600729,1,2,41,252,39.01,0.0
76050,Avremesnil,200068534,1,6,46,951,99.89,100.0
76051,Bacqueville-en-Caux,200068534,3,17,66,1733,86.53,100.0
76052,Bailleul-Neuville,247600604,1,1,25,214,78.55,100.0
76053,Baillolet,247600604,1,2,23,94,83.96,100.0
76054,Bailly-en-Rivière,247600729,0,5,47,500,3.8,20.0
76055,Baons-le-Comte,247600620,1,6,23,273,75.09,66.67
76056,Bardouville,200023414,1,4,35,534,94.38,75.0
76057,Barentin,247600646,13,76,149,10590,100.0,100.0
76058,Baromesnil,247600588,1,1,20,236,100.0,100.0
76059,Bazinval,200069722,1,1,33,382,98.95,100.0
76060,Beaubec-la-Rosière,200069730,0,5,62,422,0.24,0.0
76062,Beaumont-le-Hareng,200070449,0,1,24,240,0.0,0.0
76063,Beauval-en-Caux,200068534,1,2,53,383,22.19,50.0
76064,Beaurepaire,247600497,1,2,24,349,97.13,100.0
76065,Beaussault,200069730,1,1,59,351,61.25,100.0
76066,Beautot,200068534,0,3,11,125,0.0,0.0
76067,Beauvoir-en-Lyons,200069730,1,2,82,656,50.27,50.0
76068,Bec-de-Mortagne,247600505,1,5,74,680,95.89,100.0
76069,Belbeuf,200023414,2,13,57,2047,96.78,100.0
76070,Bellencombre,200070068,1,5,55,530,92.08,100.0
76071,Bellengreville,247600729,0,2,29,458,0.0,0.0
76072,Belleville-en-Caux,200068534,1,2,29,664,99.55,100.0
76074,La Bellière,200069730,0,1,16,49,0.0,0.0
76075,Belmesnil,200068534,1,5,30,424,100.0,100.0
76076,Bénarville,247600505,1,2,18,234,100.0,100.0
76077,Bénesville,200069847,0,1,23,160,32.81,0.0
76079,Bénouville,247600497,1,1,15,162,100.0,100.0
76082,Bernières,200010700,1,5,48,570,91.23,100.0
76083,Bertheauville,200069839,0,1,9,87,0.0,0.0
76084,Bertreville,200069839,0,1,10,108,0.0,0.0
76085,Bertreville-Saint-Ouen,200068534,0,3,37,324,49.23,66.67
76086,Bertrimont,200068534,0,3,20,214,6.06,0.0
76087,Berville-en-Caux,200069847,1,3,44,604,93.21,100.0
76088,Berville-sur-Seine,200023414,1,3,35,486,100.0,100.0
76090,Beuzeville-la-Grenier,200010700,2,9,63,1159,99.22,88.89
76091,Beuzeville-la-Guérard,200069839,1,1,23,192,100.0,100.0
76092,Beuzevillette,200010700,1,2,45,574,91.11,100.0
76093,Bézancourt,200069730,1,3,45,366,88.25,100.0
76094,Bierville,200070449,1,2,13,252,100.0,100.0
76095,Bihorel,200023414,11,47,30,4074,100.0,100.0
76096,Biville-la-Baignarde,200068534,1,3,45,626,91.45,100.0
76097,Biville-la-Rivière,200068534,0,1,8,64,50.0,0.0
76099,Blacqueville,247600646,1,4,53,625,73.6,100.0
76100,Blainville-Crevon,200070449,1,9,71,1170,61.86,100.0
76101,Blangy-sur-Bresle,200069722,2,31,66,2587,97.64,96.77
76103,Bonsecours,200023414,3,25,41,4515,100.0,100.0
76104,Blosseville,200069839,0,1,26,260,0.0,0.0
76105,Le Bocasse,200070449,1,5,47,524,75.98,80.0
76106,Bois-d'Ennebourg,200070449,1,5,34,568,94.54,100.0
76107,Bois-Guilbert,200070449,0,1,30,254,0.0,0.0
76108,Bois-Guillaume,200023414,14,71,132,10522,100.0,100.0
76109,Bois-Héroult,200070449,0,1,21,118,34.04,100.0
76110,Bois-Himont,247600620,0,4,17,298,0.0,0.0
76111,Bois-l'Évêque,200070449,1,4,25,576,100.0,100.0
76112,Le Bois-Robert,200068534,0,3,20,315,0.0,0.0
76113,Boissay,200070449,1,1,28,395,94.18,100.0
76114,Bolbec,200010700,13,58,111,9123,99.24,100.0
76115,Bolleville,200010700,1,4,50,528,94.32,75.0
76116,Boos,200023414,3,21,85,3933,84.49,100.0
76117,Bordeaux-Saint-Clair,247600497,1,6,56,618,81.15,100.0
76118,Bornambusc,247600505,0,4,22,196,19.18,25.0
76119,Bosc-Bérenger,200070068,0,1,13,137,0.0,0.0
76120,Bosc-Bordel,200070449,1,3,68,400,74.47,66.67
76121,Bosc-Édeline,200070449,1,1,29,325,81.08,100.0
76122,Callengeville,200070068,1,2,53,490,82.86,100.0
76123,Bosc-Guérard-Saint-Adrien,200070449,1,3,50,882,89.68,100.0
76124,Bosc-Hyons,200069730,0,1,30,384,49.67,0.0
76125,Bosc-le-Hard,200070449,1,24,64,1508,92.94,100.0
76126,Bosc-Mesnil,200070068,1,4,33,298,71.09,50.0
76128,Bosville,200069839,1,2,52,560,71.96,100.0
76129,Boudeville,200069847,1,2,16,212,96.69,100.0
76130,Bouelles,200070068,1,1,34,225,68.89,100.0
76131,La Bouille,200023414,1,6,8,466,100.0,100.0
76132,Bourdainville,200069847,1,1,29,423,97.16,100.0
76133,Le Bourg-Dun,200069839,0,6,39,388,0.0,0.0
76134,Bourville,200069839,1,2,30,286,92.47,100.0
76135,Bouville,247600646,1,4,89,946,80.92,100.0
76136,Brachy,200068534,1,5,40,665,95.19,100.0
76138,Bracquetuit,200068534,1,3,36,282,81.21,100.0
76139,Bradiancourt,200070068,1,1,17,196,100.0,100.0
76140,Brametot,200069839,1,2,14,172,100.0,100.0
76141,Bréauté,247600505,3,13,80,1204,95.76,100.0
76142,Brémontier-Merval,200069730,1,5,59,409,72.0,80.0
76143,Bretteville-du-Grand-Caux,247600505,1,17,88,1329,91.12,88.24
76144,Bretteville-Saint-Laurent,200069847,0,1,17,124,29.15,0.0
76146,Buchy,200070449,3,25,147,2592,79.47,100.0
76147,Bully,200070068,1,5,95,857,78.88,100.0
76148,Bures-en-Bray,247600604,0,3,28,298,0.0,0.0
76149,Butot,200069847,0,1,26,183,0.0,0.0
76151,Cailleville,200069839,0,2,24,198,62.28,50.0
76152,Cailly,200070449,1,10,28,655,87.48,100.0
76153,Calleville-les-Deux-Églises,200068534,1,2,20,330,100.0,100.0
76154,Campneuseville,200069722,1,3,42,419,90.33,100.0
76155,Canehan,247600729,0,5,27,349,0.0,0.0
76156,Canouville,200069839,1,3,23,327,100.0,100.0
76157,Canteleu,200023414,14,73,115,11911,99.34,98.63
76158,Canville-les-Deux-Églises,200069847,0,1,25,314,0.0,0.0
76159,Cany-Barville,200069839,3,36,76,2492,94.44,97.22
76160,Carville-la-Folletière,247600620,0,1,23,340,76.62,100.0
76161,Carville-Pot-de-Fer,200069847,0,2,21,121,0.0,0.0
76162,Le Catelier,200068534,0,1,22,209,0.0,0.0
76163,Catenay,200070449,1,3,29,600,79.5,100.0
76164,Rives-en-Seine,200010700,5,34,181,3124,74.53,94.12
76165,Caudebec-lès-Elbeuf,200023414,9,45,60,7678,100.0,100.0
76166,Le Caule-Sainte-Beuve,200069722,1,5,55,441,68.93,80.0
76167,Cauville-sur-Mer,247600596,1,2,80,1642,77.17,100.0
76168,Les Cent-Acres,200068534,0,2,9,58,0.0,0.0
76169,La Cerlangue,247600539,1,7,81,1190,83.15,100.0
76170,La Chapelle-du-Bourgay,200068534,0,1,7,108,0.0,0.0
76171,La Chapelle-Saint-Ouen,200069730,0,2,17,103,0.0,0.0
76172,La Chapelle-sur-Dun,200069839,0,1,18,146,0.0,0.0
76173,La Chaussée,200068534,1,2,30,578,100.0,100.0
76174,Cideville,200069847,1,5,25,332,97.89,100.0
76175,Clais,247600604,1,3,27,220,70.91,66.67
76176,Clasville,200069839,1,3,16,260,100.0,100.0
76177,Claville-Motteville,200070449,1,2,29,242,80.41,100.0
76178,Cléon,200023414,5,29,51,3297,96.45,100.0
76179,Clères,200070449,1,15,74,1234,91.29,100.0
76180,Cleuville,200069839,0,1,14,132,0.76,100.0
76181,Cléville,200010700,1,1,13,134,100.0,100.0
76182,Cliponville,200010700,0,2,27,230,3.04,0.0
76183,Colleville,200069821,1,8,42,644,84.32,100.0
76184,Colmesnil-Manneville,247600786,0,1,6,62,0.0,0.0
76185,Compainville,200069730,1,1,23,134,67.66,100.0
76186,Conteville,200069722,1,2,47,418,97.13,100.0
76187,Contremoulins,200069821,0,1,20,140,28.57,0.0
76188,Cottévrard,200070449,1,2,21,426,98.83,100.0
76189,Crasville-la-Mallet,200069839,0,1,17,188,14.85,0.0
76190,Crasville-la-Rocquefort,200069839,0,2,22,204,5.41,0.0
76192,Criel-sur-Mer,247600588,2,16,119,2694,58.53,81.25
76193,La Crique,200070068,0,2,40,346,0.87,0.0
76194,Criquebeuf-en-Caux,200069821,0,3,18,407,91.15,100.0
76195,Criquetot-le-Mauconduit,200069839,0,2,22,198,1.01,0.0
76196,Criquetot-l'Esneval,247600497,2,31,104,2438,94.34,100.0
76197,Criquetot-sur-Longueville,200068534,0,2,23,220,11.82,50.0
76198,Criquetot-sur-Ouville,200069847,1,3,47,782,98.98,100.0
76199,Criquiers,200069722,1,7,66,636,59.72,85.71
76200,Critot,200070068,1,3,29,469,94.24,100.0
76201,Croisy-sur-Andelle,200069730,1,7,12,272,98.53,100.0
76202,Croixdalle,247600604,0,3,30,290,79.66,66.67
76203,Croix-Mare,247600620,1,7,40,629,96.82,100.0
76204,Cropus,200068534,0,1,16,183,0.0,0.0
76205,Crosville-sur-Scie,200068534,1,1,10,154,100.0,100.0
76206,Cuverville,247600497,0,2,31,318,44.11,0.0
76207,Cuverville-sur-Yères,247600729,0,1,24,196,9.72,0.0
76208,Cuy-Saint-Fiacre,200069730,1,3,62,586,87.72,100.0
76209,Dampierre-en-Bray,200069730,1,2,60,408,92.16,100.0
76210,Dampierre-Saint-Nicolas,247600729,1,2,18,441,100.0,100.0
76211,Dancourt,200069722,0,3,31,204,0.0,0.0
76212,Darnétal,200023414,10,59,60,7129,100.0,100.0
76213,Daubeuf-Serville,247600505,1,1,29,366,94.0,100.0
76214,Dénestanville,200068534,1,1,15,220,100.0,100.0
76216,Déville-lès-Rouen,200023414,8,52,51,7516,100.0,100.0
76217,Dieppe,247600786,26,181,200,25461,100.0,100.0
76218,Doudeauville,200069730,0,2,9,102,0.0,0.0
76219,Doudeville,200069847,4,25,82,2156,83.67,100.0
76220,Douvrend,247600729,1,3,43,484,67.87,100.0
76221,Drosay,200069839,0,1,28,180,60.56,100.0
76222,Duclair,200023414,3,30,95,3334,83.77,96.67
76223,Écalles-Alix,247600620,1,3,42,528,85.97,100.0
76224,Écrainville,247600505,1,8,94,950,77.12,100.0
76225,Écretteville-lès-Baons,247600620,0,4,43,346,1.73,25.0
76226,Écretteville-sur-Mer,200069821,0,1,11,146,2.05,0.0
76227,Ectot-l'Auber,200069847,1,3,36,691,100.0,100.0
76228,Ectot-lès-Baons,200069847,1,2,31,349,98.85,100.0
76229,Elbeuf-en-Bray,200069730,0,4,56,325,0.0,0.0
76230,Elbeuf-sur-Andelle,200070449,1,1,20,294,63.37,100.0
76231,Elbeuf,200023414,15,109,89,11828,100.0,100.0
76232,Életot,200069821,1,4,28,650,98.31,100.0
76233,Ellecourt,200069722,0,2,18,111,0.0,0.0
76234,Émanville,247600646,1,3,45,742,99.87,100.0
76235,Envermeu,247600729,1,21,70,1935,97.21,100.0
76236,Envronville,200010700,1,3,25,374,98.93,100.0
76237,Épinay-sur-Duclair,200023414,1,2,34,384,100.0,100.0
76238,Épouville,247600596,2,18,56,2427,100.0,100.0
76239,Épretot,247600539,1,4,42,684,87.64,100.0
76240,Épreville,200069821,1,8,48,1007,97.22,87.5
76241,Ermenouville,200069839,1,2,16,128,93.75,100.0
76242,Ernemont-la-Villette,200069730,0,1,28,164,0.0,0.0
76243,Ernemont-sur-Buchy,200070449,1,1,14,229,98.25,100.0
76244,Esclavelles,200070068,1,4,58,342,51.32,25.0
76245,Eslettes,200070449,2,9,31,1475,100.0,100.0
76247,Esteville,200070449,1,3,31,523,99.81,100.0
76249,Étaimpuis,200068534,1,5,59,797,38.9,40.0
76250,Étainhus,247600539,1,6,66,1122,87.57,83.33
76251,Étalleville,200069847,1,1,19,340,100.0,100.0
76252,Étalondes,247600588,1,9,36,968,100.0,100.0
76253,Étoutteville,200069847,1,8,52,814,96.81,100.0
76254,Étretat,247600497,2,15,34,990,100.0,100.0
76255,Eu,247600588,4,59,107,5662,98.08,100.0
76257,Fallencourt,200069722,1,1,17,172,90.72,100.0
76258,Terres-de-Caux,200010700,5,39,214,3980,64.23,87.18
76259,Fécamp,200069821,11,100,168,16042,99.92,100.0
76260,Ferrières-en-Bray,200069730,1,18,80,1554,84.52,88.89
76261,La Ferté-Saint-Samson,200069730,0,4,68,416,0.0,0.0
76262,Fesques,200070068,1,1,16,108,92.56,100.0
76263,La Feuillie,200069730,2,13,132,1174,69.59,92.31
76264,Flamanville,200069847,1,3,22,420,100.0,100.0
76265,Flamets-Frétils,200070068,1,1,32,146,48.63,100.0
76266,Flocques,247600588,1,2,22,652,100.0,100.0
76268,Fongueusemare,247600497,0,2,12,101,0.0,0.0
76269,Fontaine-en-Bray,200070068,0,1,30,152,0.0,0.0
76270,Fontaine-la-Mallet,247600596,2,8,60,2480,97.12,100.0
76271,Fontaine-le-Bourg,200070449,2,13,80,1576,72.14,92.31
76272,Fontaine-le-Dun,200069839,3,13,26,802,100.0,100.0
76273,Fontaine-sous-Préaux,200023414,0,3,23,512,5.07,0.0
76274,La Fontelaye,200068534,0,1,8,25,44.0,100.0
76275,Fontenay,247600596,1,5,45,1702,91.89,100.0
76276,Forges-les-Eaux,200069730,4,40,111,3150,96.1,100.0
76278,Foucarmont,200069722,2,14,25,494,100.0,100.0
76279,Foucart,200010700,1,2,21,225,100.0,100.0
76280,Fréauville,247600604,0,1,22,136,86.76,100.0
76281,La Frénaye,200010700,3,15,78,1886,99.89,100.0
76282,Freneuse,200023414,1,8,28,723,94.12,100.0
76283,Fresles,200070068,0,1,29,174,55.87,0.0
76284,Fresnay-le-Long,200068534,0,1,23,301,0.0,0.0
76285,Fresne-le-Plan,200070449,1,3,39,527,100.0,100.0
76286,Fresnoy-Folny,247600604,1,6,54,652,84.6,100.0
76287,Fresquiennes,200070449,1,4,90,976,74.68,100.0
76288,Freulleville,247600729,1,2,30,369,80.62,50.0
76289,Saint Martin de l'If,247600620,2,15,121,1516,89.05,93.33
76290,Frichemesnil,200070449,1,4,32,360,97.22,100.0
76291,Froberville,200069821,2,9,38,1074,100.0,100.0
76292,Fry,200069730,0,1,20,126,30.28,100.0
76293,Fultot,200069847,0,1,23,230,0.0,0.0
76294,La Gaillarde,200069839,0,4,21,216,0.0,0.0
76295,Gaillefontaine,200069730,2,14,101,1019,78.9,85.71
76296,Gainneville,247600596,2,14,42,2088,100.0,100.0
76297,Gancourt-Saint-Étienne,200069730,0,1,41,226,0.0,0.0
76298,Ganzeville,200069821,0,2,24,379,90.5,100.0
76299,Gerponville,200069821,1,2,28,400,99.5,100.0
76300,Gerville,200069821,1,4,23,400,100.0,100.0
76302,Goderville,247600505,3,29,45,2384,98.74,100.0
76303,Gommerville,247600539,1,3,54,618,78.25,100.0
76304,Gonfreville-Caillot,247600505,1,2,20,349,100.0,100.0
76305,Gonfreville-l'Orcher,247600596,11,44,90,6860,100.0,93.18
76306,Gonnetot,200068534,0,2,14,158,0.0,0.0
76307,Gonneville-la-Mallet,247600497,1,16,56,1170,92.31,93.75
76308,Gonneville-sur-Scie,200068534,2,1,40,420,71.79,100.0
76309,Gonzeville,200069847,0,1,15,98,0.0,0.0
76311,Goupillières,247600646,1,3,28,406,98.03,100.0
76312,Gournay-en-Bray,200069730,5,57,102,5104,98.31,100.0
76313,Gouy,200023414,1,5,28,798,100.0,100.0
76314,Graimbouville,247600539,1,3,43,528,92.99,100.0
76315,Grainville-la-Teinturière,200069839,1,11,63,921,84.15,100.0
76316,Grainville-sur-Ry,200070449,1,2,24,354,100.0,100.0
76317,Grainville-Ymauville,247600505,1,3,32,349,84.53,100.0
76318,Grand-Camp,200010700,2,4,45,674,100.0,100.0
76319,Grand-Couronne,200023414,8,50,102,9410,100.0,100.0
76320,Grandcourt,247600604,0,3,30,292,0.0,0.0
76321,Les Grandes-Ventes,200070068,1,21,113,1533,83.04,100.0
76322,Le Grand-Quevilly,200023414,16,119,125,22878,100.0,100.0
76323,Graval,200070068,0,2,13,141,0.0,0.0
76324,Grèges,247600786,1,6,21,744,100.0,100.0
76325,Grémonville,200069847,0,2,32,314,61.72,100.0
76327,Greuville,200068534,1,2,16,299,100.0,100.0
76328,Grigneuseville,200070449,1,1,36,327,75.38,100.0
76329,Gruchet-le-Valasse,200010700,2,26,55,2125,92.4,96.15
76330,Gruchet-Saint-Siméon,200068534,2,8,25,592,100.0,100.0
76331,Grugny,200070449,2,8,25,485,100.0,100.0
76332,Grumesnil,200069730,0,1,55,404,0.0,0.0
76333,Guerville,200069722,1,3,22,434,100.0,100.0
76334,Gueures,200068534,1,9,28,514,100.0,100.0
76335,Gueutteville,200068534,0,1,8,66,98.48,100.0
76336,Gueutteville-les-Grès,200069839,1,4,27,368,100.0,100.0
76338,La Hallotière,200069730,1,2,21,108,100.0,100.0
76339,Le Hanouard,200069839,0,3,12,216,0.0,0.0
76340,Harcanville,200069847,0,2,32,379,54.49,50.0
76341,Harfleur,247600596,9,46,54,6562,100.0,100.0
76342,Hattenville,200010700,1,5,59,638,87.0,100.0
76343,Haucourt,200069730,0,2,31,164,0.0,0.0
76344,Haudricourt,200069722,1,3,74,406,27.31,100.0
76345,Haussez,200069730,1,2,46,214,72.9,100.0
76346,Hautot-l'Auvray,200069839,0,1,31,299,0.0,0.0
76347,Hautot-le-Vatois,247600620,0,2,29,282,29.84,0.0
76348,Hautot-Saint-Sulpice,247600620,1,4,51,672,86.76,100.0
76349,Hautot-sur-Mer,247600786,2,7,83,1764,60.67,57.14
76350,Hautot-sur-Seine,200023414,2,2,16,316,100.0,100.0
76351,Le Havre,247600596,130,724,640,153848,100.0,99.86
76352,La Haye,200069730,0,1,29,318,28.57,0.0
76353,Héberville,200069839,0,1,12,82,0.0,0.0
76354,Hénouville,200023414,1,7,61,1284,93.3,85.71
76355,Héricourt-en-Caux,200069847,1,11,45,708,61.02,100.0
76356,Hermanville,200068534,0,1,14,116,0.0,0.0
76357,Hermeville,247600497,0,2,31,350,9.73,0.0
76358,Le Héron,200069730,1,1,32,222,76.4,100.0
76359,Héronchelles,200070449,0,2,24,124,0.81,0.0
76360,Heugleville-sur-Scie,200068534,1,1,60,392,54.21,100.0
76361,Heuqueville,247600497,1,5,45,720,85.49,80.0
76362,Heurteauville,200010700,0,3,32,226,0.0,0.0
76363,Hodeng-au-Bosc,200069722,1,3,30,414,62.39,33.33
76364,Hodeng-Hodenger,200069730,0,4,56,276,0.0,0.0
76365,Houdetot,200069839,1,2,17,210,100.0,100.0
76366,Le Houlme,200023414,4,29,31,3032,100.0,100.0
76367,Houppeville,200023414,2,10,60,2880,99.83,100.0
76368,Houquetot,247600505,0,2,25,292,4.45,0.0
76369,La Houssaye-Béranger,200070449,1,3,29,456,93.21,100.0
76370,Hugleville-en-Caux,200069847,0,1,39,382,0.0,0.0
76371,Les Ifs,247600729,0,1,9,63,0.0,0.0
76372,Illois,200069722,1,2,40,370,70.04,100.0
76373,Imbleville,200068534,0,3,29,244,27.05,100.0
76374,Incheville,247600588,1,8,40,966,92.86,100.0
76375,Ingouville,200069839,0,1,35,297,0.0,0.0
76377,Isneauville,200023414,2,28,70,3444,93.4,100.0
76378,Jumièges,200023414,2,11,126,1729,78.77,100.0
76379,Lamberville,200068534,0,1,11,138,36.82,0.0
76380,Lammerville,200068534,0,1,38,258,20.97,100.0
76381,Landes-Vieilles-et-Neuves,200069722,0,2,14,91,19.78,50.0
76382,Lanquetot,200010700,1,10,44,1004,99.8,100.0
76383,Lestanville,200068534,0,1,7,47,91.49,100.0
76384,Lillebonne,200010700,9,65,90,7364,94.85,93.85
76385,Limésy,247600646,2,13,78,1435,70.14,84.62
76386,Limpiville,200069821,1,3,29,346,99.13,100.0
76387,Lindebeuf,200069847,1,3,24,370,100.0,100.0
76388,Lintot,200010700,0,3,41,400,7.75,0.0
76389,Lintot-les-Bois,200068534,0,1,11,168,0.0,0.0
76390,Les Loges,200069821,3,8,79,1105,95.75,100.0
76391,La Londe,200023414,3,13,56,1676,99.58,100.0
76392,Londinières,247600604,1,19,62,1204,93.44,100.0
76393,Longmesnil,200069730,0,1,13,37,0.0,0.0
76394,Longroy,247600588,1,4,27,447,100.0,100.0
76395,Longueil,200068534,1,3,47,480,98.54,100.0
76396,Longuerue,200070449,1,3,29,328,100.0,100.0
76397,Longueville-sur-Scie,200068534,3,16,25,782,100.0,100.0
76398,Louvetot,200010700,1,4,53,720,77.17,100.0
76399,Lucy,200070068,0,1,30,168,73.81,100.0
76400,Luneray,200068534,2,26,53,1850,100.0,100.0
76401,Arelaune-en-Seine,200010700,3,14,138,2356,82.33,92.86
76402,Malaunay,200023414,5,31,92,5372,93.85,100.0
76403,Malleville-les-Grès,200069839,0,1,15,194,70.69,0.0
76404,Manéglise,247600596,1,5,57,1152,80.33,100.0
76405,Manéhouville,200068534,0,2,16,175,94.86,100.0
76406,Maniquerville,200069821,0,2,18,251,81.87,50.0
76407,Manneville-ès-Plains,200069839,0,1,24,318,67.87,100.0
76408,Manneville-la-Goupil,247600505,1,9,63,1010,90.64,100.0
