codgeo,libgeo,epci,pop,n_types_socle_presents,score_socle,taux_couverture_socle
54413,Ozerailles,200070845,149,4,7.48,7.67
54602,Han-devant-Pierrepont,200043693,149,1,2.8,2.87
55336,Merles-sur-Loison,200066173,149,2,6.4,6.56
58216,Pouques-Lormes,200067692,149,1,2.8,2.87
61370,Saint-Brice,200071520,149,1,2.8,2.87
62372,Givenchy-le-Noble,200069482,149,2,5.08,5.21
62535,La Madelaine-sous-Montreuil,200069029,149,1,2.8,2.87
63371,Saint-Just,200070761,149,3,8.64,8.86
64212,Espéchède,200067296,149,3,8.68,8.9
64294,Labets-Biscay,200067106,149,1,2.8,2.87
65239,Labastide,200070787,149,1,2.8,2.87
65393,Saint-Pastous,200070811,149,1,2.8,2.87
68326,Sternenberg,200066033,149,2,6.4,6.56
70204,Denèvre,247000623,149,1,2.8,2.87
71473,Saint-Racho,200070548,149,1,2.8,2.87
76047,Auzouville-sur-Saâne,200068534,149,1,2.8,2.87
76645,Saint-Riquier-en-Rivière,200069722,149,1,2.8,2.87
80193,Chirmont,200070969,149,1,2.8,2.87
88193,Gemaingoutte,200071066,149,3,6.48,6.65
89486,Yrouerre,200039642,149,1,2.8,2.87
01293,Peyriat,200042935,148,1,2.8,2.87
02670,Saint-Algis,240200444,148,2,5.08,5.21
02772,Vaux-en-Vermandois,240200493,148,1,2.8,2.87
06052,Cuébris,200039931,148,2,6.4,6.56
08313,Nanteuil-sur-Aisne,200043156,148,1,2.8,2.87
08439,Tannay,240800920,148,1,2.8,2.87
10253,Montmorency-Beaufort,200040137,148,1,2.8,2.87
11123,Duilhac-sous-Peyrepertuse,200070365,148,6,13.34,13.68
19277,Valiergues,200066744,148,1,2.8,2.87
21323,Jancigny,200072825,148,2,3.52,3.61
21445,La Motte-Ternant,242101442,148,3,5.4,5.54
23216,Saint-Martin-Château,200067189,148,3,5.6,5.74
24394,Sainte-Croix-de-Mareuil,200041572,148,1,2.8,2.87
24500,Saint-Sauveur-Lalande,200040384,148,1,2.8,2.87
25173,Cour-Saint-Maurice,200023075,148,2,5.08,5.21
25335,Liebvillers,200023075,148,2,6.4,6.56
26027,Barsac,242600534,148,4,15.82,16.22
28119,La Croix-du-Perche,200070167,148,2,9.1,9.33
2B250,Prunelli-di-Casacconi,200073252,148,4,7.68,7.88
2B356,Zalana,200015162,148,2,4.2,4.31
31043,Balesta,200072643,148,3,12.7,13.02
32185,Lalanne-Arqué,200072320,148,2,7.24,7.42
32245,Maumusson-Laguian,200035632,148,1,2.8,2.87
32255,Miramont-Latour,243200391,148,3,7.96,8.16
32326,Pouylebon,243200425,148,1,2.8,2.87
32386,Saint-Lizier-du-Planté,243200599,148,1,2.8,2.87
39007,Alièze,243901071,148,1,2.8,2.87
41193,Romilly,200040772,148,2,4.2,4.31
43231,Salettes,200073401,148,3,5.6,5.74
46236,Reilhaguet,200066371,148,1,2.8,2.87
50295,Maupertuis,200043354,148,1,2.8,2.87
51111,Chambrecy,200067213,148,1,2.8,2.87
52108,Charmes,200072999,148,1,2.8,2.87
54087,Bouillonville,200070738,148,1,2.8,2.87
54450,Reherrey,200070324,148,3,8.68,8.9
54566,Vilcey-sur-Trey,200070738,148,1,2.8,2.87
55285,Lavoye,200066140,148,2,4.2,4.31
55317,Manheulles,245501176,148,1,2.8,2.87
57127,Chanville,200039907,148,1,2.8,2.87
58200,Ouagne,200067429,148,1,2.8,2.87
60111,Broyes,200068005,148,2,4.0,4.1
60114,Buicourt,246000848,148,1,2.8,2.87
62545,Maninghem,200069235,148,3,13.54,13.89
63360,Saint-Hilaire,200072080,148,2,4.2,4.31
63437,Trémouille-Saint-Loup,200069169,148,1,2.8,2.87
64281,Jasses,200067288,148,1,2.8,2.87
64311,Lannecaube,200067296,148,5,14.32,14.69
65086,Bernadets-Dessus,200070803,148,3,10.5,10.77
68024,Bellemagny,200066033,148,2,3.52,3.61
70008,Ainvelle,200041721,148,2,4.0,4.1
71008,Anglure-sous-Dun,200070548,148,3,5.2,5.33
71139,Collonge-en-Charollais,247104094,148,1,2.8,2.87
71474,Sainte-Radegonde,200070316,148,1,2.8,2.87
76521,Rebets,200070449,148,1,2.8,2.87
79349,Villemain,200069755,148,1,2.8,2.87
80121,Bouillancourt-la-Bataille,200070977,148,1,2.8,2.87
80195,Chuignolles,248000747,148,1,2.8,2.87
80535,Le Mesge,200071223,148,1,2.8,2.87
80591,Neuville-au-Bois,200071181,148,1,2.8,2.87
81019,Assac,248100497,148,3,10.3,10.56
88156,Doncières,200005957,148,3,7.6,7.79
88260,Langley,200068757,148,4,13.38,13.72
02635,Ramicourt,240200493,147,2,4.0,4.1
07037,Borée,200072007,147,4,10.92,11.2
07277,Saint-Michel-de-Boulogne,200073245,147,4,10.84,11.12
09026,Audressein,200067940,147,2,6.4,6.56
09093,Celles,200067791,147,1,2.8,2.87
09249,Roquefixade,240900464,147,1,2.8,2.87
10421,La Villeneuve-au-Châtelot,200006716,147,1,2.8,2.87
11045,Bouriège,200071926,147,3,7.08,7.26
11059,Cailhavel,200071926,147,3,6.48,6.65
12149,Montclar,241200542,147,4,14.0,14.36
16248,Oradour,200072023,147,1,2.8,2.87
16401,Vervant,200072023,147,1,2.8,2.87
16413,Villiers-le-Roux,200043016,147,1,2.8,2.87
23159,Puy-Malsignat,200067593,147,3,6.28,6.44
23215,Saint-Martial-le-Vieux,200066744,147,1,2.8,2.87
23243,Saint-Silvain-sous-Toulx,200067544,147,1,2.8,2.87
24434,Saint-Just,200040400,147,1,2.8,2.87
28333,Saint-Denis-des-Puits,200058360,147,2,4.9,5.03
95046,Banthelu,249500513,147,1,2.8,2.87
31564,Valcabrère,200072635,147,2,4.2,4.31
33401,Sainte-Florence,243301454,147,2,5.08,5.21
39107,Charcier,243900719,147,2,5.08,5.21
39284,Lavangeot,200010650,147,2,4.0,4.1
39292,Lent,200069623,147,2,3.37,3.46
39351,Montcusel,243900412,147,1,2.8,2.87
41195,Rougeou,200072064,147,1,2.8,2.87
41286,Villeporcher,200072072,147,2,5.08,5.21
43129,Le Mas-de-Tence,244301107,147,3,6.48,6.65
48145,Saint-Denis-en-Margeride,200069102,147,2,5.08,5.21
52023,Auberive,200027308,147,10,28.46,29.19
52151,Cour-l'Évêque,245200597,147,3,6.28,6.44
52203,Fontaines-sur-Marne,200068666,147,1,2.8,2.87
52249,Isômes,200027308,147,3,6.4,6.56
54258,Hénaménil,245400759,147,4,8.8,9.02
54308,Leintrey,200069433,147,4,12.04,12.35
55008,Amel-sur-l'Étang,200066173,147,3,11.38,11.67
55338,Milly-sur-Bradon,200066132,147,1,2.8,2.87
57472,Moncheux,200039907,147,1,2.8,2.87
57671,Thimonville,200039907,147,3,6.28,6.44
60244,Fontenay-Torcy,246000848,147,1,2.8,2.87
62246,Coupelle-Neuve,200069235,147,2,4.0,4.1
62526,Longueville,200018083,147,1,2.8,2.87
63344,Saint-Gal-sur-Sioule,200072098,147,1,2.8,2.87
64272,Ilharre,200067106,147,1,2.8,2.87
65380,Sabalos,200070803,147,2,4.9,5.03
66117,Mont-Louis,246600464,147,6,20.54,21.06
68114,Guevenatten,200066033,147,1,2.8,2.87
70166,Comberjon,247000011,147,1,2.8,2.87
70456,Ruhans,247000706,147,3,6.28,6.44
71072,Cersot,247104094,147,1,2.8,2.87
71078,Chamilly,247100589,147,1,2.8,2.87
71271,Mailly,247103864,147,1,2.8,2.87
80080,Belloy-en-Santerre,200070928,147,2,5.08,5.21
82007,Auty,248200057,147,2,5.08,5.21
88360,Provenchères-lès-Darney,200068773,147,2,4.0,4.1
88503,Vexaincourt,200071066,147,1,2.8,2.87
04021,Barras,200067437,146,3,8.44,8.66
08395,Saint-Pierre-sur-Vence,240800862,146,3,6.28,6.44
09131,Garanou,200066363,146,2,6.4,6.56
15058,Cros-de-Ronesque,241501089,146,2,6.4,6.56
15130,Montchamp,200066660,146,2,4.2,4.31
16034,Bazac,200070282,146,2,5.08,5.21
16087,Chassiecq,200072049,146,2,5.08,5.21
18014,Assigny,200069227,146,1,2.8,2.87
24337,Prats-du-Périgord,200041440,146,3,5.6,5.74
28091,Les Châtelliers-Notre-Dame,200058360,146,1,2.8,2.87
2A028,Balogna,200067049,146,2,11.2,11.49
2B030,Barrettali,200042943,146,2,4.2,4.31
32080,Castelnau-sur-l'Auvignon,243200417,146,1,2.8,2.87
32169,Labarthe,200072320,146,2,5.08,5.21
32362,Saint-Aunix-Lengros,243200508,146,2,5.08,5.21
39330,Miéry,200071595,146,1,2.8,2.87
46017,Bannes,200066371,146,2,4.0,4.1
50052,Beuzeville-la-Bastille,200042729,146,1,2.8,2.87
52528,Ville-en-Blaisois,200068666,146,3,8.68,8.9
54056,Bazailles,200043693,146,2,9.1,9.33
57349,Jallaucourt,245701206,146,3,6.28,6.44
60444,Mureaumont,246000848,146,1,2.8,2.87
60679,La Villeneuve-sous-Thury,246000871,146,2,6.4,6.56
61060,Brethel,200068468,146,2,9.1,9.33
61142,Dame-Marie,200071504,146,1,2.8,2.87
62481,Labroye,200044030,146,1,2.8,2.87
63376,Saint-Martin-d'Ollières,200070407,146,5,16.14,16.55
64117,Bésingrand,200039204,146,3,5.2,5.33
64296,Lacadée,200039204,146,3,6.28,6.44
65222,Hitte,246500482,146,2,4.0,4.1
66075,Eyne,246600464,146,3,11.2,11.49
67241,Kirrberg,200067841,146,2,7.24,7.42
70019,Andelarre,247000011,146,1,2.8,2.87
70317,Les Magny,247000714,146,1,2.8,2.87
70401,Ovanches,247000367,146,1,2.8,2.87
70425,La Proiselière-et-Langle,247000854,146,2,7.24,7.42
72040,La Bosse,247200686,146,1,2.8,2.87
76359,Héronchelles,200070449,146,2,5.08,5.21
77056,Burcy,200023240,146,1,2.8,2.87
77205,Gesvres-le-Chapitre,200072130,146,2,4.0,4.1
80311,Fignières,200070977,146,1,2.8,2.87
80478,Lignières,200070977,146,1,2.8,2.87
80515,Marlers,200071181,146,1,2.8,2.87
80658,Quivières,200070985,146,2,4.0,4.1
82129,Montgaillard,248200065,146,1,2.8,2.87
82156,Saint-Arroumex,200066322,146,2,7.24,7.42
83039,Châteauvert,200068104,146,1,2.8,2.87
87008,La Bazeuge,200071942,146,3,8.68,8.9
87069,Gajoubert,200071942,146,2,4.2,4.31
87123,Rempnat,248719353,146,2,4.2,4.31
89006,Ancy-le-Libre,200039642,146,1,2.8,2.87
02561,Nouvion-le-Vineux,200043495,145,2,6.4,6.56
02803,La Ville-aux-Bois-lès-Pontavert,240200576,145,2,6.4,6.56
03255,Saint-Priest-d'Andelot,200071389,145,2,5.08,5.21
07118,Laboule,240700302,145,1,2.8,2.87
07148,Malbosc,200039832,145,2,4.2,4.31
08428,Sorcy-Bauthémont,240800862,145,1,2.8,2.87
14374,Les Loges,200069524,145,1,2.8,2.87
14681,Surrain,200066801,145,1,2.8,2.87
14705,Tournières,200066801,145,2,9.1,9.33
15178,Saint-Cirgues-de-Jordanne,241500230,145,5,19.32,19.81
21102,Brazey-en-Morvan,200071173,145,1,2.8,2.87
21164,Chazilly,200071207,145,2,5.08,5.21
21307,Grésigny-Sainte-Reine,242101459,145,1,2.8,2.87
21436,Montmain,242101509,145,2,4.0,4.1
21650,Urcy,200070894,145,1,2.8,2.87
24202,Granges-d'Ans,200041150,145,2,4.2,4.31
24441,Saint-Léon-d'Issigeac,200040889,145,2,4.9,5.03
25164,Corcondray,200041887,145,2,9.1,9.33
25582,Valleroy,242504447,145,1,2.8,2.87
26204,Montlaur-en-Diois,242600534,145,2,7.24,7.42
30064,Campestre-et-Luc,243000270,145,1,2.8,2.87
31510,Saint-Pé-Delbosc,200072643,145,1,2.8,2.87
32191,Lanne-Soubiran,243200409,145,2,4.0,4.1
34319,Vailhan,200071058,145,2,4.2,4.31
36218,Sougé,243600301,145,2,7.24,7.42
38497,Sousville,200040657,145,1,2.8,2.87
41153,Montrouveau,200072072,145,1,2.8,2.87
43133,Mercœur,200073393,145,2,4.2,4.31
50511,Saint-Martin-d'Audouville,200067205,145,1,2.8,2.87
51247,Fèrebrianges,200066850,145,1,2.8,2.87
51276,Gourgançon,245100979,145,1,2.8,2.87
51386,Morsains,245100888,145,2,5.08,5.21
54158,Dolcourt,245400510,145,2,4.0,4.1
55256,Jonville-en-Woëvre,200034874,145,1,2.8,2.87
55518,Cousances-lès-Triconville,200066157,145,2,5.08,5.21
57151,Conthil,245701206,145,2,6.4,6.56
57266,Guéblange-lès-Dieuze,245701206,145,2,6.4,6.56
57277,Guinkirchen,200067650,145,2,4.0,4.1
57567,Rémelfang,200067486,145,4,6.85,7.02
58107,Dun-sur-Grandry,200067882,145,2,7.24,7.42
58161,Maux,200067882,145,2,9.1,9.33
58209,Perroy,200067916,145,2,7.24,7.42
60247,Fouilleuse,246000376,145,1,2.8,2.87
60527,Réez-Fosse-Martin,246000871,145,2,5.08,5.21
62047,Aubrometz,200069672,145,2,5.68,5.83
64175,Castet,246400337,145,1,2.8,2.87
65256,Lanespède,200070803,145,2,7.0,7.18
65481,Barèges,200070811,145,7,26.64,27.32
73052,Bourget-en-Huile,200041010,145,4,10.72,10.99
73088,Cohennoz,200068997,145,2,5.08,5.21
80152,Bus-la-Mésière,200070977,145,1,2.8,2.87
80194,Chuignes,200070928,145,1,2.8,2.87
88252,Jésonville,200068773,145,1,2.8,2.87
88364,Puzieux,200068369,145,1,2.8,2.87
89310,La Postolle,248900664,145,1,2.8,2.87
02177,Chérêt,200043495,144,1,2.8,2.87
08075,Boult-aux-Bois,240800920,144,2,4.2,4.31
08399,Sapogne-sur-Marche,240800847,144,1,2.8,2.87
10106,Courceroy,200006716,144,2,11.2,11.49
11191,Laroque-de-Fa,200035863,144,7,17.48,17.93
11238,Molleville,200035855,144,1,2.8,2.87
12147,Montagnol,200067163,144,4,10.74,11.01
14171,Combray,200066710,144,1,2.8,2.87
15013,Auriac-l'Église,200066637,144,1,2.8,2.87
15151,Peyrusse,200066637,144,1,2.8,2.87
15206,Saint-Pierre,241501055,144,1,2.8,2.87
15220,Salins,241500271,144,1,2.8,2.87
17213,Lozay,200041689,144,1,2.8,2.87
17343,Saint-Grégoire-d'Ardennes,200041523,144,1,2.8,2.87
18080,Croisy,200007177,144,1,2.8,2.87
19262,Soudaine-Lavinadière,200066645,144,2,5.08,5.21
21686,Villaines-les-Prévôtes,242101491,144,1,2.8,2.87
23084,La Forêt-du-Temple,200041556,144,2,6.4,6.56
23198,Saint-Georges-Nigremont,200067593,144,1,2.8,2.87
23205,Saint-Junien-la-Bregère,200067189,144,2,7.24,7.42
25177,Crosey-le-Grand,242504371,144,1,2.8,2.87
25624,Villers-Grélot,242504447,144,1,2.8,2.87
26043,Beauvoisin,200068229,144,1,2.8,2.87
28003,Allainville,200040277,144,2,5.08,5.21
30272,Saint-Julien-de-la-Nef,243400736,144,2,5.08,5.21
31180,Falga,243100567,144,1,2.8,2.87
31552,Terrebasse,200072643,144,2,7.24,7.42
32266,Moncorneil-Grazan,200072320,144,1,2.8,2.87
32421,Savignac-Mona,243200599,144,1,2.8,2.87
33113,Cauvignac,200043982,144,2,7.0,7.18
33246,Ligueux,243301371,144,2,5.08,5.21
38060,Brion,200059392,144,5,17.02,17.45
39038,Barésia-sur-l'Ain,243900719,144,2,5.08,5.21
39319,Mathenay,200071595,144,1,2.8,2.87
41027,Briou,200055481,144,1,2.8,2.87
47113,Grayssas,248200016,144,1,2.8,2.87
51148,Cheppes-la-Prairie,200043438,144,2,5.08,5.21
51176,Corroy,245100979,144,1,2.8,2.87
51414,Olizy,200067213,144,1,2.8,2.87
52003,Aillianville,200069664,144,1,2.8,2.87
52059,Bonnecourt,200072999,144,2,6.4,6.56
52472,Sexfontaines,200068658,144,3,7.18,7.36
54577,Villers-lès-Moivrons,200070589,144,1,2.8,2.87
55035,Bazincourt-sur-Saulx,200066108,144,2,4.0,4.1
55488,Silmont,200033025,144,2,5.08,5.21
55544,Velosnes,245501259,144,1,2.8,2.87
58040,Brinay,200067882,144,3,13.54,13.89
60415,Montépilloy,200066975,144,1,2.8,2.87
61183,Gâprée,200035103,144,1,2.8,2.87
61499,Les Ventes-de-Bourse,200035103,144,1,2.8,2.87
62118,Béthonsart,200069482,144,5,14.32,14.69
62533,Lugy,200069235,144,1,2.8,2.87
64507,Saubole,200067296,144,2,4.0,4.1
65413,Sazos,200070811,144,1,2.8,2.87
65470,Viger,200069300,144,1,2.8,2.87
66073,Estoher,200049211,144,4,7.68,7.88
70265,Germigney,200036549,144,2,3.52,3.61
70422,Poyans,200036549,144,3,8.68,8.9
70463,Saint-Gand,247000698,144,1,2.8,2.87
73012,Albiez-le-Jeune,200070464,144,2,4.2,4.31
76181,Cléville,200010700,144,2,7.24,7.42
76479,Nullemont,200069722,144,4,9.16,9.39
80145,Brucamps,200070936,144,1,2.8,2.87
80409,Hallu,200070928,144,2,6.4,6.56
80757,Thoix,200071181,144,1,2.8,2.87
80786,Velennes,200071181,144,1,2.8,2.87
81162,Maurens-Scopont,248100158,144,2,5.08,5.21
82106,Maubec,248200065,144,3,11.38,11.67
86098,Fleix,200070043,144,3,6.88,7.06
87134,Sainte-Anne-Saint-Priest,248719353,144,2,4.2,4.31
88035,Barbey-Seroux,200071066,144,1,2.8,2.87
89355,Saint-Martin-sur-Armançon,200039642,144,1,2.8,2.87
02188,Chigny,200071983,143,2,5.08,5.21
02625,Proix,200071983,143,1,2.8,2.87
02760,La Vallée-Mulâtre,200071983,143,1,2.8,2.87
06053,Daluis,200039931,143,4,13.12,13.46
21085,Bligny-le-Sec,200039063,143,3,6.88,7.06
21202,Courban,242101434,143,1,2.8,2.87
21220,Cussey-les-Forges,200070910,143,1,2.8,2.87
21228,Détain-et-Bruant,200070894,143,1,2.8,2.87
21530,Rougemont,242101491,143,1,2.8,2.87
24483,Saint-Perdoux,200040889,143,2,9.1,9.33
26021,Autichamp,242600252,143,2,7.24,7.42
27113,Brétigny,200066413,143,3,8.44,8.66
2B192,Olmo,200036499,143,1,2.8,2.87
2B220,Piedigriggio,200073138,143,4,17.08,17.52
32131,Flamarens,243200391,143,1,2.8,2.87
32380,Saint-Griède,243200409,143,3,13.54,13.89
32467,Saint-Caprais,200042372,143,2,4.2,4.31
36223,Tilly,200035137,143,3,7.8,8.0
39114,Château-Chalon,200069615,143,2,4.9,5.03
39352,Monteplain,243900560,143,1,2.8,2.87
40039,Betbezer-d'Armagnac,200035541,143,1,2.8,2.87
42310,Thélis-la-Combe,244200622,143,1,2.8,2.87
45294,Saint-Michel,200071850,143,2,5.08,5.21
46257,Saint-Cirq-Madelon,244600482,143,2,5.08,5.21
48028,Les Bondons,200069151,143,2,5.08,5.21
51164,Connantray-Vaurefroy,245100979,143,2,5.08,5.21
51220,Drouilly,200034718,143,1,2.8,2.87
52220,Giey-sur-Aujon,245200597,143,2,5.08,5.21
52359,Nully,200044253,143,2,4.2,4.31
55352,Montplonne,200066108,143,5,11.08,11.36
57410,Lhor,245701206,143,1,2.8,2.87
58234,Saint-Bonnot,200068088,143,1,2.8,2.87
59573,Solrinnes,200043263,143,1,2.8,2.87
61227,Lignou,246100390,143,1,2.8,2.87
63076,Chambon-sur-Dolore,200070761,143,1,2.8,2.87
63410,Sauvagnat,200071215,143,2,5.08,5.21
64210,Escurès,200067296,143,2,6.4,6.56
65058,Azet,246500573,143,1,2.8,2.87
65254,Laméac,200072106,143,2,4.0,4.1
70028,Aroz,247000367,143,1,2.8,2.87
70062,Belmont,247000854,143,1,2.8,2.87
70087,Bourguignon-lès-Conflans,200041879,143,2,4.2,4.31
70174,Cordonnet,247000706,143,3,10.3,10.56
71501,Sassangy,247104094,143,2,4.0,4.1
73049,Bonvillaret,247300676,143,1,2.8,2.87
76524,Reuville,200069847,143,1,2.8,2.87
80210,Contre,200071181,143,1,2.8,2.87
80404,Guyencourt-Saulcourt,200037059,143,3,8.68,8.9
80453,Laboissière-en-Santerre,200070977,143,1,2.8,2.87
80559,Montagne-Fayel,200071181,143,1,2.8,2.87
80797,Villers-aux-Érables,200070969,143,3,6.28,6.44
86012,Asnois,200070035,143,1,2.8,2.87
88047,Begnécourt,200068369,143,4,10.72,10.99
88174,Fomerey,200068757,143,2,4.0,4.1
88373,Raon-sur-Plaine,200071066,143,5,14.34,14.71
88457,Sionne,200068559,143,1,2.8,2.87
89323,Roffey,200039642,143,2,9.1,9.33
01155,Évosges,240100578,142,5,10.36,10.62
02079,Besmont,240200600,142,1,2.8,2.87
02144,Caulaincourt,240200493,142,1,2.8,2.87
02510,Monthurel,200072031,142,2,5.68,5.83
06072,Ilonse,200030195,142,2,4.0,4.1
06145,Tourette-du-Château,200039931,142,3,8.68,8.9
10440,Voigny,241000405,142,3,8.68,8.9
11128,Escueillens-et-Saint-Just-de-Bélengard,200071926,142,3,5.6,5.74
11270,Padern,200070365,142,4,7.7,7.9
11411,Villanière,200042463,142,1,2.8,2.87
14049,Bazenville,200069516,142,1,2.8,2.87
16372,Souffrignac,200068914,142,2,9.1,9.33
18164,Neuvy-le-Barrois,241800432,142,2,7.24,7.42
19069,Darazac,200066751,142,1,2.8,2.87
21624,Tellecey,200070902,142,1,2.8,2.87
23108,Leyrat,200067544,142,2,5.08,5.21
25270,Gevresin,242504488,142,3,14.8,15.18
25444,Palise,242500361,142,1,2.8,2.87
26241,Le Poët-Célard,242600252,142,2,9.1,9.33
27046,Bazoques,200066017,142,2,4.0,4.1
27520,Saint-Benoît-des-Ombres,200066017,142,1,2.8,2.87
32170,Labarthète,200035632,142,2,4.0,4.1
32248,Mauroux,200034726,142,1,2.8,2.87
95295,Guiry-en-Vexin,200035970,142,1,2.8,2.87
46294,Saint-Sulpice,200067361,142,3,7.08,7.26
46304,Séniergues,244600573,142,2,4.2,4.31
47189,Montignac-Toupinerie,244700464,142,1,2.8,2.87
50225,Le Guislain,200043354,142,1,2.8,2.87
51010,Angluzelles-et-Courcelles,245100979,142,1,2.8,2.87
55202,Futeau,200066116,142,2,4.0,4.1
57313,Hémilly,245700133,142,4,9.64,9.89
57406,Liocourt,245701206,142,1,2.8,2.87
58026,Beaulieu,200067692,142,1,2.8,2.87
58042,Bulcy,200067916,142,3,13.54,13.89
60075,Blancfossé,200068005,142,1,2.8,2.87
62576,Moncheaux-lès-Frévent,200069672,142,1,2.8,2.87
63292,Puy-Saint-Gulmier,200071215,142,2,6.4,6.56
63458,Villeneuve,200070407,142,1,2.8,2.87
64082,Auterrive,200067288,142,5,14.98,15.36
64428,Orriule,200067288,142,2,7.24,7.42
65126,Campuzan,200070795,142,3,6.28,6.44
66043,Casteil,200049211,142,3,6.1,6.26
71449,Saint-Martin-d'Auxy,247104094,142,2,4.0,4.1
72142,Grandchamp,200072700,142,2,5.08,5.21
72352,Terrehault,200072676,142,1,2.8,2.87
76262,Fesques,200070068,142,2,5.68,5.83
80755,Thieulloy-la-Ville,200071181,142,1,2.8,2.87
87165,Saint-Martin-le-Mault,200071942,142,2,6.4,6.56
88407,Ruppes,200068559,142,1,2.8,2.87
89379,Savigny-en-Terre-Plaine,200039709,142,4,9.88,10.13
01013,Arandas,240100883,141,3,8.44,8.66
01215,Surjoux-Lhopital,240100891,141,1,2.8,2.87
01280,Ordonnaz,240100883,141,2,6.4,6.56
02137,Bussiares,200072031,141,1,2.8,2.87
02751,Trucy,240200592,141,2,5.08,5.21
03016,Barberier,200071389,141,2,5.08,5.21
03270,Sazeret,200071512,141,2,3.94,4.04
12139,Marnhagues-et-Latour,241200906,141,4,18.9,19.38
21199,Corsaint,200071017,141,1,2.8,2.87
24339,Preyssac-d'Excideuil,242401024,141,2,11.2,11.49
24445,Saint-Marcel-du-Périgord,200034833,141,1,2.8,2.87
27392,Martagny,200071843,141,1,2.8,2.87
27635,Le Thuit,200072312,141,1,2.8,2.87
28314,Les Ressuintes,200069912,141,1,2.8,2.87
2A119,Frasseto,200038958,141,3,6.48,6.65
30335,Vabres,200066918,141,2,4.0,4.1
32068,Cadeilhan,243200391,141,2,4.0,4.1
39084,Cernans,200071595,141,2,9.1,9.33
42278,Saint-Priest-la-Vêtre,200065886,141,2,5.08,5.21
43008,Arlempdes,244301123,141,1,2.8,2.87
46121,Ginouillac,244600573,141,2,4.0,4.1
47136,Laperche,244700464,141,1,2.8,2.87
47297,Sembas,200068922,141,1,2.8,2.87
51558,Soulières,200067684,141,2,5.08,5.21
55179,Erneville-aux-Bois,200066157,141,1,2.8,2.87
57225,Fonteny,245701206,141,1,2.8,2.87
57440,Manhoué,245701206,141,2,4.0,4.1
57455,Mégange,200067650,141,2,6.4,6.56
58259,Saint-Parize-en-Viry,200071140,141,1,2.8,2.87
59188,Écuélin,200043396,141,1,2.8,2.87
60546,Rosières,246000871,141,1,2.8,2.87
60593,Saint-Pierre-lès-Bitry,246000749,141,2,7.24,7.42
61076,Le Cercueil,200035111,141,1,2.8,2.87
64199,Diusse,200067239,141,5,13.24,13.58
65128,Castelbajac,200070787,141,1,2.8,2.87
66097,Lesquerde,246600423,141,2,4.2,4.31
71415,Sainte-Foy,247103864,141,1,2.8,2.87
72374,Villaines-la-Carelle,200072676,141,1,2.8,2.87
73078,La Chapelle-Saint-Martin,247300262,141,1,2.8,2.87
76694,Tocqueville-en-Caux,200068534,141,2,5.68,5.83
80104,Biencourt,200069722,141,2,7.24,7.42
80128,Bouvincourt-en-Vermandois,200037059,141,2,6.4,6.56
80223,Crémery,200070977,141,1,2.8,2.87
80321,Folleville,200070969,141,1,2.8,2.87
80324,Fontaine-le-Sec,200071181,141,1,2.8,2.87
80482,Limeux,200070993,141,2,6.4,6.56
80750,Tertry,200070985,141,1,2.8,2.87
88019,Autigny-la-Tour,200068559,141,3,6.48,6.65
89219,Lasson,200067304,141,1,2.8,2.87
01107,Cleyzieu,240100883,140,2,5.08,5.21
27321,La Haye-le-Comte,200035665,140,1,2.8,2.87
02447,Maast-et-Violaine,240200519,140,2,6.4,6.56
03009,Aubigny,200071140,140,1,2.8,2.87
05021,Le Bersac,200068765,140,3,6.28,6.44
08069,Blanchefosse-et-Bay,200041622,140,3,8.68,8.9
08287,Ménil-Lépinois,200043156,140,1,2.8,2.87
10013,Assenay,200069250,140,1,2.8,2.87
10204,Longeville-sur-Mogne,200069250,140,1,2.8,2.87
14273,La Folletière-Abenon,200069532,140,1,2.8,2.87
15034,Chaliers,200066660,140,2,4.2,4.31
17061,Bran,200041523,140,2,4.2,4.31
21687,Villargoix,242101442,140,2,4.0,4.1
23060,Chavanat,200067189,140,1,2.8,2.87
23204,Saint-Julien-le-Châtel,200067544,140,2,5.08,5.21
24043,Biron,200034833,140,2,4.9,5.03
24174,Fanlac,200041168,140,2,4.0,4.1
24347,Rampieux,200034833,140,2,4.0,4.1
24406,Sainte-Foy-de-Belvès,200041051,140,1,2.8,2.87
24457,Saint-Martin-l'Astier,200069094,140,1,2.8,2.87
25113,Chamesey,242504371,140,3,6.48,6.65
25132,Châtillon-Guyotte,242504447,140,1,2.8,2.87
25551,Soulce-Cernay,200023075,140,1,2.8,2.87
28157,Fontenay-sur-Conie,200070159,140,1,2.8,2.87
2B287,Sorio,200073120,140,1,2.8,2.87
2B304,San-Lorenzo,200073138,140,4,14.94,15.32
30015,Arphy,243000270,140,1,2.8,2.87
32116,Duffort,200035756,140,3,12.6,12.92
32288,Montiron,200042372,140,2,9.1,9.33
36147,Orville,243600202,140,1,2.8,2.87
39202,Dournon,200071595,140,5,14.32,14.69
40124,Herré,200035541,140,2,4.0,4.1
43095,Fix-Saint-Geneys,200073419,140,4,17.68,18.13
43106,Jax,200073393,140,2,4.2,4.31
43128,Malvières,200073419,140,1,2.8,2.87
46259,Saint-Clair,244600482,140,1,2.8,2.87
47313,Tourtrès,244701405,140,1,2.8,2.87
48058,La Fage-Montivernoux,200069144,140,1,2.8,2.87
