CODGEO,nb_assos,nb_environnement,nb_culture,nb_social,nb_sport,nb_sante,nb_auto,pop,densite_assos_1000hab,densite_environnement_1000hab,densite_culture_1000hab,densite_social_1000hab,densite_sport_1000hab
18100,4,0,1,0,0,0,0,676.0,5.92,0.0,1.48,0.0,0.0
18102,4,0,0,0,0,0,0,301.0,13.29,0.0,0.0,0.0,0.0
18103,24,1,6,2,2,2,0,1307.0,18.36,0.77,4.59,1.53,1.53
18104,3,0,1,0,1,0,0,132.0,22.73,0.0,7.58,0.0,7.58
18105,2,0,2,0,0,0,0,462.0,4.33,0.0,4.33,0.0,0.0
18106,6,0,0,0,2,0,0,263.0,22.81,0.0,0.0,0.0,7.6
18109,39,0,9,3,4,2,0,1706.0,22.86,0.0,5.28,1.76,2.34
18110,8,0,0,1,1,0,0,962.0,8.32,0.0,0.0,1.04,1.04
18111,4,0,2,1,2,0,0,184.0,21.74,0.0,10.87,5.43,10.87
18113,4,0,0,0,0,0,0,176.0,22.73,0.0,0.0,0.0,0.0
18114,4,0,0,0,0,0,0,219.0,18.26,0.0,0.0,0.0,0.0
18115,9,1,2,1,1,0,0,781.0,11.52,1.28,2.56,1.28,1.28
18116,3,0,1,1,1,0,0,270.0,11.11,0.0,3.7,3.7,3.7
18117,5,0,0,0,0,0,0,502.0,9.96,0.0,0.0,0.0,0.0
18119,2,0,1,0,1,0,0,205.0,9.76,0.0,4.88,0.0,4.88
18120,5,0,1,1,0,0,0,584.0,8.56,0.0,1.71,1.71,0.0
18121,3,0,0,0,1,0,0,94.0,31.91,0.0,0.0,0.0,10.64
18122,4,0,1,1,0,0,0,223.0,17.94,0.0,4.48,4.48,0.0
18124,4,1,2,0,0,0,0,288.0,13.89,3.47,6.94,0.0,0.0
18125,19,1,3,1,7,0,0,1067.0,17.81,0.94,2.81,0.94,6.56
18126,20,0,4,1,3,1,1,1371.0,14.59,0.0,2.92,0.73,2.19
18127,15,0,0,1,1,1,0,1341.0,11.19,0.0,0.0,0.75,0.75
18128,1,1,0,0,0,0,0,168.0,5.95,5.95,0.0,0.0,0.0
18129,1,0,0,0,0,0,0,227.0,4.41,0.0,0.0,0.0,0.0
18130,4,0,0,2,1,0,0,298.0,13.42,0.0,0.0,6.71,3.36
18132,1,0,0,0,1,0,0,138.0,7.25,0.0,0.0,0.0,7.25
18133,16,0,6,0,2,1,0,1558.0,10.27,0.0,3.85,0.0,1.28
18134,15,0,3,0,4,1,0,661.0,22.69,0.0,4.54,0.0,6.05
18135,3,0,1,1,0,1,0,232.0,12.93,0.0,4.31,4.31,0.0
18136,4,0,0,0,1,0,0,305.0,13.11,0.0,0.0,0.0,3.28
18137,17,1,2,1,3,0,1,486.0,34.98,2.06,4.12,2.06,6.17
18138,16,0,1,1,2,0,0,1905.0,8.4,0.0,0.52,0.52,1.05
18140,7,0,2,2,1,0,0,1348.0,5.19,0.0,1.48,1.48,0.74
18141,82,0,18,7,24,4,1,6448.0,12.72,0.0,2.79,1.09,3.72
18142,18,0,5,0,4,0,0,661.0,27.23,0.0,7.56,0.0,6.05
18143,7,0,2,0,0,0,0,371.0,18.87,0.0,5.39,0.0,0.0
18144,4,0,0,0,0,0,0,464.0,8.62,0.0,0.0,0.0,0.0
18145,27,0,3,2,6,0,0,1614.0,16.73,0.0,1.86,1.24,3.72
18146,9,1,3,0,0,0,0,302.0,29.8,3.31,9.93,0.0,0.0
18147,4,0,0,0,1,0,0,199.0,20.1,0.0,0.0,0.0,5.03
18148,19,1,0,5,2,2,0,2644.0,7.19,0.38,0.0,1.89,0.76
18149,14,0,1,0,2,0,1,550.0,25.45,0.0,1.82,0.0,3.64
18150,14,0,5,0,3,0,0,705.0,19.86,0.0,7.09,0.0,4.26
18151,3,0,2,1,1,0,0,328.0,9.15,0.0,6.1,3.05,3.05
18153,2,0,0,0,1,0,0,293.0,6.83,0.0,0.0,0.0,3.41
18154,3,0,1,0,0,0,0,170.0,17.65,0.0,5.88,0.0,0.0
18155,2,0,1,0,1,0,0,422.0,4.74,0.0,2.37,0.0,2.37
18156,8,0,1,0,3,0,0,427.0,18.74,0.0,2.34,0.0,7.03
18157,10,1,1,0,2,0,0,790.0,12.66,1.27,1.27,0.0,2.53
18158,4,1,1,1,0,0,0,850.0,4.71,1.18,1.18,1.18,0.0
18159,21,1,3,3,4,2,1,787.0,26.68,1.27,3.81,3.81,5.08
18160,16,1,4,2,1,1,0,1430.0,11.19,0.7,2.8,1.4,0.7
18161,5,0,1,0,3,0,0,223.0,22.42,0.0,4.48,0.0,13.45
18162,4,0,2,2,0,0,0,249.0,16.06,0.0,8.03,8.03,0.0
18163,7,1,2,0,2,0,0,267.0,26.22,3.75,7.49,0.0,7.49
18164,1,0,0,0,0,0,0,142.0,7.04,0.0,0.0,0.0,0.0
18165,16,0,2,1,6,0,0,1101.0,14.53,0.0,1.82,0.91,5.45
18166,7,0,2,1,3,0,0,558.0,12.54,0.0,3.58,1.79,5.38
18167,4,0,1,0,2,0,0,294.0,13.61,0.0,3.4,0.0,6.8
18169,2,0,0,0,1,0,0,227.0,8.81,0.0,0.0,0.0,4.41
18170,8,0,2,1,1,0,0,667.0,11.99,0.0,3.0,1.5,1.5
18171,2,0,1,0,0,0,0,245.0,8.16,0.0,4.08,0.0,0.0
18172,13,0,3,1,2,0,0,1691.0,7.69,0.0,1.77,0.59,1.18
18173,2,0,0,0,1,0,0,272.0,7.35,0.0,0.0,0.0,3.68
18175,7,0,0,0,2,0,0,608.0,11.51,0.0,0.0,0.0,3.29
18176,4,0,0,1,1,0,0,409.0,9.78,0.0,0.0,2.44,2.44
18177,1,0,0,0,0,0,0,52.0,19.23,0.0,0.0,0.0,0.0
18179,8,0,1,0,1,0,0,981.0,8.15,0.0,1.02,0.0,1.02
18180,18,0,3,1,8,0,1,2108.0,8.54,0.0,1.42,0.47,3.8
18181,8,0,1,0,2,0,0,539.0,14.84,0.0,1.86,0.0,3.71
18182,4,0,0,1,0,0,0,215.0,18.6,0.0,0.0,4.65,0.0
18184,3,0,0,1,0,0,0,350.0,8.57,0.0,0.0,2.86,0.0
18185,6,0,2,0,3,0,0,235.0,25.53,0.0,8.51,0.0,12.77
18186,10,1,1,0,1,0,1,456.0,21.93,2.19,2.19,0.0,2.19
18187,10,0,1,0,0,0,0,518.0,19.31,0.0,1.93,0.0,0.0
18188,4,0,0,1,0,0,0,207.0,19.32,0.0,0.0,4.83,0.0
18189,7,0,0,0,1,0,0,481.0,14.55,0.0,0.0,0.0,2.08
18190,9,0,1,0,0,0,0,824.0,10.92,0.0,1.21,0.0,0.0
18191,4,0,2,0,1,0,0,174.0,22.99,0.0,11.49,0.0,5.75
18192,9,0,1,0,2,0,0,229.0,39.3,0.0,4.37,0.0,8.73
18193,7,0,0,0,0,0,0,202.0,34.65,0.0,0.0,0.0,0.0
18194,7,0,1,1,0,0,0,975.0,7.18,0.0,1.03,1.03,0.0
18195,2,0,1,0,1,0,0,186.0,10.75,0.0,5.38,0.0,5.38
18205,88,2,13,12,18,4,2,9645.0,9.12,0.21,1.35,1.24,1.87
18240,10,0,1,1,1,1,0,632.0,15.82,0.0,1.58,1.58,1.58
18241,59,0,13,4,10,2,2,1329.0,44.39,0.0,9.78,3.01,7.52
18242,30,1,4,1,5,0,2,2930.0,10.24,0.34,1.37,0.34,1.71
18243,4,0,0,0,1,1,0,425.0,9.41,0.0,0.0,0.0,2.35
18245,8,0,0,1,0,1,0,479.0,16.7,0.0,0.0,2.09,0.0
18246,10,0,3,1,3,0,0,1110.0,9.01,0.0,2.7,0.9,2.7
18247,13,0,3,1,4,0,0,734.0,17.71,0.0,4.09,1.36,5.45
18248,5,0,0,0,2,0,0,459.0,10.89,0.0,0.0,0.0,4.36
18249,3,0,0,0,0,0,0,402.0,7.46,0.0,0.0,0.0,0.0
18250,3,0,1,0,1,1,0,67.0,44.78,0.0,14.93,0.0,14.93
18252,5,1,1,0,0,1,0,295.0,16.95,3.39,3.39,0.0,0.0
18253,4,0,1,1,2,0,0,461.0,8.68,0.0,2.17,2.17,4.34
18254,3,0,1,0,1,1,0,589.0,5.09,0.0,1.7,0.0,1.7
18256,5,0,1,0,0,0,0,337.0,14.84,0.0,2.97,0.0,0.0
18258,12,1,1,1,2,1,0,690.0,17.39,1.45,1.45,1.45,2.9
18259,3,0,1,0,1,0,1,290.0,10.34,0.0,3.45,0.0,3.45
18260,1,0,0,0,0,0,0,88.0,11.36,0.0,0.0,0.0,0.0
18261,4,0,1,0,1,0,0,397.0,10.08,0.0,2.52,0.0,2.52
18262,2,0,1,0,0,0,0,324.0,6.17,0.0,3.09,0.0,0.0
18263,5,0,1,0,0,1,0,664.0,7.53,0.0,1.51,0.0,0.0
18264,1,0,0,0,1,0,0,79.0,12.66,0.0,0.0,0.0,12.66
18265,9,0,0,2,3,0,0,790.0,11.39,0.0,0.0,2.53,3.8
18266,10,1,1,1,2,1,0,228.0,43.86,4.39,4.39,4.39,8.77
18267,18,0,5,0,6,0,2,4005.0,4.49,0.0,1.25,0.0,1.5
18268,5,0,2,0,2,0,0,406.0,12.32,0.0,4.93,0.0,4.93
18269,16,0,1,1,1,1,0,648.0,24.69,0.0,1.54,1.54,1.54
18270,7,0,0,0,1,0,0,700.0,10.0,0.0,0.0,0.0,1.43
18271,12,0,3,1,4,0,0,1552.0,7.73,0.0,1.93,0.64,2.58
18272,10,0,2,1,2,0,0,618.0,16.18,0.0,3.24,1.62,3.24
18273,13,0,2,0,2,0,0,799.0,16.27,0.0,2.5,0.0,2.5
18274,5,0,3,0,1,0,0,314.0,15.92,0.0,9.55,0.0,3.18
18275,2,0,1,0,0,0,0,139.0,14.39,0.0,7.19,0.0,0.0
18276,3,0,0,0,0,0,0,186.0,16.13,0.0,0.0,0.0,0.0
18277,1,0,0,0,0,0,0,35.0,28.57,0.0,0.0,0.0,0.0
18278,11,0,4,1,2,0,0,547.0,20.11,0.0,7.31,1.83,3.66
18279,407,7,83,54,65,32,9,25348.0,16.06,0.28,3.27,2.13,2.56
18280,4,0,0,1,1,0,0,706.0,5.67,0.0,0.0,1.42,1.42
18281,24,0,5,4,6,2,0,2095.0,11.46,0.0,2.39,1.91,2.86
18282,7,0,3,0,2,0,0,569.0,12.3,0.0,5.27,0.0,3.51
18283,3,0,0,1,1,0,0,80.0,37.5,0.0,0.0,12.5,12.5
18284,6,0,1,1,2,1,1,213.0,28.17,0.0,4.69,4.69,9.39
18285,8,1,0,1,3,0,0,406.0,19.7,2.46,0.0,2.46,7.39
18286,6,0,0,0,0,0,0,452.0,13.27,0.0,0.0,0.0,0.0
18287,5,0,1,0,0,0,0,292.0,17.12,0.0,3.42,0.0,0.0
18288,6,0,1,0,1,0,0,248.0,24.19,0.0,4.03,0.0,4.03
18289,8,0,3,1,2,0,0,586.0,13.65,0.0,5.12,1.71,3.41
18290,17,1,3,1,4,0,0,587.0,28.96,1.7,5.11,1.7,6.81
19001,2,0,0,2,0,0,0,367.0,5.45,0.0,0.0,5.45,0.0
19003,3,1,0,0,1,0,0,232.0,12.93,4.31,0.0,0.0,4.31
19004,11,0,3,1,3,0,0,735.0,14.97,0.0,4.08,1.36,4.08
19005,34,1,6,3,14,0,1,4019.0,8.46,0.25,1.49,0.75,3.48
19007,9,1,2,0,2,0,0,826.0,10.9,1.21,2.42,0.0,2.42
19011,24,0,5,2,10,1,1,1160.0,20.69,0.0,4.31,1.72,8.62
19012,4,1,3,0,1,0,1,210.0,19.05,4.76,14.29,0.0,4.76
19013,9,1,3,1,3,0,0,866.0,10.39,1.15,3.46,1.15,3.46
19015,9,0,4,0,1,0,0,709.0,12.69,0.0,5.64,0.0,1.41
19016,6,2,4,0,0,0,0,304.0,19.74,6.58,13.16,0.0,0.0
19017,1,1,0,0,0,0,0,83.0,12.05,12.05,0.0,0.0,0.0
19018,2,0,1,0,1,0,0,155.0,12.9,0.0,6.45,0.0,6.45
19019,36,0,6,4,10,2,0,1300.0,27.69,0.0,4.62,3.08,7.69
19020,1,0,0,0,0,0,0,112.0,8.93,0.0,0.0,0.0,0.0
19022,1,1,0,0,0,0,0,220.0,4.55,4.55,0.0,0.0,0.0
19023,32,1,6,3,8,0,1,1247.0,25.66,0.8,4.81,2.41,6.42
19024,9,1,2,3,1,0,0,590.0,15.25,1.69,3.39,5.08,1.69
19025,5,1,1,0,0,0,0,356.0,14.04,2.81,2.81,0.0,0.0
19029,1,0,1,0,0,0,0,277.0,3.61,0.0,3.61,0.0,0.0
19030,2,1,0,0,0,0,0,967.0,2.07,1.03,0.0,0.0,0.0
19031,910,20,173,117,258,39,11,46599.0,19.53,0.43,3.71,2.51,5.54
19035,2,1,0,0,0,0,0,536.0,3.73,1.87,0.0,0.0,0.0
19036,23,2,6,4,6,1,1,1410.0,16.31,1.42,4.26,2.84,4.26
19037,22,1,8,2,7,1,0,1164.0,18.9,0.86,6.87,1.72,6.01
19038,12,2,2,2,3,2,1,1504.0,7.98,1.33,1.33,1.33,1.99
19039,2,0,0,0,0,0,0,223.0,8.97,0.0,0.0,0.0,0.0
19040,4,0,0,0,2,0,0,149.0,26.85,0.0,0.0,0.0,13.42
19041,8,1,0,0,3,0,0,427.0,18.74,2.34,0.0,0.0,7.03
19042,6,0,3,1,2,0,0,635.0,9.45,0.0,4.72,1.57,3.15
19046,1,0,1,0,0,0,0,113.0,8.85,0.0,8.85,0.0,0.0
19047,3,0,0,0,1,0,0,361.0,8.31,0.0,0.0,0.0,2.77
19049,3,3,0,0,0,0,0,750.0,4.0,4.0,0.0,0.0,0.0
19050,6,1,1,1,3,0,1,414.0,14.49,2.42,2.42,2.42,7.25
19051,14,2,5,2,4,0,0,164.0,85.37,12.2,30.49,12.2,24.39
19054,2,0,0,0,0,0,0,212.0,9.43,0.0,0.0,0.0,0.0
19056,5,1,2,0,3,0,1,406.0,12.32,2.46,4.93,0.0,7.39
19057,9,3,4,0,1,1,1,479.0,18.79,6.26,8.35,0.0,2.09
19059,1,0,0,0,1,0,0,386.0,2.59,0.0,0.0,0.0,2.59
19060,4,0,1,1,0,0,0,662.0,6.04,0.0,1.51,1.51,0.0
19061,15,0,3,5,5,1,1,1304.0,11.5,0.0,2.3,3.83,3.83
19062,26,3,9,1,3,0,0,1162.0,22.38,2.58,7.75,0.86,2.58
19063,10,1,3,0,2,0,0,3026.0,3.3,0.33,0.99,0.0,0.66
19066,8,1,0,1,3,0,0,1726.0,4.63,0.58,0.0,0.58,1.74
19067,3,1,2,0,0,0,0,212.0,14.15,4.72,9.43,0.0,0.0
19069,2,0,1,0,0,0,0,142.0,14.08,0.0,7.04,0.0,0.0
19072,19,1,3,2,3,1,1,2705.0,7.02,0.37,1.11,0.74,1.11
19073,114,4,36,10,39,3,3,4293.0,26.55,0.93,8.39,2.33,9.08
19075,5,0,3,0,1,0,0,382.0,13.09,0.0,7.85,0.0,2.62
19076,2,0,1,1,1,0,0,410.0,4.88,0.0,2.44,2.44,2.44
19077,1,0,0,0,0,0,0,134.0,7.46,0.0,0.0,0.0,0.0
19078,2,0,0,0,2,0,0,407.0,4.91,0.0,0.0,0.0,4.91
19079,8,0,2,0,3,0,0,490.0,16.33,0.0,4.08,0.0,6.12
19081,3,0,2,1,0,0,0,505.0,5.94,0.0,3.96,1.98,0.0
19082,7,0,2,2,3,0,0,1122.0,6.24,0.0,1.78,1.78,2.67
19084,1,0,1,0,0,0,0,255.0,3.92,0.0,3.92,0.0,0.0
19085,10,0,5,3,2,0,0,768.0,13.02,0.0,6.51,3.91,2.6
19086,9,0,2,0,1,0,0,330.0,27.27,0.0,6.06,0.0,3.03
19089,5,0,1,0,1,0,0,187.0,26.74,0.0,5.35,0.0,5.35
19090,3,0,1,0,0,0,0,97.0,30.93,0.0,10.31,0.0,0.0
19091,2,0,0,1,1,0,0,318.0,6.29,0.0,0.0,3.14,3.14
19093,11,0,2,1,3,1,0,954.0,11.53,0.0,2.1,1.05,3.14
19094,23,1,5,2,5,0,0,1136.0,20.25,0.88,4.4,1.76,4.4
19095,3,0,2,0,2,0,0,135.0,22.22,0.0,14.81,0.0,14.81
19096,2,0,1,1,1,1,0,407.0,4.91,0.0,2.46,2.46,2.46
19097,4,0,1,1,1,0,0,134.0,29.85,0.0,7.46,7.46,7.46
19099,3,0,1,0,0,0,0,223.0,13.45,0.0,4.48,0.0,0.0
19100,14,1,6,2,4,2,0,1158.0,12.09,0.86,5.18,1.73,3.45
19102,3,0,0,0,3,0,0,286.0,10.49,0.0,0.0,0.0,10.49
19104,2,0,0,0,2,0,1,121.0,16.53,0.0,0.0,0.0,16.53
19105,6,0,1,0,1,1,0,491.0,12.22,0.0,2.04,0.0,2.04
19106,7,0,2,1,1,0,0,373.0,18.77,0.0,5.36,2.68,2.68
19107,15,0,2,0,6,0,0,1641.0,9.14,0.0,1.22,0.0,3.66
19109,1,0,1,0,0,0,0,225.0,4.44,0.0,4.44,0.0,0.0
19110,2,0,1,0,0,0,0,120.0,16.67,0.0,8.33,0.0,0.0
19115,3,0,0,0,0,0,0,297.0,10.1,0.0,0.0,0.0,0.0
19116,2,0,0,0,0,0,0,261.0,7.66,0.0,0.0,0.0,0.0
19117,8,1,3,1,1,0,0,670.0,11.94,1.49,4.48,1.49,1.49
19119,2,0,2,0,0,0,0,151.0,13.25,0.0,13.25,0.0,0.0
19120,3,0,0,0,0,0,0,242.0,12.4,0.0,0.0,0.0,0.0
19121,19,1,4,2,6,0,0,2253.0,8.43,0.44,1.78,0.89,2.66
19122,2,0,1,0,1,0,0,176.0,11.36,0.0,5.68,0.0,5.68
19124,9,1,2,1,2,0,0,1511.0,5.96,0.66,1.32,0.66,1.32
19125,20,0,6,2,13,0,0,830.0,24.1,0.0,7.23,2.41,15.66
19126,5,1,2,0,2,0,0,174.0,28.74,5.75,11.49,0.0,11.49
19129,9,0,3,1,1,0,0,658.0,13.68,0.0,4.56,1.52,1.52
19131,6,0,1,1,2,0,1,538.0,11.15,0.0,1.86,1.86,3.72
19133,1,0,0,0,1,0,0,237.0,4.22,0.0,0.0,0.0,4.22
19135,1,0,0,0,1,0,0,344.0,2.91,0.0,0.0,0.0,2.91
19138,19,0,3,1,8,1,0,1262.0,15.06,0.0,2.38,0.79,6.34
