codgeo,libgeo,revenu_median,taux_pauvrete,rapport_interdecile,decile1,decile9,part_imposes,nb_menages,nb_personnes,nb_uc,part_rev_activite,part_salaires,part_chomage,part_non_salaries,part_retraites,part_patrimoine,part_presta_sociales,part_presta_familiales,part_presta_logement,part_minima_sociaux,part_impots
76580,,29800,,,,,,352,914,602.6,,,,,,,,,,,
76581,,24490,,,,,,146,399,257.4,,,,,,,,,,,
76582,,23940,,,,,,111,260,178.5,,,,,,,,,,,
76583,,25810,,,,,,112,319,200.8,,,,,,,,,,,
76584,,21360,,,,,,91,235,154.7,,,,,,,,,,,
76585,,23750,,,,,,146,399,255.9,,,,,,,,,,,
76586,,27130,,,,,,258,668,435.7,,,,,,,,,,,
76587,,23810,,,,,,282,717,478.8,,,,,,,,,,,
76588,,21850,,,,,,203,505,336.1,,,,,,,,,,,
76589,,24330,,,,,,75,192,124.9,,,,,,,,,,,
76590,,23380,,,,,,146,368,242.3,,,,,,,,,,,
76591,,27720,,2.5,18380,46390,69,1194,3058,2014.4,75.9,66.5,1.4,8,31.6,8.5,2.2,1.3,0.3,0.6,-18.2
76592,,25290,,,,,,317,813,541.8,,,,,,,,,,,
76593,,25000,,,,,,234,669,422.9,,,,,,,,,,,
76594,,27660,,,,,,556,1352,914.9,,,,,,,,,,,
76595,,27050,,,,,,733,1888,1250.9,,,,,,,,,,,
76596,,27790,,,,,,581,1512,993.3,,,,,,,,,,,
76597,,20980,,,,,,306,690,476,,,,,,,,,,,
76598,,21900,,,,,,209,486,334.5,,,,,,,,,,,
76599,,24510,12,2.9,13150,38740,60,1588,3544,2452.8,78,70.9,2.2,4.9,27.7,4,5.4,1.9,1.1,2.4,-15.1
76600,,24030,,,,,,764,1745,1204.1,,,,,,,,,,,
76601,,23040,,,,,,93,238,155.5,,,,,,,,,,,
76602,,22470,,,,,,243,584,393.2,,,,,,,,,,,
76603,,23260,,,,,,179,491,316.2,,,,,,,,,,,
76604,,26370,,,,,,83,205,135.9,,,,,,,,,,,
76605,,24530,,,,,,216,465,328.7,,,,,,,,,,,
76606,,21060,,,,,,75,190,125.2,,,,,,,,,,,
76608,,25590,,2.2,16880,37340,61,791,2044,1343.5,83.1,75.5,1.9,5.7,24.5,4.1,3.1,1.6,0.3,1.2,-14.8
76609,,27120,,,,,,137,366,236.8,,,,,,,,,,,
76610,,23240,,,,,,670,1558,1067.8,,,,,,,,,,,
76611,,26760,,,,,,117,305,202.4,,,,,,,,,,,
76612,,20340,,,,,,90,242,156.7,,,,,,,,,,,
76613,,21180,,,,,,299,679,467.3,,,,,,,,,,,
76614,,32010,,,,,,615,1518,1021.9,,,,,,,,,,,
76615,,26820,,,,,,250,655,426.3,,,,,,,,,,,
76616,,29720,,,,,,596,1586,1036.2,,,,,,,,,,,
76617,,36360,,,,,,680,1730,1159.7,,,,,,,,,,,
76618,,23230,9,2.5,14030,35470,55,3861,9649,6413.9,77.2,69,2.3,5.9,27,5.7,4.4,2.1,0.6,1.7,-14.3
76619,,24120,,,,,,117,282,190.8,,,,,,,,,,,
76620,,23560,,,,,,113,295,193.5,,,,,,,,,,,
76621,,24060,,,,,,428,1125,737.7,,,,,,,,,,,
76622,,26790,,,,,,123,304,204.4,,,,,,,,,,,
76623,,20850,,,,,,46,100,70,,,,,,,,,,,
76624,,21530,12,2.5,13170,32980,46,1700,3675,2580.1,62.1,56.5,2.3,3.3,38.9,5.1,6.5,2.3,1.1,3.1,-12.6
76626,,26260,,,,,,164,427,281.2,,,,,,,,,,,
76627,,25890,,,,,,606,1639,1059,,,,,,,,,,,
76628,,23430,,,,,,344,906,589,,,,,,,,,,,
76629,,22160,,,,,,103,287,181.1,,,,,,,,,,,
76630,,23460,,,,,,91,224,149.4,,,,,,,,,,,
76631,,25090,,,,,,529,1284,864.1,,,,,,,,,,,
76632,,21850,,,,,,141,338,227.8,,,,,,,,,,,
76634,,26100,,,,,,355,907,594.4,,,,,,,,,,,
76636,,25000,,2.5,15350,38070,61,981,2326,1580.5,70.7,66.1,2.2,2.4,34.8,6.2,3.2,1.6,0.4,1.2,-14.9
76637,,23200,,,,,,421,846,611.9,,,,,,,,,,,
76638,,24680,,,,,,445,1074,732.3,,,,,,,,,,,
76640,,21990,12,2.6,13170,33670,52,3594,8063,5560.2,68.2,63.5,3,1.7,34.8,4,6.2,2.3,1.2,2.7,-13.2
76641,,27140,,,,,,84,197,134.3,,,,,,,,,,,
76642,,20520,,,,,,112,258,177.3,,,,,,,,,,,
76644,,22780,,,,,,328,828,551.4,,,,,,,,,,,
76645,,18780,,,,,,59,145,95.9,,,,,,,,,,,
76646,,22290,,,,,,234,614,403.1,,,,,,,,,,,
76647,,24950,8,2.6,15050,38490,56,2014,4435,3072,73.7,68.1,2,3.6,31.1,8,4,1.8,0.6,1.6,-16.8
76648,,19530,19,3.1,11070,33970,40,1014,2084,1485.6,60.9,52.4,2.9,5.6,30.4,15.2,7.2,2.2,1.6,3.4,-13.7
76649,,21920,,,,,,239,582,387.9,,,,,,,,,,,
76650,,26780,,,,,,438,1239,793.2,,,,,,,,,,,
76651,,21080,,,,,,69,144,103.1,,,,,,,,,,,
76652,,21160,,,,,,281,720,473.1,,,,,,,,,,,
76653,,21720,,,,,,138,360,234.9,,,,,,,,,,,
76654,,24360,,,,,,162,450,290.1,,,,,,,,,,,
76655,,21390,17,3.1,12040,37110,48,1878,3527,2621.6,58,53,2.3,2.7,42.9,6.3,6.9,1.7,1.5,3.7,-14.1
76656,,21610,,,,,,289,692,463.9,,,,,,,,,,,
76657,,26950,,,,,,439,1224,778.3,,,,,,,,,,,
76658,,29280,,,,,,257,722,462.7,,,,,,,,,,,
76660,,25460,,,,,,305,783,517.5,,,,,,,,,,,
76662,,22210,,,,,,44,110,71.8,,,,,,,,,,,
76663,,22220,,,,,,469,973,692.4,,,,,,,,,,,
76664,,25440,,,,,,93,264,167,,,,,,,,,,,
76665,,21860,,,,,,178,458,299.8,,,,,,,,,,,
76666,,22260,,,,,,157,416,269.6,,,,,,,,,,,
76667,,25180,,,,,,149,366,243.4,,,,,,,,,,,
76668,,25550,,,,,,140,372,239.3,,,,,,,,,,,
76669,,25040,,,,,,168,432,285.2,,,,,,,,,,,
76670,,26220,,,,,,367,902,606.2,,,,,,,,,,,
76671,,20300,,,,,,65,165,108.9,,,,,,,,,,,
76672,,19630,,,,,,411,947,653.6,,,,,,,,,,,
76673,,26930,,,,,,416,1126,729.8,,,,,,,,,,,
76675,,25000,,,,,,397,1053,684.2,,,,,,,,,,,
76676,,21540,,,,,,202,492,328.9,,,,,,,,,,,
76677,,19350,,,,,,137,342,225.7,,,,,,,,,,,
76678,,22100,,,,,,344,827,556.7,,,,,,,,,,,
76679,,21330,,,,,,39,101,66.6,,,,,,,,,,,
76680,,21320,,,,,,66,162,109.2,,,,,,,,,,,
76681,,21230,19,3.1,11110,34440,49,13037,27015,19122.6,69,63.6,2.8,2.6,32.2,3.9,8.5,2.5,1.8,4.2,-13.6
76682,,25290,,,,,,278,715,467.3,,,,,,,,,,,
76683,,23960,,,,,,176,427,288.6,,,,,,,,,,,
76684,,24720,,,,,,489,1279,836.3,,,,,,,,,,,
76685,,22340,,,,,,270,689,450.7,,,,,,,,,,,
76686,,21450,,,,,,192,521,336.3,,,,,,,,,,,
76688,,23940,,,,,,161,404,266.3,,,,,,,,,,,
76689,,22140,,,,,,158,388,258.8,,,,,,,,,,,
76690,,22650,,,,,,247,642,420.3,,,,,,,,,,,
76691,,23430,,,,,,90,205,142.4,,,,,,,,,,,
76692,,22500,,,,,,110,282,186.8,,,,,,,,,,,
76693,,26800,,,,,,279,695,468.9,,,,,,,,,,,
76694,,23030,,,,,,55,143,93.2,,,,,,,,,,,
76695,,23720,,,,,,104,261,175.2,,,,,,,,,,,
76697,,23410,,,,,,331,810,541.8,,,,,,,,,,,
76698,,21090,,,,,,214,504,340.6,,,,,,,,,,,
76699,,22370,,,,,,157,428,275.7,,,,,,,,,,,
76700,,21170,,,,,,626,1468,994.8,,,,,,,,,,,
76702,,24890,,,,,,327,809,539.2,,,,,,,,,,,
76703,,23840,,,,,,92,211,146.5,,,,,,,,,,,
76705,,23500,12,2.8,13010,35910,57,979,2338,1573.8,74.6,69.2,2.9,2.5,30.1,3.8,5.6,2.4,0.9,2.3,-14.1
76706,,23290,,,,,,265,715,459.1,,,,,,,,,,,
76707,,24610,,,,,,490,1212,814.7,,,,,,,,,,,
76708,,24820,,,,,,305,707,488.2,,,,,,,,,,,
76709,,20610,17,2.7,12080,32300,42,2162,4529,3216.2,66.4,62.3,2.6,1.5,33.3,3.2,8.7,2.4,1.5,4.8,-11.6
76710,,25830,,,,,,49,110,76.9,,,,,,,,,,,
76711,,18610,24,2.9,10440,29910,37,2341,4439,3275.1,52.3,46.7,2.9,2.7,43.6,5.5,9.8,2.2,2.3,5.3,-11.2
76712,,23570,,,,,,351,958,614,,,,,,,,,,,
76714,,27770,,,,,,306,815,528,,,,,,,,,,,
76715,,25090,,,,,,238,606,398.5,,,,,,,,,,,
76716,,25370,,,,,,619,1613,1062,,,,,,,,,,,
76717,,25200,,,,,,283,682,463.9,,,,,,,,,,,
76718,,25830,,,,,,551,1369,916.8,,,,,,,,,,,
76719,,21310,,,,,,399,814,586.4,,,,,,,,,,,
76720,,26970,,,,,,500,983,720.5,,,,,,,,,,,
76721,,23010,,,,,,132,326,218.5,,,,,,,,,,,
76723,,22600,,,,,,165,446,285.3,,,,,,,,,,,
76724,,23920,,,,,,54,128,88,,,,,,,,,,,
76725,,25220,,,,,,204,579,368.4,,,,,,,,,,,
76726,,23460,,,,,,125,339,220.2,,,,,,,,,,,
76727,,23320,,,,,,437,1105,734.9,,,,,,,,,,,
76728,,26730,,,,,,461,1246,801.8,,,,,,,,,,,
76730,,23260,,,,,,53,137,89.4,,,,,,,,,,,
76731,,19980,,,,,,73,185,122.8,,,,,,,,,,,
76732,,23000,,,,,,101,252,166.6,,,,,,,,,,,
76733,,23390,,,,,,88,217,147.1,,,,,,,,,,,
76734,,27280,,,,,,154,432,278.6,,,,,,,,,,,
76735,,24280,,,,,,283,512,391.1,,,,,,,,,,,
76736,,23670,,,,,,133,275,196.6,,,,,,,,,,,
76737,,23640,,,,,,226,603,395.6,,,,,,,,,,,
76738,,25920,,,,,,284,743,485.3,,,,,,,,,,,
76739,,21600,,,,,,247,546,381.8,,,,,,,,,,,
76740,,26560,,,,,,197,560,357.8,,,,,,,,,,,
76741,,26240,,,,,,116,319,205.5,,,,,,,,,,,
76743,,24790,,,,,,727,1775,1191.7,,,,,,,,,,,
76744,,20860,,,,,,89,185,133.2,,,,,,,,,,,
76745,,22270,,,,,,75,196,127.6,,,,,,,,,,,
76746,,21980,,,,,,90,205,140.6,,,,,,,,,,,
76747,,26550,,,,,,120,347,219.6,,,,,,,,,,,
76748,,21720,,,,,,295,646,452.2,,,,,,,,,,,
76749,,20610,,,,,,141,334,227.7,,,,,,,,,,,
76750,,22570,,,,,,466,1022,715.9,,,,,,,,,,,
76751,,22020,,,,,,521,1245,842.1,,,,,,,,,,,
76752,,21500,12,2.5,13430,34000,44,1188,2504,1771,66.2,59.1,2.1,5,34.3,7.4,5.5,1.9,1.1,2.5,-13.4
76753,,27890,,,,,,484,1246,816.1,,,,,,,,,,,
76754,,22180,,,,,,353,705,516.2,,,,,,,,,,,
76755,,23180,,,,,,211,533,355.1,,,,,,,,,,,
76756,,29490,,,,,,87,239,153.4,,,,,,,,,,,
76757,,23580,,,,,,243,634,413,,,,,,,,,,,
76758,,21300,16,3,12260,36360,45,5562,10910,7947.8,63.4,57.5,2.3,3.6,33.7,9.4,7.5,1.8,1.6,4.1,-14
76759,,23770,,,,,,175,424,286.1,,,,,,,,,,,
77001,,30970,,,,,,490,1249,832.5,,,,,,,,,,,
77002,,26310,,,,,,302,757,503.6,,,,,,,,,,,
77003,,28400,,,,,,148,357,241.3,,,,,,,,,,,
77004,,28400,,,,,,128,314,207.9,,,,,,,,,,,
77005,,29060,,2.9,17080,49150,75,1246,3243,2124,92.1,84.4,2.9,4.8,17.7,9.1,2.3,1.4,0.3,0.6,-21.2
77006,,31050,,,,,,372,944,629.1,,,,,,,,,,,
77007,,28190,,,,,,145,388,254.5,,,,,,,,,,,
77008,,20940,,,,,,371,1197,725.7,,,,,,,,,,,
77009,,25060,,,,,,53,128,85.4,,,,,,,,,,,
77010,,26780,,,,,,361,923,609.9,,,,,,,,,,,
77011,,25570,,,,,,203,510,339.6,,,,,,,,,,,
77012,,25100,,,,,,111,293,191.8,,,,,,,,,,,
77013,,29020,,,,,,142,362,240.4,,,,,,,,,,,
77014,,24160,15,3.7,11880,43810,62,6496,13091,9386.1,75.6,69,3.1,3.5,31.1,6.8,4.6,1.6,1.1,1.9,-18.1
77015,,22730,,,,,,45,112,74.1,,,,,,,,,,,
77016,,21340,,,,,,672,1510,1044.1,,,,,,,,,,,
77018,,26990,9,3.1,14640,45600,70,2568,7187,4590.4,100.4,92.4,3.2,4.8,9,5.8,3.9,1.8,0.6,1.5,-19.1
77019,,23710,,,,,,147,369,245,,,,,,,,,,,
77020,,26340,,,,,,248,656,426.8,,,,,,,,,,,
77021,,26060,,,,,,67,157,109.3,,,,,,,,,,,
77022,,37280,,,,,,604,1361,950.3,,,,,,,,,,,
77023,,26300,,,,,,122,337,212.1,,,,,,,,,,,
77024,,24850,,,,,,135,334,222.2,,,,,,,,,,,
77025,,23620,,,,,,376,903,614.2,,,,,,,,,,,
77026,,23390,,,,,,147,402,261.9,,,,,,,,,,,
77027,,22800,,,,,,428,1035,697.9,,,,,,,,,,,
77029,,24810,,,,,,81,199,131.9,,,,,,,,,,,
77030,,23800,,,,,,314,830,545.8,,,,,,,,,,,
77031,,27440,,,,,,351,969,625.2,,,,,,,,,,,
77032,,23480,,,,,,347,910,596.1,,,,,,,,,,,
77033,,25580,,,,,,76,234,145.9,,,,,,,,,,,
77034,,28250,,,,,,308,751,505.2,,,,,,,,,,,
77035,,26060,,,,,,233,571,385.9,,,,,,,,,,,
77036,,27790,,,,,,53,142,91.8,,,,,,,,,,,
77037,,33500,5,3.2,18840,59740,79,2414,6094,4044.9,82.6,73.9,2.8,5.9,25.5,13.6,1.8,0.9,0.3,0.6,-23.5
77038,,33530,,,,,,173,388,271.3,,,,,,,,,,,
77039,,31310,,,,,,422,1088,720.8,,,,,,,,,,,
77040,,29200,,2.8,16780,47250,75,1394,3659,2406.6,75.4,70.2,2.2,3,33.7,7.4,2.6,1.4,0.3,0.9,-19.1
77041,,29860,,,,,,117,272,189,,,,,,,,,,,
77042,,25070,7,2.5,15630,39580,65,1309,3433,2252,76.4,67.8,3,5.6,28.3,8,3.3,2,0.3,1,-16
77043,,25300,,,,,,143,367,242.6,,,,,,,,,,,
77044,,26870,,,,,,349,858,573.2,,,,,,,,,,,
77045,,24030,,,,,,273,685,457.4,,,,,,,,,,,
77046,,25030,,,,,,151,357,242.6,,,,,,,,,,,
77047,,27400,,,,,,622,1663,1072.4,,,,,,,,,,,
77048,,29150,8,4,15370,60950,69,1189,2869,1940.9,79.2,67.5,3.1,8.6,29,14.4,2.3,0.9,0.5,0.9,-24.9
77049,,29300,,,,,,332,861,566.9,,,,,,,,,,,
77050,,23910,,,,,,226,544,371.9,,,,,,,,,,,
77051,,20690,16,2.8,11990,33470,44,994,2084,1475.2,64.1,59.2,2.7,2.2,34,6.2,8.4,2.8,1.5,4.1,-12.7
77052,,28470,,,,,,139,398,252.5,,,,,,,,,,,
77053,,25040,11,3,13260,39520,66,7819,17504,11998.9,83.7,77.5,2.9,3.3,22.8,5.5,4.8,2.1,0.9,1.8,-16.8
77054,,23650,,,,,,315,811,534.4,,,,,,,,,,,
77055,,22750,14,2.7,12750,34780,61,1942,4688,3104.4,85.4,80.8,3,1.6,20.6,2.6,6.4,3,1.1,2.3,-15
77056,,24360,,,,,,71,155,108,,,,,,,,,,,
77057,,21720,,,,,,195,551,342.1,,,,,,,,,,,
77058,,26270,12,3.6,12950,46780,68,10695,27432,17990.9,98.1,89.4,3.5,5.2,10.9,7,4.2,1.8,0.8,1.6,-20.2
77059,,34890,,,,,,263,742,478.8,,,,,,,,,,,
77060,,26030,,,,,,339,774,530.2,,,,,,,,,,,
77061,,23840,12,2.7,13340,36340,62,993,2347,1604.3,67.7,62.5,2.2,3,35.8,6.6,4.8,2.2,0.7,1.9,-14.9
77062,,29680,,,,,,193,496,328.8,,,,,,,,,,,
77063,,26850,,,,,,515,1289,858.2,,,,,,,,,,,
77065,,30920,,,,,,490,1231,822.2,,,,,,,,,,,
77066,,24510,,,,,,120,291,195.1,,,,,,,,,,,
77067,,27030,8,2.8,14760,41500,70,4168,11062,7171.3,82.8,78.3,2.3,2.2,25.1,5.1,4.3,2.4,0.7,1.2,-17.3
77068,,26430,,,,,,100,227,156.9,,,,,,,,,,,
77069,,27330,,2.8,15830,44500,69,898,2216,1479.8,69.1,63.5,2.5,3.1,25.4,29.2,2.4,1.1,0.4,0.9,-26.1
77070,,24550,,,,,,556,1424,937.6,,,,,,,,,,,
77071,,25760,,,,,,352,868,584.2,,,,,,,,,,,
77072,,23400,,,,,,247,649,424.1,,,,,,,,,,,
77073,,27540,,,,,,233,575,387.8,,,,,,,,,,,
77075,,28210,,,,,,588,1465,975.9,,,,,,,,,,,
77076,,24330,,,,,,289,751,495.8,,,,,,,,,,,
77077,,25570,,,,,,420,1039,693.2,,,,,,,,,,,
77078,,24710,,,,,,525,1415,912.2,,,,,,,,,,,
77079,,21180,19,3,11110,33530,49,2667,5994,4125.2,74.1,68.3,3.5,2.3,27.3,3.8,8.3,2.8,1.6,3.9,-13.5
77080,,25090,,,,,,83,228,145.1,,,,,,,,,,,
77081,,26330,,,,,,262,732,461.6,,,,,,,,,,,
77082,,26650,,,,,,339,798,542,,,,,,,,,,,
77083,,23750,17,3.6,11410,41260,60,9381,23163,15353,84.4,78.1,3.4,2.9,21.1,5.7,6.1,2.5,1.3,2.3,-17.3
77084,,25770,,,,,,483,1293,840.7,,,,,,,,,,,
77085,,27450,9,3,14210,42590,70,1420,4038,2532.6,97,90.6,3.5,2.9,12.1,4.6,4.3,2.3,0.7,1.3,-18
77086,,25220,,,,,,531,1371,904.6,,,,,,,,,,,
77087,,29010,,,,,,71,183,118.3,,,,,,,,,,,
77088,,24530,,2.6,14630,38490,61,918,2245,1500.5,78.8,70.9,3.2,4.7,26.6,5.8,4.2,2,0.6,1.6,-15.4
77089,,27110,,,,,,348,931,606.2,,,,,,,,,,,
77090,,25070,,,,,,87,241,156.1,,,,,,,,,,,
77091,,30250,,,,,,157,472,293.3,,,,,,,,,,,
77093,,20800,,,,,,177,411,280.9,,,,,,,,,,,
77094,,28430,,,,,,98,283,178.5,,,,,,,,,,,
77095,,28060,,,,,,584,1507,985.1,,,,,,,,,,,
77096,,31160,,2.9,18060,52380,76,1052,2641,1759.9,82.2,74.7,2.6,4.9,26.1,11.9,1.8,0.9,0.3,0.6,-22
77097,,23660,,,,,,111,313,200.4,,,,,,,,,,,
77098,,24310,,,,,,142,374,247,,,,,,,,,,,
77099,,22160,14,2.6,12720,33310,51,1351,3093,2122.4,69.8,62.7,3.1,4,30.6,7.9,6,2.4,1,2.6,-14.3
77100,,26670,6,2.6,15760,40690,69,1736,4192,2836.2,77.7,72.2,2.2,3.3,30,5.4,3.4,1.7,0.5,1.2,-16.5
77101,,24140,,,,,,408,1028,676.7,,,,,,,,,,,
77102,,25410,,,,,,69,178,117.9,,,,,,,,,,,
77103,,27950,,,,,,86,211,142.4,,,,,,,,,,,
77104,,30620,,,,,,248,689,441.1,,,,,,,,,,,
77106,,25380,,,,,,386,1005,661.7,,,,,,,,,,,
77107,,26440,7,2.7,15200,41640,66,1346,3259,2181.3,87.5,81.3,2.7,3.5,19.2,7.6,3.3,1.8,0.4,1.1,-17.6
77108,,23830,16,3.4,11650,39710,62,21809,56392,36798.5,83.3,77,3.2,3.1,21.9,5.8,6,2.6,1.1,2.3,-17
77109,,23080,,,,,,667,1652,1097.9,,,,,,,,,,,
77110,,26660,,,,,,133,308,212.3,,,,,,,,,,,
77111,,27230,10,3.5,13880,48080,71,2834,7157,4670.1,95.2,88.5,3.1,3.6,10.9,10,4.1,1.9,0.8,1.4,-20.2
77112,,26950,,,,,,113,259,177.1,,,,,,,,,,,
77113,,23460,,,,,,368,1042,666.1,,,,,,,,,,,
77114,,28480,6,2.8,16590,45880,75,1526,3943,2590.9,88.9,82.2,3,3.7,20.8,7.1,2.6,1.5,0.4,0.7,-19.4
77115,,24350,,,,,,227,535,364.2,,,,,,,,,,,
77116,,24430,,,,,,547,1385,917.1,,,,,,,,,,,
77117,,23110,,,,,,353,891,590,,,,,,,,,,,
77118,,27510,8,2.9,15110,43900,71,5087,12180,8211.2,82.2,75.7,2.5,4,25.4,7.8,3.4,1.5,0.5,1.4,-18.8
77119,,25330,,,,,,97,256,167.9,,,,,,,,,,,
77120,,23200,,,,,,217,588,381.5,,,,,,,,,,,
77121,,26810,8,2.9,14690,42500,70,1233,3355,2169,83.2,78.7,2.8,1.7,23.2,7.1,4,2,0.6,1.4,-17.5
77122,,24650,12,3,12990,38780,64,8698,22249,14575.4,82.1,77.1,2.9,2.1,24.2,4.6,5.5,2.6,0.9,2,-16.4
77123,,26040,,,,,,239,619,413.2,,,,,,,,,,,
77124,,31060,,,,,,637,1692,1108.9,,,,,,,,,,,
77125,,29670,,,,,,556,1418,939.8,,,,,,,,,,,
77126,,25660,,,,,,639,1695,1103.6,,,,,,,,,,,
77127,,26930,,,,,,649,1549,1047.2,,,,,,,,,,,
77128,,28840,,,,,,772,1976,1310.4,,,,,,,,,,,
77129,,24540,,,,,,215,552,363.8,,,,,,,,,,,
77130,,25710,,,,,,195,539,344.1,,,,,,,,,,,
77131,,21030,19,3,11220,34090,49,7034,15127,10549.9,69.1,62.2,3.1,3.8,29.5,7.1,8.2,2.6,1.5,4.1,-13.9
77132,,30190,,2.7,17510,48010,78,1207,3123,2059.8,86.6,80,2.6,4,24.7,6.5,2.5,1.2,0.4,0.9,-20.3
77133,,25930,,,,,,95,224,154.6,,,,,,,,,,,
77134,,25580,,,,,,59,157,103.6,,,,,,,,,,,
77135,,26530,,,,,,554,1585,1002.2,,,,,,,,,,,
77136,,32790,,,,,,74,176,120.6,,,,,,,,,,,
77137,,21940,,,,,,96,256,165.3,,,,,,,,,,,
77138,,27640,,,,,,217,573,373.9,,,,,,,,,,,
77139,,26930,9,2.8,14760,41480,69,2563,7049,4514.7,85.5,79.4,2.6,3.5,22.5,5.4,4.3,2.1,0.6,1.6,-17.7
77140,,26040,,,,,,110,270,180.3,,,,,,,,,,,
77141,,27100,,,,,,412,1206,752.2,,,,,,,,,,,
77142,,26890,7,2.8,15510,43140,67,2102,4908,3326.1,82.2,75.1,3.1,4,22.6,10.2,3.2,1.5,0.5,1.2,-18.2
77143,,24800,11,2.8,13680,38450,63,1847,5282,3324.2,88.8,83.2,3,2.6,16.9,3.6,6.3,3.1,1,2.2,-15.6
77144,,27290,,,,,,145,423,268.2,,,,,,,,,,,
77145,,28400,,,,,,246,621,411.3,,,,,,,,,,,
77146,,30400,,2.7,17140,46850,78,821,2122,1396.8,77,70.5,2.5,4,34.4,5.8,2.4,1.5,0.3,0.6,-19.6
77147,,24860,,,,,,282,692,464.8,,,,,,,,,,,
77148,,23830,,,,,,664,1702,1120.3,,,,,,,,,,,
77150,,26400,,,,,,167,452,292.2,,,,,,,,,,,
77151,,25270,,,,,,119,294,195.6,,,,,,,,,,,
77152,,20310,23,3.4,10430,35580,50,8798,21251,14131,77.6,72,3.5,2.1,23.2,4.4,9.5,3.5,2,4,-14.7
77153,,25560,9,2.7,14570,39180,68,4309,11397,7339,89.7,84.3,3,2.4,17.5,4.9,4.6,2.6,0.6,1.4,-16.7
77154,,27550,,,,,,449,1270,796.5,,,,,,,,,,,
77155,,26590,8,2.8,14910,42340,68,1334,3569,2312.9,85,78.9,2.7,3.4,21.1,7.5,4,1.9,0.6,1.5,-17.6
77156,,24720,,,,,,377,914,613.1,,,,,,,,,,,
77157,,25080,,,,,,127,308,205.8,,,,,,,,,,,
77158,,23540,,,,,,92,202,139.6,,,,,,,,,,,
77159,,23170,10,2.4,13980,34110,53,1157,2730,1849.4,72.6,66.6,2.9,3.1,29,7.7,5.1,2.3,0.8,2,-14.4
77161,,26610,,,,,,319,773,520.2,,,,,,,,,,,
77162,,25380,,,,,,444,1166,760.5,,,,,,,,,,,
77163,,26010,,,,,,134,374,235.4,,,,,,,,,,,
77164,,25160,,,,,,210,545,357.5,,,,,,,,,,,
77165,,28120,,,,,,233,618,401.8,,,,,,,,,,,
77167,,24590,,,,,,125,321,210.5,,,,,,,,,,,
77168,,22690,13,2.8,12780,36350,52,918,2223,1493.5,71.6,65.2,2.9,3.5,31.2,7.6,5.1,2.6,0.8,1.7,-15.5
77169,,26240,10,3,13890,41910,69,2762,7125,4653.1,87.4,81.4,2.8,3.2,21.3,4.6,4.1,1.9,0.6,1.6,-17.4
77171,,27620,8,2.8,15130,42460,72,2567,6125,4130.8,86.6,79.4,2.9,4.3,22.3,5.6,3.5,1.6,0.5,1.4,-18
77172,,24000,,,,,,365,922,611.6,,,,,,,,,,,
77173,,25840,,,,,,300,816,525.4,,,,,,,,,,,
77174,,24140,,,,,,238,576,390.2,,,,,,,,,,,
77175,,29590,,2.4,18470,45220,77,1112,3280,2047.7,88.6,82.2,2.6,3.8,19.8,7.4,2.8,1.8,0.3,0.7,-18.6
77176,,24820,,2.4,15610,37890,62,1171,3045,1977.2,87.2,80,2.6,4.6,19.5,5,4,2.5,0.4,1.1,-15.7
77177,,28690,,,,,,466,1157,768.5,,,,,,,,,,,
77178,,26090,,,,,,208,519,346.5,,,,,,,,,,,
77179,,29840,,,,,,254,669,436.9,,,,,,,,,,,
77180,,34290,,,,,,393,1089,705.4,,,,,,,,,,,
77181,,29080,,2.7,17240,46050,77,1577,3602,2452.6,95.6,87.8,3.1,4.7,15.3,5.8,2.6,1.3,0.4,0.9,-19.3
77182,,19200,24,3.1,10060,31440,40,1973,4378,3006.7,65,59,3.4,2.6,30,5.9,10.8,3.8,2.1,4.9,-11.7
77183,,21220,17,3.1,11370,35220,51,4270,9856,6684.2,77.3,70.7,3.3,3.3,24.5,5.5,7.2,2.8,1.3,3.1,-14.5
77184,,25780,,,,,,249,600,404.4,,,,,,,,,,,
77185,,32710,,,,,,251,610,414.7,,,,,,,,,,,
77186,,27340,13,4.9,12390,60240,64,6990,14194,10167,76.8,66.5,2.9,7.4,27.1,16.2,3.6,1.1,0.9,1.6,-23.7
77187,,21280,,,,,,224,571,377.9,,,,,,,,,,,
77188,,31180,,,,,,418,993,670.9,,,,,,,,,,,
77190,,25990,,,,,,103,261,174.7,,,,,,,,,,,
77191,,27010,,,,,,416,1136,734.7,,,,,,,,,,,
77192,,24880,9,2.6,14360,37470,64,2421,5932,3957.4,81.9,76.2,2.8,2.9,24,5.3,4.3,2.1,0.6,1.6,-15.5
77193,,28170,,,,,,90,242,154.5,,,,,,,,,,,
77194,,23650,,,,,,163,416,274.1,,,,,,,,,,,
77195,,28330,,,,,,230,628,401.9,,,,,,,,,,,
77196,,29260,,,,,,336,925,587.6,,,,,,,,,,,
77197,,25140,,,,,,58,172,106.9,,,,,,,,,,,
77198,,25670,,,,,,89,232,154.6,,,,,,,,,,,
77199,,25230,,,,,,498,1332,858.7,,,,,,,,,,,
77200,,28720,,,,,,45,120,75.7,,,,,,,,,,,
77201,,25850,,,,,,277,709,463.7,,,,,,,,,,,
77202,,26640,,,,,,324,815,536.1,,,,,,,,,,,
77203,,29410,,,,,,534,1365,909.3,,,,,,,,,,,
77204,,22900,,,,,,76,198,130,,,,,,,,,,,
